Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,520,0.01,0.03,0.12,0.08,0.68,3.85
1,539,0.01,0.04,0.13,0.90,0.78,12.22
2,540,0.01,0.05,0.12,0.77,0.78,20.11
3,548,0.01,0.06,0.14,0.85,0.87,29.02
4,554,0.01,0.06,0.16,1.03,0.94,38.35
5,558,0.01,0.07,0.20,0.62,0.79,46.07
6,563,0.01,0.08,0.21,0.96,0.82,54.90
7,565,0.01,0.10,0.21,0.94,0.86,63.66
8,555,0.01,0.10,0.24,0.63,0.94,71.93
9,562,0.02,0.11,0.26,0.91,0.90,81.12
10,575,0.01,0.12,0.25,0.85,0.99,89.64
11,576,0.00,0.13,0.28,0.99,0.95,98.75
12,577,0.01,0.13,0.28,0.62,0.91,108.08
13,579,0.01,0.13,0.28,1.03,0.99,117.35
14,588,0.02,0.15,0.28,0.94,0.99,126.90
15,601,0.02,0.15,0.27,0.89,1.00,136.54
16,595,0.01,0.16,0.28,1.07,0.97,146.16
17,587,0.02,0.15,0.30,0.89,0.93,155.72
18,582,0.02,0.17,0.32,0.88,1.13,165.70
19,578,0.01,0.17,0.30,0.86,1.05,175.83
20,620,0.01,0.17,0.31,1.06,1.08,186.32
21,605,0.01,0.17,0.31,0.91,1.02,196.91
22,600,0.01,0.17,0.33,0.81,1.03,206.17
23,592,0.00,0.18,0.33,1.04,1.16,216.47
24,586,0.01,0.18,0.34,0.58,1.11,226.96
25,628,0.01,0.17,0.33,0.69,1.12,237.62
26,621,0.01,0.18,0.34,0.86,1.05,247.73
27,618,0.01,0.17,0.36,1.19,1.04,258.55
28,609,0.02,0.17,0.36,0.75,1.18,268.99
29,600,0.01,0.18,0.35,1.02,1.15,280.00
30,673,0.01,0.19,0.36,0.74,1.14,289.87
31,656,0.01,0.19,0.37,0.91,1.18,300.55
32,646,0.01,0.18,0.38,0.62,1.08,310.89
33,621,0.02,0.17,0.36,0.86,1.08,321.14
34,605,0.02,0.18,0.36,0.98,1.08,331.28
35,672,0.02,0.18,0.36,0.88,1.10,342.04
36,661,0.01,0.20,0.38,0.84,1.18,352.80
37,650,0.01,0.19,0.40,1.11,1.21,364.19
38,636,0.01,0.19,0.40,0.71,1.18,374.91
39,618,0.02,0.19,0.40,1.09,1.12,386.30
40,683,0.01,0.17,0.39,0.98,1.09,397.26
41,669,0.01,0.19,0.39,1.09,1.17,408.65
42,662,0.01,0.19,0.44,1.06,1.12,419.90
43,654,0.01,0.21,0.43,1.03,1.12,431.41
44,647,0.01,0.20,0.42,1.02,1.16,443.17
45,750,0.01,0.21,0.41,1.09,1.24,455.07
46,735,0.01,0.19,0.41,1.21,1.19,467.25
47,709,0.01,0.18,0.42,1.03,1.11,478.61
48,673,0.01,0.17,0.42,1.08,1.05,490.37
49,640,0.02,0.18,0.42,1.14,1.16,501.92
50,722,0.01,0.18,0.42,0.94,1.23,512.99
51,706,0.01,0.20,0.43,1.18,1.15,524.84
52,683,0.02,0.20,0.44,1.06,1.10,536.60
53,659,0.02,0.20,0.42,1.12,1.18,547.98
54,634,0.01,0.20,0.42,1.06,1.17,559.40
55,744,0.01,0.22,0.43,1.17,1.27,570.88
56,729,0.01,0.23,0.45,1.05,1.32,583.05
57,721,0.01,0.23,0.44,1.25,1.35,596.08
58,705,0.01,0.21,0.43,1.08,1.27,608.37
59,689,0.01,0.21,0.45,1.17,1.22,620.22
60,778,0.02,0.20,0.49,1.17,1.19,632.11
61,764,0.01,0.22,0.48,1.25,1.28,644.29
62,750,0.01,0.21,0.46,1.21,1.25,657.19
63,737,0.01,0.22,0.48,1.20,1.32,669.71
64,715,0.02,0.21,0.47,1.07,1.30,681.57
65,813,0.01,0.19,0.48,1.12,1.17,693.98
66,789,0.01,0.19,0.47,1.19,1.23,706.68
67,771,0.01,0.18,0.49,1.16,1.16,718.88
68,746,0.01,0.19,0.48,1.29,1.26,730.93
69,713,0.01,0.18,0.48,1.18,1.15,743.05
70,820,0.01,0.22,0.48,1.00,1.37,754.86
71,789,0.01,0.21,0.48,1.37,1.32,767.49
72,762,0.01,0.20,0.48,1.08,1.17,779.42
73,737,0.01,0.21,0.50,1.11,1.29,791.39
74,712,0.01,0.19,0.50,1.11,1.19,803.46
75,804,0.01,0.20,0.49,1.22,1.27,815.45
76,781,0.02,0.22,0.49,1.25,1.33,827.76
77,763,0.01,0.22,0.48,1.19,1.37,839.47
78,753,0.02,0.22,0.48,1.04,1.37,851.42
79,733,0.02,0.20,0.48,1.12,1.31,863.29
