Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,520,0.01,0.03,0.12,0.08,0.68,2.32
1,539,0.01,0.04,0.13,0.89,0.77,8.85
2,540,0.01,0.05,0.12,0.84,0.78,16.97
3,548,0.01,0.06,0.14,0.87,0.93,25.38
4,554,0.01,0.06,0.16,0.95,0.87,34.54
5,555,0.01,0.07,0.18,0.69,0.88,43.16
6,549,0.02,0.08,0.21,0.94,0.80,51.31
7,548,0.02,0.09,0.20,0.95,0.83,60.08
8,552,0.01,0.09,0.22,0.88,0.84,68.70
9,555,0.01,0.11,0.26,0.80,1.01,77.39
10,578,0.01,0.12,0.27,0.53,0.92,86.15
11,576,0.01,0.13,0.29,0.66,0.92,94.89
12,572,0.01,0.14,0.29,1.02,0.93,104.68
13,571,0.01,0.15,0.28,0.61,0.98,113.49
14,567,0.02,0.16,0.31,0.50,0.96,122.87
15,583,0.01,0.15,0.31,0.81,1.03,132.55
16,578,0.01,0.17,0.34,0.78,0.93,142.22
17,570,0.01,0.16,0.34,0.67,0.93,151.76
18,579,0.02,0.17,0.35,0.80,1.13,161.68
19,579,0.01,0.19,0.34,0.73,1.03,171.81
20,606,0.01,0.18,0.34,0.89,1.05,181.78
21,597,0.01,0.18,0.35,0.91,1.07,192.92
22,584,0.01,0.19,0.35,0.55,1.06,202.62
23,582,0.01,0.19,0.36,0.51,1.05,212.13
24,582,0.01,0.19,0.38,0.85,1.05,223.02
25,618,0.01,0.19,0.35,1.09,1.08,233.64
26,605,0.02,0.19,0.37,0.63,1.09,243.80
27,609,0.02,0.19,0.37,0.77,1.12,254.16
28,594,0.02,0.19,0.37,0.64,1.10,265.02
29,590,0.01,0.20,0.36,1.17,1.19,275.50
30,635,0.01,0.18,0.35,0.68,1.14,285.87
31,631,0.02,0.19,0.39,0.82,1.07,296.31
32,622,0.01,0.18,0.37,1.02,1.11,307.25
33,612,0.01,0.18,0.37,0.95,1.09,317.13
34,600,0.01,0.19,0.39,1.15,1.10,327.32
35,652,0.01,0.18,0.37,0.86,1.15,337.94
36,645,0.01,0.19,0.40,1.13,1.06,348.58
37,635,0.01,0.21,0.43,1.05,1.14,359.76
38,623,0.01,0.17,0.42,0.77,1.10,370.76
39,613,0.01,0.19,0.42,1.07,1.13,381.82
40,650,0.01,0.18,0.41,0.86,1.16,392.90
41,637,0.01,0.20,0.42,1.11,1.14,404.24
42,635,0.01,0.20,0.44,1.07,1.11,415.55
43,626,0.02,0.21,0.43,1.07,1.17,426.96
44,615,0.00,0.21,0.42,1.34,1.20,438.61
45,696,0.01,0.21,0.42,0.98,1.25,450.27
46,690,0.02,0.22,0.43,1.06,1.23,462.38
47,682,0.01,0.18,0.42,1.12,1.15,474.13
48,662,0.02,0.20,0.43,1.17,1.19,485.77
49,636,0.01,0.18,0.43,0.99,1.17,497.14
50,726,0.01,0.18,0.43,0.87,1.19,508.40
51,713,0.01,0.20,0.43,1.29,1.19,520.23
52,703,0.01,0.21,0.43,1.19,1.23,531.81
53,686,0.02,0.21,0.44,1.25,1.24,543.47
54,668,0.02,0.20,0.44,1.11,1.18,554.68
55,749,0.01,0.20,0.43,1.07,1.17,566.29
56,734,0.01,0.20,0.45,1.15,1.15,578.00
57,717,0.01,0.21,0.45,1.32,1.25,590.65
58,695,0.01,0.20,0.44,1.23,1.24,603.42
59,677,0.01,0.20,0.45,1.16,1.23,615.30
60,756,0.01,0.21,0.49,1.20,1.20,627.24
61,747,0.01,0.22,0.48,1.18,1.23,639.01
62,739,0.01,0.20,0.46,1.24,1.31,651.83
63,729,0.02,0.23,0.48,1.11,1.29,664.31
64,712,0.01,0.17,0.47,1.13,1.13,676.71
65,796,0.01,0.23,0.47,1.17,1.33,688.98
66,786,0.01,0.21,0.47,1.02,1.24,701.30
67,775,0.02,0.21,0.49,1.30,1.22,713.90
68,755,0.01,0.20,0.48,1.09,1.20,725.82
69,734,0.01,0.19,0.48,1.31,1.20,738.42
70,795,0.01,0.20,0.48,1.30,1.13,750.11
71,769,0.01,0.20,0.49,1.16,1.14,762.24
72,753,0.02,0.20,0.48,1.32,1.13,774.66
73,730,0.01,0.21,0.50,1.06,1.18,786.50
74,709,0.01,0.20,0.49,1.21,1.26,798.78
75,776,0.02,0.19,0.49,1.31,1.13,810.30
76,753,0.02,0.18,0.49,1.06,1.21,822.74
77,734,0.01,0.21,0.49,0.98,1.15,834.46
78,726,0.01,0.20,0.49,1.34,1.16,846.50
79,704,0.02,0.20,0.48,1.21,1.05,858.32
