Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,430,-42.85,-12.83,-5.99,0.03,0.16,0.59
1,440,-43.71,-10.06,-6.37,0.25,0.17,2.32
2,451,-33.51,-8.26,-5.92,0.36,0.18,5.06
3,454,-42.50,-9.17,-5.51,0.28,0.19,7.83
4,457,-34.72,-8.15,-5.75,0.30,0.34,10.77
5,462,-40.02,-8.27,-5.55,0.25,0.29,13.84
6,464,-27.35,-7.68,-5.16,0.38,0.21,16.91
7,466,-34.30,-7.75,-2.44,0.37,0.33,20.09
8,467,-37.20,-7.56,-4.91,0.44,0.23,23.25
9,471,-40.97,-7.90,-5.30,0.35,0.23,26.80
10,475,-39.55,-7.10,3.05,0.53,0.22,30.27
11,475,-26.97,-7.67,-2.17,0.37,0.38,34.22
12,470,-22.86,-7.02,-2.70,0.57,0.24,37.80
13,468,-41.73,-7.23,-3.84,0.29,0.29,41.54
14,472,-37.98,-7.85,-4.10,0.29,0.32,45.11
15,477,-32.75,-7.58,-4.10,0.31,0.41,48.70
16,468,-36.83,-7.12,-3.08,0.44,0.25,52.29
17,471,-38.67,-6.60,-2.66,0.37,0.26,55.87
18,472,-25.74,-6.96,-3.75,0.43,0.27,59.54
19,473,-33.28,-6.95,-3.95,0.38,0.27,63.22
20,476,-65.61,-6.97,-2.06,0.33,0.37,67.09
21,473,-33.19,-6.92,-3.33,0.33,0.43,70.89
22,479,-32.59,-6.77,-3.44,0.31,0.47,74.56
23,474,-32.35,-6.62,-3.45,0.42,0.30,78.54
24,480,-27.09,-7.01,-3.59,0.30,0.47,82.57
25,484,-33.53,-6.74,-3.50,0.34,0.51,86.64
26,493,-19.99,-6.15,-2.54,0.53,0.33,90.39
27,493,-29.57,-6.43,-1.84,0.35,0.48,94.65
28,489,-36.44,-6.59,-2.93,0.44,0.33,98.97
29,486,-38.08,-6.25,-3.02,0.50,0.49,103.47
30,504,-29.96,-5.94,-3.25,0.45,0.35,107.59
31,501,-32.51,-6.10,-3.49,0.33,0.46,111.80
32,493,-44.87,-6.40,-0.74,0.42,0.40,116.39
33,494,-27.55,-5.75,-0.02,0.32,0.48,120.95
34,496,-27.93,-5.86,-1.74,0.41,0.37,125.09
35,503,-24.80,-5.71,-1.07,0.43,0.39,129.90
36,502,-36.46,-5.88,-1.35,0.39,0.46,134.36
37,508,-36.51,-6.09,-0.91,0.32,0.48,138.84
38,510,-26.27,-5.57,-2.01,0.49,0.46,143.20
39,505,-39.41,-5.58,-0.23,0.40,0.46,147.64
40,520,-40.04,-5.17,3.73,0.58,0.49,152.02
41,518,-35.33,-5.62,0.31,0.40,0.46,156.79
42,521,-37.93,-5.18,0.68,0.40,0.39,161.23
43,520,-34.95,-4.93,-0.16,0.38,0.39,165.61
44,513,-31.99,-4.75,-0.81,0.41,0.47,170.01
45,536,-40.25,-3.56,-0.00,0.29,0.39,174.04
46,519,-37.28,-4.18,-1.05,0.24,0.46,178.18
47,505,-28.08,-2.77,0.02,0.33,0.51,182.36
48,512,-20.88,-4.13,-0.86,0.28,0.51,186.63
49,502,-32.25,-0.71,3.41,0.32,0.37,190.51
50,525,-34.26,-4.28,-0.13,0.17,0.48,194.29
51,516,-34.58,-4.92,-1.38,0.42,0.45,198.62
52,508,-39.22,-2.63,1.75,0.30,0.55,203.10
53,503,-31.17,-3.13,0.27,0.25,0.45,207.11
54,503,-20.85,-1.04,1.46,0.24,0.49,211.04
55,528,-38.23,-4.21,-0.62,0.40,0.42,215.17
56,519,-31.00,-3.30,-0.65,0.18,0.50,219.34
57,513,-34.48,-3.59,-1.25,0.23,0.57,223.34
58,511,-36.75,-3.72,-1.12,0.30,0.41,227.25
59,505,-33.68,-3.90,-1.54,0.28,0.57,231.26
60,522,-33.77,-4.76,-1.96,0.39,0.45,235.25
61,520,-30.66,-4.01,-1.69,0.32,0.42,239.58
62,505,-37.87,-4.60,-1.47,0.23,0.53,243.55
63,504,-40.15,-2.52,1.90,0.29,0.37,247.53
64,492,-29.94,-3.63,-0.25,0.31,0.37,251.54
65,509,-30.24,-3.75,-0.41,0.29,0.40,255.48
66,514,-36.05,-5.26,-0.31,0.30,0.39,259.40
67,504,-39.08,-2.04,8.16,0.22,0.43,263.57
68,504,-37.36,-2.20,2.88,0.26,0.49,267.31
69,500,-30.03,-2.55,0.10,0.39,0.40,271.24
70,517,-35.38,-1.17,3.48,0.29,0.35,275.30
71,506,-29.04,-1.97,1.45,0.36,0.36,279.09
72,505,-20.56,-3.08,1.03,0.29,0.43,283.17
73,501,-32.66,-1.92,1.91,0.19,0.48,287.10
74,500,-38.79,-3.88,1.71,0.29,0.40,290.85
75,521,-44.49,-4.88,1.49,0.28,0.43,294.92
76,514,-41.22,-0.18,6.97,0.23,0.43,298.88
77,504,-38.97,-2.43,3.25,0.32,0.52,302.65
78,501,-24.23,-3.10,2.15,0.27,0.37,306.54
79,501,-28.92,-4.19,1.54,0.29,0.39,310.56
80,520,-30.24,-4.67,1.31,0.23,0.46,314.66
81,523,-37.03,-5.95,1.29,0.27,0.48,318.76
82,523,-43.43,-4.37,1.26,0.37,0.40,322.91
83,515,-41.06,-1.02,3.41,0.29,0.33,326.94
