Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,430,-42.85,-12.83,-5.99,0.03,0.19,0.81
1,440,-43.71,-10.06,-6.37,0.36,0.26,2.95
2,451,-33.51,-8.26,-5.92,0.30,0.29,5.67
3,454,-42.50,-9.17,-5.51,0.32,0.29,8.45
4,457,-34.72,-8.15,-5.75,0.28,0.26,11.33
5,462,-40.02,-8.27,-5.55,0.37,0.20,14.42
6,464,-27.35,-7.68,-5.16,0.23,0.35,17.52
7,466,-34.30,-7.75,-2.44,0.31,0.21,20.63
8,467,-37.20,-7.56,-4.91,0.52,0.22,24.01
9,471,-40.97,-7.90,-5.30,0.39,0.32,27.53
10,475,-39.55,-7.10,3.05,0.55,0.23,31.05
11,475,-26.97,-7.67,-2.17,0.30,0.39,34.93
12,470,-22.86,-7.02,-2.70,0.49,0.29,38.59
13,468,-41.73,-7.23,-3.84,0.38,0.24,42.17
14,472,-37.98,-7.85,-4.10,0.35,0.26,45.74
15,477,-32.75,-7.58,-4.10,0.30,0.39,49.42
16,468,-36.83,-7.12,-3.08,0.52,0.25,53.07
17,471,-38.67,-6.60,-2.66,0.39,0.34,56.61
18,472,-25.74,-6.96,-3.75,0.46,0.27,60.29
19,473,-33.28,-6.95,-3.95,0.43,0.27,63.94
20,476,-65.61,-6.97,-2.06,0.38,0.32,67.81
21,473,-33.19,-6.92,-3.33,0.28,0.40,71.59
22,479,-32.59,-6.77,-3.44,0.29,0.38,75.25
23,474,-32.35,-6.62,-3.45,0.46,0.30,79.32
24,480,-27.09,-7.01,-3.59,0.28,0.45,83.32
25,484,-33.53,-6.74,-3.50,0.31,0.45,87.42
26,493,-19.99,-6.15,-2.54,0.52,0.36,91.29
27,493,-29.57,-6.43,-1.84,0.29,0.52,95.47
28,489,-36.44,-6.59,-2.93,0.42,0.32,99.73
29,486,-38.08,-6.25,-3.02,0.36,0.43,104.28
30,504,-29.96,-5.94,-3.25,0.43,0.35,108.38
31,501,-32.51,-6.10,-3.49,0.42,0.43,112.67
32,493,-44.87,-6.40,-0.74,0.42,0.43,117.26
33,494,-27.55,-5.75,-0.02,0.32,0.40,121.70
34,496,-27.93,-5.86,-1.74,0.37,0.52,126.00
35,503,-24.80,-5.71,-1.07,0.44,0.38,130.74
36,502,-36.46,-5.88,-1.35,0.47,0.49,135.35
37,508,-36.51,-6.09,-0.91,0.33,0.44,139.64
38,510,-26.27,-5.57,-2.01,0.49,0.47,144.19
39,505,-39.41,-5.58,-0.23,0.38,0.45,148.50
40,520,-40.04,-5.17,3.73,0.46,0.62,153.12
41,518,-35.33,-5.62,0.31,0.37,0.48,157.66
42,521,-37.93,-5.18,0.68,0.40,0.47,162.11
43,520,-34.95,-4.93,-0.16,0.41,0.44,166.49
44,513,-31.99,-4.75,-0.81,0.34,0.48,170.86
45,536,-40.25,-3.56,-0.00,0.36,0.37,174.79
46,519,-37.28,-4.18,-1.05,0.30,0.43,178.93
47,505,-28.08,-2.77,0.02,0.37,0.52,183.27
48,512,-20.88,-4.13,-0.86,0.33,0.51,187.50
49,502,-32.25,-0.71,3.41,0.33,0.36,191.21
50,525,-34.26,-4.28,-0.13,0.22,0.41,194.95
51,516,-34.58,-4.92,-1.38,0.39,0.51,199.54
52,508,-39.22,-2.63,1.75,0.30,0.47,203.90
53,503,-31.17,-3.13,0.27,0.31,0.45,207.90
54,503,-20.85,-1.04,1.46,0.24,0.49,211.78
55,528,-38.23,-4.21,-0.62,0.35,0.45,216.00
56,519,-31.00,-3.30,-0.65,0.25,0.40,220.03
57,513,-34.48,-3.59,-1.25,0.25,0.50,224.11
58,511,-36.75,-3.72,-1.12,0.30,0.43,228.01
59,505,-33.68,-3.90,-1.54,0.23,0.51,232.03
60,522,-33.77,-4.76,-1.96,0.44,0.46,236.17
61,520,-30.66,-4.01,-1.69,0.34,0.38,240.33
62,505,-37.87,-4.60,-1.47,0.21,0.44,244.23
63,504,-40.15,-2.52,1.90,0.27,0.51,248.33
64,492,-29.94,-3.63,-0.25,0.29,0.50,252.36
65,509,-30.24,-3.75,-0.41,0.20,0.56,256.27
