Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,420,0.00,0.03,0.09,0.03,0.09,0.13
1,429,0.00,0.04,0.12,0.13,0.08,0.74
2,440,0.01,0.04,0.12,0.17,0.08,1.83
3,438,0.01,0.05,0.14,0.12,0.08,2.90
4,440,0.01,0.06,0.14,0.12,0.08,4.12
5,447,0.00,0.06,0.16,0.14,0.09,5.32
6,448,0.01,0.07,0.18,0.17,0.09,6.50
7,452,0.01,0.08,0.22,0.15,0.10,7.80
8,450,0.01,0.09,0.25,0.14,0.10,9.08
9,454,0.01,0.11,0.24,0.17,0.11,10.35
10,468,0.02,0.11,0.26,0.14,0.11,11.70
11,461,0.01,0.12,0.26,0.17,0.11,12.99
12,458,0.01,0.13,0.29,0.17,0.11,14.46
13,449,0.01,0.14,0.30,0.16,0.11,15.87
14,452,0.01,0.13,0.29,0.16,0.12,17.37
15,484,0.02,0.14,0.28,0.16,0.13,18.85
16,471,0.01,0.14,0.31,0.14,0.11,20.33
17,466,0.01,0.12,0.29,0.20,0.11,21.93
18,462,0.01,0.15,0.30,0.17,0.12,23.56
19,455,0.01,0.16,0.31,0.14,0.13,25.07
20,500,0.01,0.14,0.30,0.18,0.12,26.68
21,486,0.01,0.15,0.31,0.19,0.13,28.31
22,475,0.01,0.15,0.31,0.19,0.12,30.02
23,468,0.01,0.14,0.31,0.17,0.12,31.69
24,463,0.01,0.16,0.34,0.17,0.12,33.29
25,508,0.02,0.16,0.36,0.19,0.12,34.99
26,495,0.01,0.16,0.35,0.22,0.12,36.73
27,488,0.01,0.15,0.33,0.19,0.12,38.52
28,485,0.01,0.15,0.38,0.19,0.12,40.21
29,478,0.01,0.16,0.38,0.15,0.12,41.89
30,530,0.01,0.16,0.38,0.23,0.12,43.65
31,522,0.02,0.18,0.39,0.19,0.13,45.40
32,515,0.02,0.16,0.44,0.23,0.12,47.30
33,500,0.00,0.14,0.40,0.20,0.11,49.05
34,491,0.01,0.16,0.40,0.19,0.12,50.78
35,556,0.01,0.17,0.40,0.22,0.12,52.52
36,545,0.02,0.18,0.40,0.25,0.13,54.36
37,539,0.01,0.16,0.40,0.25,0.12,56.28
38,536,0.00,0.19,0.42,0.26,0.13,58.20
39,530,0.01,0.19,0.40,0.26,0.13,60.05
40,626,0.01,0.18,0.40,0.24,0.12,61.96
41,622,0.01,0.18,0.40,0.29,0.12,64.04
42,613,0.01,0.17,0.43,0.28,0.12,66.17
43,600,0.02,0.17,0.41,0.24,0.12,68.14
44,590,0.01,0.16,0.41,0.24,0.12,70.10
45,682,0.02,0.18,0.43,0.25,0.12,72.09
46,670,0.01,0.17,0.41,0.30,0.12,74.22
47,672,0.01,0.17,0.42,0.30,0.12,76.42
48,669,0.01,0.18,0.41,0.32,0.12,78.56
49,662,0.02,0.18,0.43,0.31,0.12,80.70
50,756,0.01,0.17,0.42,0.30,0.12,82.75
51,740,0.01,0.19,0.47,0.31,0.12,84.86
52,727,0.01,0.17,0.45,0.33,0.13,87.03
53,697,0.02,0.15,0.44,0.32,0.12,89.12
54,658,0.01,0.13,0.43,0.28,0.11,91.12
55,726,0.01,0.16,0.44,0.28,0.13,93.07
56,711,0.01,0.15,0.44,0.33,0.13,95.25
57,689,0.01,0.16,0.44,0.30,0.13,97.43
58,669,0.01,0.16,0.44,0.32,0.13,99.57
59,649,0.01,0.16,0.44,0.28,0.13,101.67
60,732,0.01,0.17,0.46,0.27,0.14,103.77
61,727,0.01,0.19,0.46,0.33,0.14,106.10
62,705,0.01,0.18,0.45,0.31,0.14,108.45
63,682,0.01,0.16,0.45,0.30,0.13,110.69
64,655,0.01,0.16,0.45,0.32,0.13,113.02
65,740,0.01,0.18,0.45,0.30,0.13,115.31
