Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,173,-45.11,-14.74,-6.76,0.02,1.67,1.70
1,180,-45.59,-10.82,-6.86,0.45,1.76,5.45
2,177,-42.27,-9.19,-6.18,0.31,1.15,8.80
3,185,-45.64,-9.91,-5.92,0.48,1.22,11.99
4,185,-37.40,-8.50,-6.28,0.55,1.07,15.29
5,189,-38.05,-8.37,-5.87,0.31,1.11,18.35
6,189,-36.74,-8.08,-2.76,0.33,1.33,21.57
7,186,-45.85,-8.18,-4.44,0.41,1.35,24.96
8,190,-33.98,-7.79,-4.44,0.75,1.41,28.90
9,190,-13.15,-7.39,-4.44,0.42,1.26,32.73
10,193,-42.59,-7.83,2.81,0.34,1.09,35.86
11,192,-38.27,-8.19,-2.06,0.34,1.40,38.97
12,191,-22.80,-7.00,-2.06,0.43,1.11,42.33
13,189,-32.34,-7.48,-2.06,0.48,1.17,45.34
14,190,-38.45,-8.55,-2.06,0.49,1.16,49.06
15,195,-29.16,-7.73,-2.06,0.47,1.11,52.18
16,195,-42.95,-7.09,-2.06,0.50,1.10,55.32
17,195,-47.23,-7.23,-2.06,0.51,1.28,58.78
18,195,-37.56,-7.52,-2.06,0.37,1.45,62.42
19,198,-45.02,-7.72,-2.06,0.42,1.16,66.06
20,206,-37.29,-7.27,-2.06,0.55,1.32,69.84
21,205,-36.64,-7.60,-2.06,0.29,1.15,73.10
22,201,-21.42,-6.82,-2.06,0.37,1.14,76.18
23,200,-43.93,-6.98,-2.06,0.43,1.17,79.63
24,202,-21.04,-6.84,-2.06,0.51,1.32,83.14
25,211,-30.50,-6.92,-2.06,0.40,1.41,86.68
26,211,-36.45,-6.83,-2.06,0.45,1.34,90.19
27,205,-21.22,-6.44,-2.06,0.67,1.37,93.79
28,205,-23.20,-6.75,-2.06,0.35,1.47,97.21
29,204,-20.72,-6.56,-2.06,0.57,1.62,101.19
30,208,-34.26,-6.56,-2.06,0.58,1.86,105.57
31,207,-18.73,-6.20,-2.06,0.52,1.75,109.68
32,204,-41.02,-6.71,-3.86,0.38,1.81,113.70
33,202,-39.21,-6.39,-1.60,0.57,1.90,117.90
34,204,-30.52,-6.19,-3.56,0.46,1.89,121.88
35,219,-36.73,-6.61,-2.55,0.50,2.07,126.16
36,216,-32.04,-6.04,-2.74,0.44,2.01,130.21
37,218,-34.87,-6.43,-2.32,0.42,1.95,134.51
38,218,-41.13,-6.10,-2.32,0.30,1.69,138.24
39,220,-43.16,-6.13,3.08,0.37,2.10,142.44
40,230,-44.57,-5.94,2.25,0.28,1.84,146.40
41,235,-37.68,-6.15,2.25,0.36,2.12,150.70
42,238,-37.10,-5.75,2.25,0.52,1.88,155.07
43,234,-23.97,-5.94,2.25,0.51,2.10,159.98
44,234,-29.03,-5.71,2.25,0.70,1.83,164.52
45,238,-44.74,-5.54,2.25,0.40,1.80,168.85
46,236,-44.96,-6.19,2.25,0.31,2.01,172.88
47,237,-40.35,-5.10,2.25,0.29,1.80,176.81
48,239,-37.81,-5.28,2.25,0.31,2.03,180.83
49,234,-22.90,-4.55,2.25,0.50,1.89,185.16
50,235,-37.04,-4.16,3.22,0.34,1.78,189.27
51,234,-45.79,-5.22,3.22,0.33,1.96,193.29
52,237,-43.07,-3.59,3.22,0.44,1.61,198.05
53,238,-42.45,-4.32,3.22,0.29,2.17,202.58
54,231,-22.35,-3.33,3.22,0.42,1.67,206.90
55,235,-39.81,-4.61,3.22,0.40,2.05,211.41
56,238,-61.14,-4.13,3.22,0.42,1.90,216.01
57,232,-48.57,-3.42,3.22,0.37,1.87,220.38
58,232,-37.00,-3.90,3.22,0.31,1.96,224.86
59,228,-45.18,-3.74,3.22,0.33,1.64,228.91
60,236,-44.38,-4.23,3.22,0.36,1.84,232.99
61,239,-35.96,-2.84,3.22,0.33,1.70,237.27
62,237,-30.81,-3.16,4.41,0.41,1.98,241.82
63,233,-44.44,-1.44,4.69,0.30,1.50,245.94
64,229,-28.43,-2.88,4.47,0.39,2.14,250.30
65,227,-31.03,-2.18,4.47,0.29,1.82,254.76
66,227,-37.57,-2.98,4.47,0.49,1.87,259.20
67,229,-50.72,-4.00,4.47,0.30,2.10,263.71
68,230,-18.35,-1.52,4.47,0.37,1.80,268.15
69,230,-18.37,-1.99,4.47,0.56,1.99,272.93
70,238,-9.10,-0.89,4.47,0.33,1.69,276.95
71,236,-9.81,-1.74,4.47,0.38,1.85,281.29
72,234,-19.36,-1.71,4.47,0.51,1.79,285.64
73,230,-35.41,-1.01,4.47,0.44,1.54,289.72
74,221,-37.85,-1.27,4.47,0.23,1.74,293.62
75,224,-37.48,-1.70,4.47,0.42,1.72,298.05
76,222,-24.25,-0.53,5.77,0.30,1.65,302.21
77,221,-20.58,-0.70,4.47,0.24,1.70,306.09
78,216,-30.38,-1.66,4.47,0.55,1.77,310.58
79,212,-20.17,-0.65,4.47,0.25,1.51,314.87
