Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,173,-45.11,-14.74,-6.76,0.03,1.34,4.70
1,180,-45.59,-10.82,-6.86,0.37,1.28,9.55
2,177,-42.27,-9.19,-6.18,0.27,1.05,13.71
3,185,-45.64,-9.91,-5.92,0.56,1.56,19.47
4,185,-37.40,-8.50,-6.28,0.60,1.16,24.86
5,189,-38.05,-8.34,-5.25,0.33,1.23,29.62
6,188,-28.24,-7.68,-2.94,0.33,1.31,34.81
7,187,-30.95,-7.70,-2.95,0.40,1.33,40.42
8,188,-29.08,-7.69,-2.95,0.35,1.36,45.71
9,190,-29.87,-7.56,-2.95,0.42,1.30,50.67
10,190,-28.38,-6.62,2.12,0.62,0.97,55.24
11,190,-34.12,-7.99,-2.58,0.25,1.55,60.69
12,186,-15.41,-6.73,-1.53,0.44,1.14,65.34
13,189,-24.23,-7.13,-1.53,0.48,1.19,70.34
14,190,-39.15,-7.35,-1.53,0.27,1.22,75.01
15,190,-32.50,-7.35,-1.53,0.31,1.13,79.52
16,192,-34.12,-6.98,-1.53,0.24,1.13,83.61
17,191,-42.66,-6.93,-1.53,0.46,1.29,88.92
18,189,-32.85,-7.88,-1.53,0.40,1.44,94.39
19,191,-45.67,-7.28,-1.53,0.39,1.26,99.23
20,197,-46.26,-7.72,-1.53,0.30,1.43,104.18
21,194,-30.38,-6.68,-1.53,0.51,1.18,109.28
22,191,-33.49,-6.54,-1.53,0.24,1.32,113.90
23,196,-27.07,-6.99,-1.53,0.40,1.33,118.89
24,192,-26.84,-6.69,-1.53,0.30,1.27,123.56
25,195,-38.95,-6.56,0.23,0.35,1.28,128.48
26,191,-21.89,-6.04,-1.53,0.43,1.31,133.33
27,191,-37.60,-6.67,-1.53,0.62,1.40,139.04
28,191,-43.47,-7.63,-1.53,0.46,1.65,144.59
29,197,-45.72,-7.14,-1.53,0.46,1.46,150.14
30,192,-30.10,-5.98,-1.53,0.61,1.52,155.85
31,193,-35.09,-6.25,-1.53,0.25,1.53,161.04
32,193,-28.04,-6.28,-1.53,0.48,1.66,166.85
33,190,-22.08,-5.52,0.44,0.52,1.44,172.49
34,190,-35.92,-6.49,-0.95,0.56,1.72,178.78
35,191,-21.56,-5.20,-0.95,0.34,1.38,184.18
36,192,-30.36,-5.68,-0.74,0.41,1.84,190.76
37,192,-38.70,-5.43,1.52,0.43,1.65,196.96
38,194,-42.24,-5.17,0.92,0.59,1.75,203.63
39,194,-24.48,-5.07,0.92,0.39,1.59,209.86
40,194,-46.02,-4.57,1.76,0.36,1.42,215.40
41,195,-37.21,-3.70,0.92,0.36,1.64,221.66
42,198,-45.24,-4.51,1.04,0.39,2.05,228.60
43,198,-24.51,-4.40,0.92,0.33,1.77,235.25
44,196,-10.37,-4.70,1.04,0.38,1.56,241.02
45,199,-22.76,-2.73,2.00,0.29,1.12,245.85
46,200,-10.01,-4.68,1.04,0.36,2.43,254.05
47,204,-37.17,-4.20,1.04,0.28,1.64,259.93
48,205,-14.35,-4.72,1.04,0.38,1.87,266.89
49,202,-42.18,-3.48,1.04,0.29,1.36,272.11
50,212,-38.35,-3.19,2.04,0.31,1.86,278.65
51,208,-24.88,-3.99,1.92,0.42,2.23,286.52
52,211,-38.16,-3.51,1.93,0.27,1.73,292.38
53,211,-30.46,-2.71,1.92,0.42,2.05,300.00
54,207,-22.32,-2.90,1.92,0.53,1.92,306.95
55,212,-22.92,-4.59,1.92,0.34,2.09,314.10
56,214,-9.44,-2.46,2.06,0.27,1.63,319.93
57,211,-24.49,-2.71,1.92,0.28,1.71,325.59
58,213,-31.23,-3.71,1.89,0.22,1.78,331.54
59,211,-41.45,-2.70,1.90,0.36,1.55,337.34
60,214,-30.09,-2.94,1.89,0.34,1.68,343.34
61,217,-42.62,-3.05,2.00,0.31,1.70,349.16
62,219,-28.28,-3.29,1.96,0.37,1.72,355.04
63,216,-32.41,-0.84,4.42,0.22,1.41,359.88
64,209,-9.83,-2.02,3.26,0.40,2.17,367.56
65,212,-9.86,-2.24,3.26,0.36,1.69,373.79
66,213,-36.98,-2.25,3.26,0.42,1.85,380.05
67,213,-46.32,-1.91,3.26,0.31,1.38,385.12
68,209,-9.54,-1.35,3.26,0.42,1.78,391.36
69,211,-44.55,-1.67,3.26,0.22,1.66,396.74
70,217,-43.48,-1.11,3.26,0.36,1.60,402.62
71,217,-43.46,-1.55,3.26,0.35,1.58,408.52
72,213,-34.82,-2.25,3.26,0.56,1.69,414.81
73,213,-35.55,-1.48,3.26,0.28,1.45,419.95
74,212,-45.01,-1.79,3.26,0.28,1.53,425.67
75,220,-44.89,-1.90,3.11,0.47,1.69,431.87
76,218,-38.03,-1.08,3.26,0.34,1.34,436.77
77,218,-42.29,-0.86,3.26,0.49,1.49,442.26
78,216,-37.20,-2.49,3.26,0.45,1.86,448.70
79,215,-34.35,-1.30,3.26,0.24,1.54,454.01
