Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,173,-45.11,-14.74,-6.76,0.02,1.87,1.89
1,180,-45.59,-10.82,-6.86,0.34,1.24,6.31
2,177,-42.27,-9.19,-6.18,0.28,1.18,11.01
3,185,-45.64,-9.91,-5.92,0.46,1.24,15.42
4,185,-37.40,-8.50,-6.28,0.63,1.19,21.30
5,189,-38.05,-8.34,-5.25,0.33,1.30,26.55
6,188,-28.24,-7.68,-2.94,0.33,1.32,31.30
7,187,-30.95,-7.70,-2.95,0.41,1.34,36.59
8,188,-29.08,-7.69,-2.95,0.36,1.37,42.17
9,190,-29.87,-7.56,-2.95,0.41,1.31,47.45
10,190,-28.38,-6.62,2.12,0.61,0.97,52.30
11,190,-34.12,-7.99,-2.58,0.26,1.54,57.06
12,186,-15.41,-6.73,-1.53,0.43,1.15,62.30
13,189,-24.23,-7.13,-1.53,0.47,1.17,67.00
14,190,-39.15,-7.35,-1.53,0.26,1.21,71.84
15,190,-32.50,-7.35,-1.53,0.30,1.12,76.46
16,192,-34.12,-6.98,-1.53,0.25,1.12,80.90
17,191,-42.66,-6.93,-1.53,0.47,1.37,85.49
18,189,-32.85,-7.88,-1.53,0.39,1.48,90.82
19,191,-45.67,-7.28,-1.53,0.39,1.26,96.05
20,197,-46.26,-7.72,-1.53,0.30,1.43,100.99
21,194,-30.38,-6.68,-1.53,0.52,1.18,105.91
22,191,-33.49,-6.54,-1.53,0.25,1.30,110.87
23,196,-27.07,-6.99,-1.53,0.38,1.31,115.63
24,192,-26.84,-6.69,-1.53,0.29,1.28,120.49
25,195,-38.95,-6.56,0.23,0.33,1.36,125.28
26,191,-21.89,-6.04,-1.53,0.43,1.31,130.25
27,191,-37.60,-6.67,-1.53,0.61,1.39,135.35
28,191,-43.47,-7.63,-1.53,0.44,1.68,141.19
29,197,-45.72,-7.14,-1.53,0.46,1.46,146.56
30,192,-30.10,-5.98,-1.53,0.56,1.48,152.21
31,193,-35.09,-6.25,-1.53,0.23,1.52,157.63
32,193,-28.04,-6.28,-1.53,0.48,1.60,163.15
33,190,-22.08,-5.52,0.44,0.53,1.44,168.85
34,190,-35.92,-6.49,-0.95,0.53,1.60,174.66
35,191,-21.56,-5.20,-0.95,0.33,1.41,180.55
36,192,-30.36,-5.68,-0.74,0.41,1.81,186.45
37,192,-38.70,-5.43,1.52,0.40,1.67,192.88
38,194,-42.24,-5.17,0.92,0.55,1.75,199.29
39,194,-24.48,-5.07,0.92,0.38,1.60,205.65
40,194,-46.02,-4.57,1.76,0.35,1.37,211.65
41,195,-37.21,-3.70,0.92,0.33,1.65,217.44
42,198,-45.24,-4.51,1.04,0.41,2.03,224.14
43,198,-24.51,-4.40,0.92,0.35,1.80,230.80
44,196,-10.37,-4.70,1.04,0.39,1.55,237.22
45,199,-22.76,-2.73,2.00,0.29,1.12,242.47
46,200,-10.01,-4.68,1.04,0.36,2.43,248.68
47,204,-37.17,-4.20,1.04,0.27,1.63,256.00
48,205,-14.35,-4.72,1.04,0.37,1.87,262.22
49,202,-42.18,-3.48,1.04,0.27,1.35,268.57
50,212,-38.35,-3.19,2.04,0.29,1.82,274.28
51,208,-24.88,-3.99,1.92,0.39,2.33,281.40
52,211,-38.16,-3.51,1.93,0.26,1.74,288.55
53,211,-30.46,-2.71,1.92,0.41,2.14,294.97
54,207,-22.32,-2.90,1.92,0.50,1.91,302.45
55,212,-22.92,-4.59,1.92,0.33,2.05,309.37
56,214,-9.44,-2.46,2.06,0.26,1.63,316.04
57,211,-24.49,-2.71,1.92,0.28,1.64,321.89
58,213,-31.23,-3.71,1.89,0.23,1.78,327.66
59,211,-41.45,-2.70,1.90,0.33,1.54,333.46
60,214,-30.09,-2.94,1.89,0.35,1.76,339.49
61,217,-42.62,-3.05,2.00,0.29,1.74,345.42
62,219,-28.28,-3.29,1.96,0.39,1.78,351.38
63,216,-32.41,-0.84,4.42,0.22,1.38,356.72
64,209,-9.83,-2.02,3.26,0.41,2.26,362.58
65,212,-9.86,-2.24,3.26,0.33,1.71,369.66
66,213,-36.98,-2.25,3.26,0.40,1.94,376.16
67,213,-46.32,-1.91,3.26,0.31,1.35,381.76
68,209,-9.54,-1.35,3.26,0.42,1.78,387.36
69,211,-44.55,-1.67,3.26,0.21,1.57,393.21
70,217,-43.48,-1.11,3.26,0.36,1.64,398.79
71,217,-43.46,-1.55,3.26,0.33,1.56,404.56
72,213,-34.82,-2.25,3.26,0.56,1.71,410.82
73,213,-35.55,-1.48,3.26,0.28,1.39,416.52
74,212,-45.01,-1.79,3.26,0.26,1.53,421.79
75,220,-44.89,-1.90,3.11,0.46,1.71,427.88
76,218,-38.03,-1.08,3.26,0.31,1.35,433.58
77,218,-42.29,-0.86,3.26,0.46,1.46,438.73
78,216,-37.20,-2.49,3.26,0.42,1.87,444.61
79,215,-34.35,-1.30,3.26,0.23,1.60,450.57
