Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,430,-42.85,-12.83,-5.99,0.05,0.26,0.83
1,440,-43.71,-10.06,-6.37,0.32,0.17,2.59
2,451,-33.51,-8.26,-5.92,0.35,0.29,4.87
3,454,-42.50,-9.17,-5.51,0.25,0.25,7.16
4,457,-34.72,-8.15,-5.75,0.37,0.19,9.51
5,460,-26.57,-7.84,-4.48,0.41,0.28,12.23
6,460,-29.04,-7.71,-2.88,0.35,0.36,14.84
7,455,-35.79,-7.71,-2.62,0.26,0.36,17.33
8,460,-27.33,-7.55,-4.04,0.24,0.32,19.74
9,466,-20.60,-7.59,-5.01,0.28,0.23,22.30
10,473,-27.22,-6.72,-4.23,0.42,0.28,25.17
11,479,-29.43,-7.68,-4.59,0.37,0.35,28.33
12,474,-20.30,-6.87,-5.07,0.31,0.35,31.12
13,468,-39.50,-7.34,-4.73,0.45,0.34,33.96
14,473,-43.70,-7.87,-5.14,0.44,0.34,36.73
15,475,-25.56,-7.21,-5.11,0.42,0.26,39.62
16,472,-30.97,-6.90,-4.43,0.39,0.26,42.36
17,471,-37.37,-6.57,-4.21,0.48,0.33,45.35
18,477,-37.36,-7.27,-4.77,0.41,0.41,48.59
19,477,-35.84,-7.23,-4.53,0.36,0.36,51.63
20,482,-24.39,-6.84,-4.59,0.47,0.29,54.84
21,473,-23.16,-6.52,-4.10,0.57,0.34,58.24
22,481,-26.92,-6.61,-4.63,0.46,0.34,61.67
23,472,-36.94,-6.85,-4.86,0.51,0.32,65.04
24,479,-14.49,-6.72,-4.90,0.48,0.32,68.29
25,479,-22.94,-6.68,-2.18,0.36,0.40,71.57
26,482,-20.71,-6.44,-4.44,0.59,0.42,75.05
27,487,-36.53,-6.57,-4.03,0.50,0.45,78.75
28,486,-21.84,-7.03,-3.46,0.51,0.42,82.40
29,487,-20.55,-6.49,-3.25,0.41,0.44,85.95
30,487,-23.96,-6.09,-3.57,0.44,0.40,89.39
31,486,-19.74,-6.29,-3.98,0.39,0.43,92.90
32,486,-32.16,-6.81,-2.34,0.37,0.46,96.40
33,485,-36.96,-6.34,-2.22,0.38,0.40,99.75
34,487,-22.94,-6.17,-2.90,0.46,0.46,103.39
35,496,-32.70,-6.13,-1.10,0.44,0.42,106.82
36,488,-23.70,-6.20,-2.59,0.37,0.44,110.32
37,493,-42.04,-6.73,-4.18,0.45,0.42,113.81
38,494,-59.08,-6.18,-2.77,0.40,0.46,117.35
39,500,-30.80,-6.44,-2.58,0.44,0.57,121.24
40,506,-34.49,-6.22,-1.67,0.42,0.45,125.16
41,504,-26.78,-6.09,-2.43,0.40,0.40,128.64
42,502,-33.78,-6.10,1.54,0.43,0.51,132.34
43,506,-30.66,-6.22,-2.48,0.41,0.49,135.96
44,502,-26.98,-6.09,-2.48,0.42,0.54,139.72
45,512,-31.21,-5.52,-2.70,0.40,0.55,143.69
