Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,420,0.01,0.03,0.09,0.02,0.07,0.41
1,443,0.01,0.04,0.14,0.16,0.07,1.40
2,438,0.01,0.05,0.14,0.15,0.07,2.49
3,439,0.01,0.05,0.14,0.13,0.08,3.58
4,440,0.00,0.05,0.17,0.16,0.08,4.82
5,449,0.02,0.06,0.17,0.12,0.08,5.98
6,445,0.01,0.07,0.22,0.17,0.08,7.34
7,457,0.00,0.08,0.23,0.16,0.08,8.57
8,455,0.01,0.09,0.23,0.17,0.09,9.90
9,448,0.02,0.10,0.24,0.17,0.09,11.25
10,459,0.00,0.10,0.26,0.16,0.09,12.69
11,467,0.01,0.11,0.34,0.16,0.10,14.03
12,457,0.01,0.12,0.28,0.19,0.10,15.39
13,464,0.01,0.12,0.32,0.16,0.10,16.79
14,459,0.01,0.15,0.29,0.19,0.11,18.15
15,480,0.01,0.15,0.31,0.18,0.12,19.58
16,471,0.01,0.15,0.31,0.21,0.12,21.11
17,469,0.01,0.15,0.33,0.15,0.12,22.50
18,467,0.02,0.16,0.34,0.17,0.12,24.00
19,462,0.01,0.16,0.32,0.18,0.12,25.49
20,484,0.02,0.16,0.33,0.16,0.12,27.01
21,487,0.01,0.15,0.32,0.20,0.12,28.54
22,481,0.01,0.15,0.32,0.20,0.11,30.06
23,477,0.02,0.15,0.33,0.19,0.12,31.64
24,474,0.01,0.14,0.35,0.16,0.11,33.15
25,500,0.01,0.14,0.32,0.21,0.11,34.74
26,492,0.02,0.15,0.35,0.22,0.10,36.39
27,485,0.02,0.13,0.36,0.21,0.10,38.01
28,478,0.01,0.15,0.36,0.22,0.10,39.60
29,482,0.01,0.15,0.36,0.17,0.11,41.29
30,511,0.01,0.17,0.36,0.17,0.11,43.02
31,499,0.01,0.16,0.37,0.18,0.11,44.68
32,492,0.02,0.16,0.36,0.20,0.12,46.36
33,488,0.02,0.17,0.37,0.19,0.12,48.08
34,489,0.01,0.16,0.36,0.22,0.12,49.86
35,524,0.01,0.17,0.36,0.20,0.13,51.62
36,517,0.01,0.17,0.38,0.21,0.12,53.45
37,504,0.01,0.19,0.40,0.22,0.12,55.21
38,495,0.02,0.19,0.38,0.21,0.13,56.97
39,491,0.01,0.18,0.38,0.17,0.13,58.70
40,524,0.01,0.18,0.43,0.24,0.13,60.56
41,517,0.01,0.18,0.42,0.19,0.13,62.40
42,509,0.01,0.17,0.42,0.24,0.12,64.20
43,503,0.01,0.16,0.42,0.27,0.12,66.12
44,496,0.01,0.18,0.44,0.19,0.13,67.94
45,523,0.01,0.19,0.42,0.23,0.13,69.76
46,516,0.01,0.19,0.43,0.20,0.12,71.61
47,511,0.01,0.18,0.43,0.24,0.12,73.47
48,506,0.01,0.17,0.43,0.23,0.12,75.28
49,501,0.01,0.17,0.43,0.22,0.12,77.03
50,523,0.01,0.17,0.43,0.23,0.12,78.91
51,509,0.01,0.17,0.43,0.22,0.12,80.70
52,488,0.01,0.17,0.43,0.23,0.12,82.49
53,491,0.01,0.15,0.42,0.22,0.11,84.29
54,480,0.01,0.18,0.43,0.23,0.12,86.15
55,517,0.01,0.18,0.43,0.21,0.12,88.04
56,510,0.02,0.17,0.43,0.19,0.12,89.87
57,509,0.02,0.18,0.42,0.21,0.12,91.73
58,504,0.01,0.19,0.43,0.23,0.12,93.55
59,496,0.01,0.19,0.43,0.24,0.12,95.41
60,535,0.01,0.21,0.43,0.23,0.14,97.42
61,529,0.01,0.20,0.43,0.26,0.14,99.38
62,526,0.01,0.20,0.43,0.21,0.13,101.23
63,517,0.01,0.20,0.44,0.21,0.13,103.05
64,499,0.01,0.20,0.43,0.25,0.13,104.96
65,551,0.01,0.19,0.43,0.26,0.14,106.92
66,549,0.01,0.19,0.43,0.22,0.14,108.85
67,537,0.01,0.19,0.46,0.24,0.13,110.71
68,525,0.01,0.20,0.46,0.24,0.14,112.55
69,517,0.01,0.19,0.44,0.19,0.14,114.43
70,564,0.01,0.18,0.45,0.25,0.14,116.37
71,557,0.01,0.19,0.45,0.26,0.14,118.29
72,546,0.01,0.18,0.45,0.23,0.14,120.16
73,539,0.01,0.19,0.47,0.24,0.13,122.08
74,524,0.01,0.20,0.48,0.21,0.14,123.94
75,561,0.01,0.19,0.46,0.25,0.14,125.90
76,557,0.01,0.20,0.46,0.26,0.14,127.97
77,548,0.01,0.19,0.45,0.23,0.13,129.97
78,533,0.01,0.19,0.45,0.27,0.13,132.01
79,527,0.02,0.17,0.45,0.21,0.12,133.99
80,566,0.01,0.18,0.45,0.23,0.13,135.92
81,561,0.01,0.19,0.45,0.25,0.13,137.89
82,553,0.01,0.20,0.45,0.23,0.13,139.90
83,542,0.01,0.21,0.45,0.24,0.13,141.83
84,538,0.01,0.18,0.45,0.21,0.13,143.70
85,571,0.02,0.22,0.45,0.23,0.14,145.74
86,560,0.01,0.22,0.48,0.23,0.14,147.62
87,549,0.01,0.18,0.46,0.25,0.14,149.66
88,542,0.02,0.21,0.45,0.23,0.15,151.63
89,532,0.02,0.20,0.45,0.21,0.14,153.49
90,571,0.01,0.21,0.45,0.21,0.15,155.46
91,562,0.01,0.21,0.45,0.22,0.15,157.51
92,556,0.01,0.20,0.45,0.23,0.13,159.48
93,550,0.00,0.20,0.45,0.24,0.14,161.43
94,535,0.01,0.19,0.45,0.21,0.14,163.35
95,581,0.01,0.21,0.45,0.22,0.15,165.37
96,575,0.01,0.20,0.45,0.26,0.16,167.44
97,566,0.01,0.20,0.45,0.27,0.15,169.50
98,557,0.02,0.22,0.47,0.26,0.14,171.55
99,547,0.00,0.19,0.45,0.24,0.14,173.56
100,582,0.01,0.20,0.45,0.25,0.14,175.60
101,572,0.01,0.19,0.46,0.24,0.14,177.69
102,559,0.01,0.22,0.46,0.24,0.15,179.76
103,550,0.01,0.21,0.46,0.23,0.14,181.75
104,537,0.01,0.19,0.45,0.25,0.14,183.82
105,577,0.01,0.20,0.45,0.24,0.14,185.87
106,566,0.01,0.21,0.45,0.24,0.14,187.90
107,563,0.01,0.19,0.45,0.23,0.14,189.95
108,559,0.01,0.19,0.45,0.25,0.14,191.99
109,549,0.01,0.23,0.47,0.24,0.14,194.06
110,587,0.01,0.21,0.45,0.26,0.15,196.22
111,570,0.01,0.20,0.45,0.27,0.15,198.33
112,560,0.01,0.21,0.45,0.27,0.15,200.45
113,549,0.01,0.21,0.45,0.27,0.15,202.51
114,537,0.01,0.20,0.45,0.25,0.14,204.50
115,577,0.01,0.20,0.45,0.25,0.15,206.60
116,570,0.02,0.21,0.45,0.26,0.15,208.76
117,560,0.01,0.21,0.46,0.26,0.15,210.80
118,551,0.01,0.24,0.47,0.24,0.16,212.82
119,547,0.01,0.24,0.49,0.24,0.17,214.82
120,593,0.02,0.22,0.47,0.24,0.17,216.93
121,586,0.01,0.22,0.47,0.28,0.17,219.05
