Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,420,0.00,0.03,0.10,0.03,0.07,0.33
1,433,0.01,0.04,0.12,0.14,0.08,1.17
2,439,0.01,0.05,0.19,0.11,0.08,2.28
3,446,0.01,0.06,0.17,0.12,0.08,3.42
4,446,0.01,0.07,0.19,0.16,0.09,4.68
5,450,0.01,0.08,0.21,0.12,0.10,5.89
6,453,0.01,0.09,0.22,0.16,0.10,7.16
7,457,0.01,0.10,0.20,0.18,0.11,8.44
8,457,0.01,0.10,0.22,0.16,0.11,9.77
9,455,0.01,0.11,0.21,0.17,0.11,11.06
10,466,0.01,0.11,0.23,0.18,0.11,12.41
11,457,0.01,0.12,0.31,0.16,0.11,13.78
12,460,0.01,0.12,0.30,0.16,0.11,15.17
13,461,0.01,0.12,0.29,0.18,0.11,16.55
14,455,0.01,0.11,0.27,0.19,0.11,17.99
15,475,0.01,0.11,0.29,0.17,0.11,19.40
16,475,0.01,0.12,0.30,0.15,0.11,20.83
17,475,0.02,0.12,0.29,0.18,0.11,22.28
18,470,0.01,0.13,0.29,0.15,0.11,23.68
19,470,0.01,0.13,0.29,0.20,0.12,25.20
20,488,0.01,0.15,0.33,0.18,0.13,26.69
21,479,0.01,0.14,0.32,0.18,0.13,28.29
22,478,0.01,0.15,0.33,0.19,0.12,29.91
23,477,0.01,0.15,0.33,0.20,0.12,31.44
24,469,0.01,0.15,0.33,0.17,0.12,32.98
25,493,0.01,0.16,0.32,0.19,0.13,34.65
26,490,0.02,0.17,0.33,0.16,0.13,36.16
27,482,0.01,0.17,0.33,0.19,0.13,37.78
28,474,0.01,0.16,0.36,0.19,0.12,39.43
29,460,0.01,0.17,0.35,0.21,0.13,40.96
30,501,0.01,0.18,0.34,0.20,0.14,42.67
31,493,0.02,0.18,0.35,0.21,0.14,44.38
32,482,0.01,0.16,0.34,0.20,0.13,46.05
33,479,0.01,0.16,0.35,0.22,0.13,47.74
34,481,0.01,0.18,0.35,0.18,0.14,49.42
35,509,0.01,0.18,0.35,0.19,0.15,51.12
36,504,0.00,0.19,0.38,0.20,0.15,52.81
37,493,0.01,0.18,0.38,0.20,0.14,54.60
38,495,0.02,0.17,0.38,0.21,0.14,56.38
39,493,0.01,0.18,0.37,0.21,0.15,58.14
