Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,430,-42.85,-12.83,-5.99,0.03,0.16,0.56
1,440,-43.71,-10.06,-6.37,0.33,0.23,2.14
2,451,-33.51,-8.26,-5.92,0.34,0.34,4.38
3,454,-42.50,-9.17,-5.51,0.36,0.29,6.72
4,457,-34.72,-8.15,-5.75,0.42,0.24,9.20
5,462,-40.02,-8.27,-5.55,0.27,0.26,11.70
6,459,-35.23,-7.65,-0.75,0.35,0.30,14.17
7,463,-52.24,-7.74,-3.28,0.40,0.27,16.77
8,463,-34.47,-7.33,-4.29,0.37,0.22,19.44
9,459,-27.02,-7.63,-4.91,0.38,0.38,22.28
10,466,-39.40,-6.87,-4.34,0.40,0.29,25.03
11,470,-30.00,-7.76,-5.06,0.46,0.33,28.11
12,469,-28.95,-7.13,-5.20,0.38,0.41,31.34
13,466,-30.02,-7.13,-5.24,0.32,0.35,34.36
14,467,-38.57,-8.07,-4.14,0.40,0.35,37.25
15,468,-20.98,-7.17,-5.00,0.40,0.30,40.15
16,462,-26.47,-6.80,-4.66,0.44,0.34,43.06
17,470,-29.03,-6.54,1.90,0.39,0.34,46.06
18,470,-28.74,-6.92,-2.92,0.43,0.32,49.21
19,471,-23.64,-6.68,-4.09,0.48,0.47,52.56
20,474,-24.11,-6.72,-3.86,0.37,0.37,55.58
21,463,-29.01,-6.70,-4.52,0.40,0.36,58.77
22,470,-37.64,-6.64,-3.99,0.42,0.44,62.39
23,463,-43.30,-6.81,-4.23,0.36,0.36,65.72
24,475,-27.25,-6.93,-4.31,0.52,0.40,69.03
25,474,-29.51,-6.62,-4.15,0.39,0.40,72.32
26,474,-21.71,-6.35,-4.25,0.31,0.47,75.73
27,474,-22.96,-6.07,-3.78,0.45,0.44,79.29
28,480,-21.63,-6.59,-4.11,0.35,0.47,82.74
29,478,-21.81,-6.52,-4.10,0.25,0.40,85.93
30,489,-28.19,-5.94,-3.64,0.37,0.41,89.19
31,488,-21.99,-6.00,-3.91,0.31,0.39,92.31
32,484,-28.36,-6.30,-1.24,0.35,0.40,95.67
33,474,-29.85,-6.10,-3.10,0.48,0.42,99.21
34,482,-35.45,-6.21,-3.68,0.31,0.41,102.58
35,492,-33.23,-6.14,-2.56,0.36,0.52,106.26
