Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,430,-42.85,-12.83,-5.99,0.03,0.17,1.07
1,440,-43.71,-10.06,-6.37,0.25,0.21,3.37
2,451,-33.51,-8.26,-5.92,0.39,0.25,6.11
3,454,-42.50,-9.17,-5.51,0.26,0.28,8.85
4,457,-34.72,-8.15,-5.75,0.28,0.20,11.88
5,460,-26.57,-7.84,-4.48,0.46,0.29,15.05
6,460,-29.04,-7.71,-2.88,0.25,0.31,18.02
7,455,-35.79,-7.71,-2.62,0.26,0.22,21.17
8,460,-27.33,-7.55,-4.04,0.37,0.26,24.17
9,466,-20.60,-7.59,-5.01,0.38,0.27,27.43
10,473,-27.22,-6.68,2.35,0.53,0.24,30.98
11,474,-29.10,-7.45,-2.44,0.35,0.39,34.75
12,472,-21.06,-6.88,-2.43,0.45,0.24,38.34
13,466,-42.14,-7.28,-3.63,0.33,0.33,42.10
14,471,-38.05,-7.87,-4.00,0.31,0.31,45.41
15,476,-28.71,-7.24,-4.23,0.29,0.32,48.90
16,472,-27.38,-7.18,-4.24,0.41,0.38,52.47
17,479,-31.63,-6.27,-3.84,0.51,0.35,56.13
18,471,-35.31,-7.05,-4.50,0.37,0.33,59.98
19,476,-31.38,-6.89,-4.68,0.44,0.31,63.90
20,479,-28.83,-6.80,-4.63,0.32,0.46,67.99
21,475,-26.44,-6.66,-4.33,0.30,0.48,71.68
22,483,-36.67,-6.68,-4.00,0.36,0.35,75.48
23,474,-31.31,-6.54,-4.17,0.51,0.36,79.19
24,482,-24.15,-6.68,-4.09,0.37,0.57,83.39
25,482,-29.77,-6.33,-4.07,0.33,0.41,87.52
26,485,-23.07,-6.43,-4.14,0.40,0.40,91.59
27,498,-28.99,-6.32,-3.83,0.36,0.47,95.70
28,490,-24.62,-6.34,-4.17,0.29,0.55,100.07
29,486,-41.95,-6.20,-3.77,0.33,0.53,104.40
30,483,-25.16,-6.00,-3.93,0.38,0.55,108.93
31,482,-25.56,-6.25,-3.98,0.32,0.42,113.23
32,489,-27.69,-5.72,-2.15,0.28,0.54,117.63
33,488,-37.48,-5.44,-1.41,0.29,0.48,121.89
34,492,-33.88,-5.50,-3.62,0.27,0.72,126.49
35,492,-28.95,-5.56,-0.92,0.29,0.53,130.89
36,486,-35.89,-5.76,-1.85,0.36,0.48,135.33
37,495,-39.97,-5.76,-0.72,0.27,0.60,139.82
38,498,-42.08,-5.57,-1.41,0.31,0.49,144.51
39,501,-27.67,-5.61,-1.05,0.32,0.65,149.10
40,499,-34.55,-5.19,1.44,0.32,0.56,153.77
41,502,-25.91,-5.39,-0.91,0.52,0.52,158.49
42,507,-29.18,-5.41,1.20,0.31,0.71,163.16
43,510,-34.11,-5.96,1.03,0.29,0.51,167.63
44,505,-29.24,-5.29,0.94,0.29,0.68,172.20
45,509,-41.75,-5.16,0.02,0.25,0.74,177.23
46,515,-35.70,-5.28,0.40,0.34,0.55,181.59
47,504,-38.43,-5.32,-0.26,0.24,0.54,186.44
48,504,-27.23,-5.46,-0.39,0.56,0.53,191.49
49,505,-37.77,-5.04,-0.13,0.33,0.70,196.01
50,514,-40.82,-5.26,-0.44,0.28,0.56,200.88
51,507,-26.32,-5.07,-0.28,0.37,0.78,205.77
52,502,-33.37,-5.09,-0.32,0.35,0.53,210.33
53,501,-40.32,-4.96,-0.50,0.26,0.71,214.84
54,496,-39.38,-4.72,-0.65,0.29,0.50,219.06
55,497,-26.97,-3.91,0.36,0.43,0.46,223.84
56,500,-42.47,-5.69,-0.94,0.30,0.62,228.50
57,498,-39.99,-4.73,-1.06,0.41,0.43,232.76
58,503,-28.61,-3.78,-0.97,0.34,0.54,237.38
59,503,-40.66,-3.28,-0.96,0.54,0.39,241.77
60,506,-31.02,-3.94,2.21,0.24,0.41,246.12
