Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,420,0.01,0.03,0.09,0.03,0.42,0.48
1,443,0.01,0.04,0.14,0.16,0.16,1.05
2,438,0.01,0.05,0.14,0.24,0.08,1.77
3,439,0.01,0.05,0.14,0.14,0.21,2.46
4,440,0.00,0.05,0.17,0.19,0.12,3.38
5,444,0.01,0.06,0.16,0.21,0.08,4.09
6,440,0.01,0.07,0.17,0.45,0.09,5.03
7,449,0.01,0.08,0.25,0.20,0.21,5.77
8,454,0.01,0.08,0.23,0.17,0.20,6.63
9,452,0.01,0.10,0.24,0.23,0.10,7.40
10,455,0.01,0.10,0.30,0.32,0.10,8.22
11,458,0.01,0.11,0.27,0.15,0.24,9.01
12,451,0.01,0.12,0.29,0.14,0.23,9.91
13,467,0.02,0.12,0.27,0.12,0.11,10.66
14,462,0.01,0.13,0.29,0.32,0.11,11.46
15,470,0.00,0.14,0.31,0.17,0.28,12.31
16,469,0.01,0.16,0.32,0.15,0.24,13.22
17,463,0.01,0.16,0.33,0.20,0.13,14.05
18,464,0.01,0.17,0.33,0.31,0.14,15.05
19,463,0.01,0.16,0.33,0.42,0.17,16.16
20,472,0.01,0.18,0.38,0.31,0.33,17.24
21,470,0.01,0.18,0.36,0.31,0.30,18.27
22,461,0.02,0.19,0.34,0.29,0.47,19.51
23,466,0.01,0.19,0.35,0.24,0.21,20.30
24,469,0.01,0.19,0.35,0.29,0.18,21.18
25,486,0.02,0.18,0.34,0.23,0.22,22.21
26,479,0.01,0.20,0.36,0.18,0.22,23.36
27,475,0.01,0.20,0.35,0.19,0.23,24.43
28,474,0.02,0.20,0.38,0.18,0.28,25.46
29,469,0.01,0.18,0.36,0.37,0.15,26.47
30,475,0.01,0.18,0.36,0.42,0.19,27.49
31,472,0.02,0.21,0.42,0.47,0.16,28.60
32,472,0.01,0.19,0.41,0.45,0.30,29.84
33,469,0.01,0.20,0.40,0.37,0.24,30.91
34,467,0.01,0.18,0.39,0.29,0.37,32.06
35,482,0.01,0.18,0.38,0.19,0.18,32.93
36,479,0.01,0.19,0.39,0.19,0.20,33.93
37,477,0.01,0.18,0.39,0.31,0.16,35.01
38,479,0.01,0.19,0.41,0.25,0.25,36.11
39,471,0.02,0.19,0.39,0.17,0.24,37.25
40,482,0.01,0.19,0.39,0.18,0.17,38.23
41,485,0.01,0.18,0.39,0.34,0.14,39.19
42,485,0.01,0.18,0.39,0.42,0.28,40.41
43,473,0.01,0.20,0.38,0.39,0.20,41.44
44,472,0.01,0.20,0.40,0.37,0.20,42.44
45,482,0.02,0.19,0.38,0.39,0.30,43.56
46,472,0.01,0.22,0.44,0.38,0.16,44.57
47,467,0.01,0.21,0.42,0.39,0.18,45.66
48,463,0.01,0.20,0.42,0.41,0.15,46.75
49,469,0.01,0.19,0.40,0.40,0.15,47.81
50,478,0.01,0.19,0.40,0.36,0.26,48.92
51,480,0.01,0.20,0.40,0.48,0.26,50.14
52,476,0.02,0.21,0.40,0.33,0.30,51.28
53,474,0.01,0.20,0.40,0.35,0.29,52.40
54,471,0.01,0.21,0.40,0.21,0.24,53.40
55,491,0.01,0.20,0.40,0.37,0.16,54.55
56,491,0.02,0.21,0.42,0.24,0.19,55.68
57,489,0.01,0.21,0.41,0.28,0.20,56.82
58,481,0.01,0.19,0.40,0.17,0.24,57.97
59,482,0.02,0.21,0.40,0.18,0.21,59.02
60,497,0.01,0.20,0.40,0.25,0.17,60.06
61,494,0.01,0.20,0.40,0.37,0.29,61.18
62,482,0.01,0.19,0.40,0.36,0.27,62.30
63,481,0.02,0.19,0.40,0.35,0.29,63.46
64,484,0.01,0.21,0.40,0.36,0.33,64.63
65,508,0.01,0.20,0.40,0.35,0.30,65.82
66,499,0.01,0.18,0.40,0.41,0.14,66.87
67,492,0.01,0.19,0.40,0.41,0.21,67.98
68,491,0.01,0.20,0.44,0.33,0.14,69.02
69,494,0.01,0.19,0.42,0.35,0.29,70.10
70,502,0.01,0.19,0.40,0.25,0.39,71.26
71,488,0.01,0.21,0.42,0.33,0.32,72.36
72,491,0.01,0.21,0.41,0.37,0.31,73.51
73,486,0.01,0.20,0.41,0.41,0.28,74.72
74,474,0.01,0.20,0.42,0.28,0.33,75.79
75,500,0.01,0.21,0.43,0.19,0.26,76.68
76,493,0.02,0.22,0.41,0.30,0.37,77.92
77,486,0.01,0.23,0.42,0.20,0.35,78.98
78,482,0.01,0.21,0.40,0.20,0.22,79.86
79,477,0.02,0.21,0.40,0.26,0.28,81.01
80,503,0.01,0.20,0.41,0.40,0.26,82.21
81,505,0.01,0.24,0.43,0.39,0.29,83.44
82,497,0.00,0.22,0.40,0.36,0.19,84.51
83,497,0.01,0.23,0.43,0.32,0.18,85.67
84,495,0.01,0.24,0.42,0.32,0.18,86.77
85,520,0.01,0.23,0.44,0.32,0.17,87.81
86,521,0.01,0.23,0.44,0.39,0.18,88.97
87,507,0.01,0.20,0.41,0.37,0.18,90.08
88,507,0.01,0.24,0.42,0.35,0.19,91.15
89,502,0.01,0.24,0.43,0.28,0.19,92.24
90,526,0.01,0.23,0.43,0.33,0.16,93.40
91,521,0.01,0.22,0.41,0.29,0.41,94.64
92,510,0.01,0.22,0.42,0.41,0.25,95.83
93,500,0.01,0.22,0.43,0.43,0.16,96.94
94,489,0.01,0.21,0.42,0.20,0.20,98.07
95,512,0.01,0.22,0.42,0.16,0.17,99.10
96,508,0.01,0.23,0.42,0.26,0.18,100.23
97,503,0.01,0.23,0.42,0.38,0.17,101.27
98,489,0.01,0.24,0.45,0.32,0.32,102.47
99,490,0.01,0.25,0.45,0.42,0.19,103.61
