Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,430,-42.85,-12.83,-5.99,0.03,0.30,0.34
1,440,-43.71,-10.06,-6.37,0.32,0.27,1.22
2,451,-33.51,-8.26,-5.92,0.37,0.19,2.35
3,454,-42.50,-9.17,-5.51,0.38,0.26,3.65
4,457,-34.72,-8.15,-5.75,0.38,0.30,4.98
5,460,-26.57,-7.84,-4.48,0.42,0.33,6.40
6,460,-29.04,-7.71,-2.88,0.36,0.26,7.75
7,455,-35.79,-7.71,-2.62,0.37,0.29,9.09
8,460,-27.33,-7.55,-4.04,0.26,0.30,10.40
9,466,-20.60,-7.59,-5.01,0.38,0.33,11.81
10,473,-27.22,-6.70,-4.23,0.52,0.26,13.40
11,474,-29.10,-7.46,-4.59,0.43,0.29,15.08
12,472,-21.06,-6.89,-4.68,0.39,0.38,16.67
13,469,-33.86,-7.23,-5.03,0.54,0.31,18.28
14,472,-43.33,-7.89,-4.45,0.30,0.39,19.88
15,478,-38.38,-7.20,-4.84,0.36,0.40,21.37
16,476,-26.38,-6.92,-4.39,0.41,0.33,22.85
17,486,-36.16,-6.39,-4.02,0.31,0.43,24.41
18,486,-36.62,-7.06,-4.63,0.45,0.37,26.02
19,493,-31.31,-7.18,-4.58,0.37,0.43,27.77
20,499,-29.87,-7.13,-4.66,0.35,0.42,29.34
21,498,-32.44,-6.83,-3.87,0.38,0.47,31.14
22,494,-43.45,-6.72,-4.05,0.34,0.47,32.91
23,489,-30.34,-6.79,-4.25,0.37,0.54,34.81
24,496,-24.25,-6.67,-4.26,0.35,0.48,36.49
25,505,-30.59,-6.77,-4.11,0.39,0.52,38.45
26,504,-29.46,-6.44,-4.46,0.30,0.54,40.28
27,509,-37.96,-6.45,-4.42,0.45,0.42,42.05
28,505,-27.73,-7.21,-4.68,0.33,0.53,43.76
29,504,-37.79,-6.48,-3.80,0.39,0.60,45.77
30,517,-31.33,-6.02,-3.86,0.53,0.51,47.82
31,513,-29.35,-6.21,-4.18,0.44,0.59,49.89
32,507,-34.43,-6.29,-3.88,0.36,0.59,51.84
33,503,-23.75,-5.83,-3.51,0.47,0.53,53.76
34,498,-28.31,-5.91,-3.70,0.27,0.55,55.61
35,517,-27.68,-5.89,-3.72,0.48,0.52,57.60
36,515,-36.11,-5.97,-3.97,0.41,0.54,59.61
37,513,-37.06,-6.03,-3.89,0.46,0.53,61.85
38,514,-30.97,-5.81,-3.87,0.31,0.58,63.84
39,508,-28.36,-5.73,-3.92,0.22,0.69,65.99
40,524,-41.32,-5.50,-3.32,0.28,0.64,68.09
41,522,-23.81,-5.40,-3.40,0.32,0.65,70.29
42,517,-41.24,-5.36,-3.24,0.22,0.67,72.33
43,523,-42.43,-5.84,-3.69,0.32,0.58,74.39
44,518,-37.22,-5.67,-3.67,0.37,0.62,76.47
45,536,-37.62,-5.09,-3.27,0.29,0.64,78.58
46,536,-28.16,-5.65,-3.19,0.37,0.64,80.78
47,533,-27.08,-5.44,-2.48,0.30,0.62,82.94
48,535,-41.38,-5.94,-3.20,0.45,0.55,85.13
49,534,-29.17,-5.25,-2.64,0.38,0.67,87.45
50,544,-31.82,-5.51,-2.14,0.40,0.61,89.80
51,544,-27.29,-5.70,-1.95,0.37,0.67,92.03
52,542,-36.75,-5.74,-1.08,0.31,0.61,94.33
53,536,-35.97,-5.52,-1.01,0.23,0.76,96.64
54,535,-34.55,-5.28,-0.95,0.42,0.68,99.01
55,541,-43.89,-6.17,-1.62,0.47,0.61,101.42
56,548,-29.98,-5.31,-1.32,0.46,0.68,103.82
57,552,-36.13,-5.95,-1.30,0.33,0.71,106.07
58,552,-25.15,-5.49,-1.43,0.47,0.76,108.47
59,553,-42.59,-6.16,-1.56,0.23,0.74,110.76
60,565,-30.70,-5.64,-0.92,0.39,0.67,113.22
61,569,-40.45,-5.34,-0.75,0.31,0.75,115.59
62,566,-33.30,-5.52,2.38,0.46,0.74,118.13
63,569,-41.92,-4.65,4.92,0.49,0.71,120.85
64,570,-25.79,-4.88,2.54,0.64,0.73,123.62
65,592,-37.92,-4.99,2.59,0.44,0.78,126.13
66,600,-39.39,-4.98,1.95,0.46,0.79,128.73
67,599,-39.96,-4.68,5.54,0.54,0.68,131.23
68,600,-23.05,-3.41,2.63,0.41,0.69,133.57
69,591,-22.33,-2.90,1.88,0.53,0.65,135.89
70,595,-39.53,-2.82,1.43,0.55,0.54,137.99
71,579,-30.18,-1.38,1.47,0.27,0.61,139.88
72,573,-29.80,-1.64,1.22,0.56,0.47,141.80
73,565,-29.76,0.01,4.52,0.44,0.51,143.80
74,564,-32.58,-0.30,2.70,0.34,0.66,145.77
75,568,-33.58,-1.01,2.36,0.50,0.49,147.80
76,560,-43.52,0.87,4.74,0.41,0.55,149.66
77,563,-40.68,-0.16,3.20,0.47,0.49,151.58
78,561,-22.70,-0.95,2.09,0.35,0.65,153.40
79,559,-22.50,-1.57,1.66,0.30,0.58,155.27
80,566,-28.68,-1.52,1.30,0.45,0.50,157.15
81,573,-33.96,-2.55,0.79,0.33,0.60,159.21
82,567,-35.31,-0.51,2.26,0.35,0.54,161.10
83,565,-34.55,-0.13,2.23,0.32,0.62,163.11
84,557,-30.69,-2.14,0.83,0.31,0.57,164.91
85,567,-30.80,-1.29,1.53,0.30,0.49,166.80
86,561,-40.55,-0.07,2.48,0.20,0.56,168.53
87,558,-40.05,-1.24,1.62,0.31,0.61,170.40
88,556,-41.44,0.02,2.41,0.31,0.48,172.21
89,549,-34.16,-1.77,1.13,0.36,0.54,173.94
90,575,-40.31,-0.68,2.74,0.32,0.62,175.83
91,572,-38.70,-0.39,2.08,0.31,0.52,177.73
92,568,-36.83,0.03,2.25,0.31,0.49,179.39
93,561,-37.85,0.89,2.39,0.30,0.49,181.03
94,558,-39.78,0.60,2.36,0.25,0.50,182.64
95,566,-27.80,1.78,4.66,0.38,0.54,184.45
96,566,-27.91,0.07,2.57,0.39,0.49,186.30
97,574,-31.45,-1.17,1.64,0.35,0.59,188.34
98,571,-30.39,-1.01,1.83,0.45,0.46,190.19
99,570,-33.97,0.51,5.28,0.33,0.54,192.09
100,582,-39.18,0.21,3.71,0.33,0.47,193.82
101,572,-30.17,-1.54,3.16,0.19,0.52,195.42
102,571,-28.08,-1.46,2.57,0.32,0.57,197.33
103,566,-28.51,-2.10,1.70,0.36,0.55,199.20
104,561,-32.23,-1.46,1.46,0.20,0.66,201.02
105,571,-35.43,-0.52,4.89,0.53,0.44,202.89
106,565,-33.62,0.66,4.96,0.31,0.50,204.76
107,558,-33.34,-3.02,2.81,0.41,0.63,206.84
108,562,-31.55,-0.66,2.64,0.45,0.45,208.75
109,560,-34.06,-0.84,3.16,0.40,0.48,210.78
110,582,-31.75,-1.01,2.77,0.29,0.65,212.60
111,580,-36.22,-1.04,2.66,0.40,0.48,214.46
112,577,-29.19,-2.10,2.61,0.37,0.54,216.47
113,576,-22.45,-2.69,2.62,0.48,0.49,218.43
114,571,-33.73,-1.87,2.58,0.26,0.53,220.15
115,586,-34.27,-2.44,2.31,0.25,0.66,221.97
116,581,-34.70,-3.50,2.03,0.54,0.51,224.03
117,575,-30.51,-2.52,1.92,0.30,0.48,225.72
118,570,-38.98,-0.24,4.84,0.27,0.55,227.57
119,563,-42.74,0.16,3.57,0.49,0.40,229.41
120,570,-33.29,-1.56,2.43,0.23,0.58,231.33
121,569,-39.18,-0.52,3.12,0.32,0.55,233.18
122,563,-36.66,0.95,3.67,0.35,0.53,235.12
123,550,-39.52,0.43,3.22,0.28,0.55,236.89
124,551,-41.89,1.77,4.82,0.49,0.42,238.79
125,571,-29.23,-0.15,3.51,0.27,0.60,240.66
126,568,-32.92,0.63,3.87,0.42,0.46,242.52
127,572,-33.36,-1.61,2.95,0.34,0.66,244.37
128,566,-28.79,-1.79,2.46,0.33,0.61,246.30
129,560,-39.04,-0.68,2.43,0.40,0.60,248.27
130,563,-29.81,-2.42,2.35,0.36,0.59,250.30
131,556,-32.14,-1.34,2.16,0.21,0.70,252.24
132,551,-33.41,-1.29,2.10,0.38,0.66,254.25
133,555,-34.41,-1.26,2.26,0.39,0.63,256.17
134,543,-40.42,-0.19,2.31,0.46,0.53,258.12
135,550,-34.55,-0.88,2.41,0.32,0.65,260.04
136,553,-40.07,-0.36,2.52,0.43,0.53,261.96
137,546,-26.89,1.42,4.54,0.28,0.70,263.85
138,551,-34.35,0.49,3.46,0.34,0.64,265.77
139,552,-29.11,0.96,3.57,0.30,0.69,267.68
140,560,-41.58,-0.17,3.07,0.40,0.73,269.69
141,568,-42.26,-0.78,2.91,0.50,0.68,271.90
142,558,-28.72,-0.61,2.38,0.28,0.81,273.87
143,550,-26.45,-1.31,1.96,0.46,0.79,276.19
144,547,-36.33,-0.05,2.56,0.25,0.77,278.06
145,570,-43.96,1.34,4.79,0.34,0.65,279.97
146,562,-28.78,-0.70,2.89,0.41,0.81,282.15
147,555,-40.26,-1.03,2.48,0.43,0.68,284.25
148,550,-32.26,-0.19,2.46,0.44,0.59,286.29
149,542,-40.68,-0.11,2.99,0.29,0.75,288.25
150,546,-32.06,0.49,3.40,0.27,0.67,290.15
151,548,-40.11,0.25,2.98,0.28,0.74,292.13
152,545,-34.50,2.00,4.68,0.48,0.62,294.24
153,540,-42.38,1.96,4.89,0.24,0.60,296.02
154,537,-41.19,1.48,4.76,0.26,0.77,298.06
155,547,-28.67,-0.34,3.43,0.29,0.76,300.19
156,545,-40.20,0.37,3.45,0.33,0.63,302.11
157,538,-25.53,0.66,3.95,0.34,0.73,304.15
158,534,-42.51,-2.43,2.75,0.40,0.88,306.45
159,530,-42.26,-1.41,2.68,0.42,0.82,308.65
160,530,-39.27,0.00,2.91,0.30,0.82,310.73
161,528,-27.39,-0.55,2.69,0.34,0.77,312.94
162,528,-38.24,1.37,4.70,0.30,0.67,315.05
163,532,-41.67,-0.31,3.56,0.35,0.77,317.02
164,539,-41.79,1.56,4.62,0.41,0.62,318.98
165,550,-38.39,0.27,3.53,0.39,0.77,320.99
166,557,-36.96,0.48,3.41,0.28,0.73,323.06
167,553,-39.43,0.13,3.14,0.38,0.76,325.13
168,542,-38.29,1.69,4.68,0.26,0.70,327.10
169,536,-30.02,0.10,3.19,0.40,0.75,329.11
170,543,-35.00,-1.06,2.65,0.35,0.82,331.37
171,543,-39.84,0.15,2.56,0.29,0.80,333.46
172,540,-43.85,0.48,2.60,0.31,0.65,335.48
173,538,-27.86,-1.30,2.50,0.31,0.84,337.69
174,540,-39.08,-0.71,2.48,0.24,0.72,339.70
175,549,-22.92,-0.97,2.44,0.41,0.74,341.79
176,552,-37.48,0.02,2.43,0.26,0.71,343.70
177,547,-39.85,-0.47,2.43,0.39,0.70,345.89
178,556,-34.61,2.48,7.15,0.39,0.63,347.92
179,556,-38.87,3.21,5.90,0.28,0.76,349.95
180,563,-37.87,1.69,4.74,0.33,0.64,351.85
181,558,-36.79,1.26,4.64,0.23,0.75,353.78
182,552,-32.99,2.30,5.52,0.37,0.65,355.80
183,550,-30.99,-0.04,4.25,0.31,0.82,357.97
184,553,-43.18,3.15,7.28,0.32,0.68,360.06
185,559,-39.98,1.02,4.80,0.39,0.76,362.05
186,561,-33.49,-0.22,4.12,0.27,0.84,364.17
187,547,-33.07,-1.48,3.91,0.25,0.84,366.48
188,554,-41.95,0.59,3.79,0.35,0.67,368.61
189,545,-35.77,0.81,4.18,0.34,0.85,370.79
190,562,-27.95,1.90,4.59,0.44,0.66,372.95
191,558,-36.84,-0.05,3.66,0.28,0.82,375.07
192,555,-36.10,1.85,4.77,0.35,0.66,377.07
193,559,-22.94,-2.74,3.58,0.26,0.93,379.29
194,550,-35.24,-1.14,3.49,0.24,0.85,381.49
195,562,-41.73,0.11,3.43,0.51,0.69,383.78
196,560,-41.40,-0.14,5.30,0.34,0.71,385.74
197,556,-25.20,0.18,3.44,0.36,0.79,387.89
198,555,-34.12,-0.40,3.39,0.45,0.82,390.15
199,558,-40.33,-0.11,3.33,0.52,0.67,392.33
200,568,-41.32,0.29,3.29,0.27,0.80,394.36
201,562,-32.47,-0.26,3.25,0.30,0.77,396.39
202,561,-43.67,0.39,3.16,0.25,0.84,398.54
203,566,-36.41,-1.38,3.12,0.39,0.76,400.72
204,563,-31.56,-0.68,3.10,0.49,0.76,403.09
205,573,-42.98,-0.29,3.07,0.39,0.67,405.21
206,563,-34.65,-1.25,3.03,0.56,0.85,407.62
207,567,-37.39,-2.01,3.00,0.30,0.86,409.98
208,560,-33.88,-1.41,2.94,0.41,0.70,412.19
209,558,-39.47,0.18,2.93,0.36,0.76,414.26
210,571,-27.05,-0.55,2.91,0.40,0.79,416.47
211,564,-38.07,0.21,2.89,0.33,0.70,418.62
212,557,-35.48,0.04,4.83,0.29,0.85,420.84
213,556,-22.95,-3.01,2.87,0.33,0.97,423.19
214,563,-36.72,-1.47,2.82,0.35,0.74,425.41
215,581,-36.72,-0.67,2.80,0.27,0.72,427.45
216,572,-41.19,1.08,4.74,0.37,0.70,429.52
217,565,-35.66,1.13,4.77,0.38,0.74,431.79
218,557,-36.99,1.07,4.65,0.45,0.66,434.03
219,554,-38.11,0.27,4.05,0.25,0.82,436.29
220,575,-28.34,0.87,3.71,0.28,0.65,438.29
221,573,-38.04,0.76,3.45,0.26,0.83,440.66
222,578,-40.28,0.70,3.30,0.30,0.77,442.93
223,573,-34.81,0.07,2.95,0.36,0.77,445.18
