Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,430,-42.85,-12.83,-5.99,0.03,0.23,0.61
1,440,-43.71,-10.06,-6.37,0.33,0.22,1.77
2,451,-33.51,-8.26,-5.92,0.40,0.23,3.00
3,454,-42.50,-9.17,-5.51,0.37,0.25,4.28
4,457,-34.72,-8.15,-5.75,0.36,0.27,5.63
5,460,-26.57,-7.84,-4.48,0.44,0.25,7.10
6,460,-29.04,-7.71,-2.88,0.37,0.27,8.41
7,455,-35.79,-7.71,-2.62,0.38,0.33,9.81
8,460,-27.33,-7.55,-4.04,0.35,0.32,11.08
9,466,-20.60,-7.59,-5.01,0.35,0.43,12.60
10,473,-27.22,-6.70,-4.23,0.57,0.36,14.34
11,474,-29.10,-7.46,-4.59,0.46,0.32,15.87
12,472,-21.06,-6.89,-4.68,0.42,0.31,17.41
13,469,-33.86,-7.23,-5.03,0.49,0.37,19.16
14,472,-43.33,-7.89,-4.45,0.31,0.39,20.59
15,478,-38.38,-7.19,-4.84,0.35,0.34,22.09
16,478,-30.29,-7.24,-4.71,0.39,0.38,23.64
17,483,-27.18,-6.33,-4.15,0.38,0.37,25.17
18,486,-40.59,-7.03,-4.63,0.48,0.44,26.96
19,491,-29.22,-7.32,-4.77,0.40,0.35,28.54
20,499,-38.10,-7.05,-4.48,0.39,0.51,30.26
21,500,-33.81,-6.70,-4.18,0.47,0.44,32.08
22,508,-29.73,-6.83,-4.27,0.54,0.39,33.87
23,499,-36.27,-6.70,-4.41,0.32,0.47,35.62
24,505,-24.15,-6.47,-4.43,0.46,0.54,37.51
25,508,-24.24,-6.47,-3.94,0.45,0.48,39.40
26,511,-28.12,-6.47,-4.65,0.34,0.51,41.15
27,510,-49.63,-6.56,-3.55,0.28,0.51,42.86
28,502,-36.46,-7.06,-4.37,0.48,0.49,44.75
29,501,-30.00,-6.52,-3.77,0.46,0.49,46.74
30,518,-42.80,-6.26,-3.33,0.52,0.47,48.82
31,515,-39.47,-6.31,-3.57,0.35,0.62,50.88
32,507,-34.43,-5.98,-3.46,0.27,0.60,52.74
33,505,-43.48,-5.82,-3.40,0.30,0.68,54.76
34,503,-42.88,-5.82,-3.49,0.33,0.62,56.58
35,518,-43.05,-5.76,-3.24,0.28,0.72,58.62
36,512,-36.89,-5.64,-3.55,0.46,0.74,60.83
37,512,-45.88,-6.42,-3.62,0.30,0.75,62.92
38,504,-43.36,-5.52,-3.45,0.49,0.68,65.04
39,511,-43.34,-5.99,-3.84,0.42,0.70,67.13
40,523,-44.90,-5.52,-1.46,0.39,0.78,69.29
41,524,-43.53,-5.55,-2.94,0.29,0.79,71.40
42,521,-45.48,-5.52,-1.44,0.31,0.79,73.45
43,521,-35.11,-5.54,-2.98,0.26,0.76,75.43
44,517,-41.69,-5.38,-2.70,0.35,0.79,77.63
45,527,-27.43,-4.75,-1.89,0.45,0.68,79.73
46,523,-38.08,-5.18,-2.56,0.39,0.80,81.98
47,523,-30.45,-5.42,0.24,0.37,0.75,84.09
48,522,-25.36,-5.52,-0.75,0.39,0.83,86.37
49,526,-24.61,-5.03,0.29,0.50,0.78,88.75
50,559,-29.73,-5.35,0.37,0.29,0.84,90.95
51,557,-29.40,-5.65,0.46,0.50,0.82,93.37
52,552,-54.39,-5.19,0.48,0.49,0.76,95.61
53,551,-41.84,-5.52,0.73,0.36,0.84,97.87
54,551,-63.95,-5.04,0.94,0.44,0.83,100.30
55,557,-34.13,-5.68,0.34,0.39,0.78,102.64
56,554,-32.67,-5.07,0.51,0.33,0.82,105.00
57,557,-34.56,-5.18,0.44,0.30,0.79,107.20
58,562,-30.25,-5.39,1.05,0.38,0.88,109.75
59,561,-27.82,-5.27,0.68,0.42,0.91,112.11
60,564,-23.47,-4.81,0.31,0.33,0.92,114.50
61,561,-25.30,-4.33,0.25,0.32,0.97,116.89
62,561,-35.69,-4.73,2.38,0.53,0.93,119.61
63,557,-39.36,-3.83,4.92,0.44,0.91,122.21
64,554,-33.13,-3.58,2.54,0.29,0.92,124.86
65,580,-22.30,-3.22,1.99,0.45,0.83,127.43
66,582,-34.71,-3.57,1.69,0.40,0.82,129.97
67,575,-41.27,-2.07,2.26,0.43,0.75,132.43
68,573,-32.43,-0.14,2.63,0.40,0.67,134.67
69,567,-26.25,-0.77,1.88,0.37,0.58,136.87
70,586,-29.38,-1.58,1.43,0.38,0.55,138.95
71,582,-30.14,-1.06,1.82,0.23,0.60,140.73
72,580,-27.52,-1.31,1.47,0.37,0.62,142.82
73,568,-40.23,0.48,4.52,0.37,0.54,144.73
74,573,-41.29,-0.37,2.70,0.40,0.57,146.77
75,580,-41.56,-1.34,2.36,0.28,0.54,148.66
76,571,-43.52,0.02,4.80,0.52,0.38,150.58
77,559,-35.05,-0.31,3.07,0.29,0.45,152.35
78,546,-28.14,-1.53,2.06,0.27,0.66,154.36
79,544,-24.34,-1.85,1.44,0.34,0.51,156.15
80,568,-22.53,-1.50,1.42,0.40,0.67,158.24
81,563,-35.13,-2.82,0.78,0.43,0.50,160.16
82,566,-38.61,-0.99,2.18,0.43,0.59,162.13
83,549,-39.79,-0.48,2.36,0.34,0.52,163.99
84,545,-35.28,-2.41,0.82,0.49,0.54,165.96
85,550,-33.08,-1.06,1.53,0.33,0.54,167.71
86,551,-42.96,-0.29,2.47,0.34,0.56,169.44
87,549,-30.14,-0.81,1.46,0.37,0.59,171.39
88,546,-41.44,0.17,2.41,0.32,0.44,172.99
89,537,-33.65,-1.68,1.08,0.28,0.59,174.85
90,551,-40.05,-0.58,1.74,0.42,0.60,176.86
91,549,-37.64,0.08,2.05,0.31,0.50,178.56
92,545,-29.88,0.11,2.23,0.34,0.45,180.19
93,550,-22.91,0.70,2.40,0.32,0.47,181.84
94,549,-34.46,0.24,2.35,0.29,0.52,183.49
95,548,-40.71,1.51,4.66,0.34,0.57,185.38
96,554,-40.20,-0.02,2.91,0.50,0.52,187.35
97,549,-28.69,-0.96,2.38,0.34,0.54,189.24
98,551,-32.87,-1.11,1.87,0.40,0.56,191.18
99,546,-34.05,0.60,5.26,0.40,0.47,192.98
100,560,-42.15,-0.46,2.69,0.30,0.50,194.65
101,550,-42.53,-1.39,2.24,0.33,0.62,196.41
102,549,-37.78,-1.81,2.24,0.29,0.58,198.23
103,546,-28.98,-2.33,1.53,0.25,0.64,200.12
104,543,-39.98,-1.93,1.51,0.26,0.58,201.89
105,550,-35.03,0.04,4.87,0.41,0.58,203.90
106,554,-29.91,0.37,4.76,0.47,0.51,205.75
107,551,-22.85,-2.86,3.20,0.35,0.60,207.81
108,554,-37.44,-0.41,2.71,0.50,0.60,209.87
109,557,-32.14,-0.74,4.73,0.29,0.51,211.61
110,586,-35.06,-1.22,2.85,0.36,0.56,213.54
111,581,-34.95,-1.62,2.26,0.38,0.63,215.52
112,578,-23.64,-2.02,2.01,0.36,0.56,217.42
113,583,-32.46,-2.84,2.07,0.32,0.53,219.32
114,581,-35.02,-2.01,1.82,0.22,0.58,221.01
115,588,-34.58,-2.80,1.69,0.37,0.57,222.94
116,587,-35.02,-3.52,1.50,0.27,0.56,224.89
117,587,-21.83,-2.31,1.48,0.36,0.61,226.72
118,583,-28.97,0.86,4.75,0.35,0.54,228.48
119,583,-21.83,1.04,3.63,0.44,0.55,230.46
120,594,-27.67,-1.67,2.08,0.29,0.64,232.28
121,591,-39.07,-0.25,3.12,0.52,0.47,234.20
122,579,-31.19,0.94,3.67,0.39,0.50,236.03
123,578,-33.82,0.22,3.22,0.42,0.51,237.85
124,574,-33.23,2.20,7.01,0.44,0.48,239.74
125,590,-42.07,-0.45,4.51,0.37,0.54,241.60
126,581,-34.07,0.56,3.66,0.28,0.48,243.32
127,576,-33.13,-1.84,2.80,0.29,0.63,245.32
128,576,-27.35,-1.78,2.05,0.31,0.56,247.20
129,575,-21.60,-0.21,2.39,0.51,0.49,249.30
130,579,-29.27,-2.23,1.89,0.30,0.67,251.30
131,579,-41.53,-1.63,1.67,0.27,0.65,253.18
132,575,-30.26,-1.28,1.75,0.33,0.49,255.11
133,581,-32.33,-1.32,2.38,0.38,0.54,257.11
134,576,-34.50,-0.38,2.36,0.36,0.52,259.02
135,582,-34.42,-0.88,2.36,0.38,0.51,260.96
136,575,-35.46,-0.51,2.51,0.30,0.54,262.83
137,561,-29.83,1.36,4.50,0.31,0.58,264.75
138,556,-35.13,-0.14,2.95,0.33,0.52,266.65
139,549,-33.25,0.54,3.54,0.28,0.55,268.53
140,565,-41.94,-0.36,2.76,0.39,0.55,270.67
141,565,-37.82,-0.18,2.64,0.24,0.56,272.74
142,565,-40.01,-1.94,2.10,0.40,0.58,274.89
143,557,-26.45,-1.74,2.28,0.20,0.58,277.00
144,555,-36.33,-1.14,1.59,0.31,0.56,278.95
145,563,-40.60,0.21,4.90,0.39,0.50,280.88
146,558,-23.31,-1.56,3.77,0.27,0.64,283.09
147,560,-36.96,-1.44,2.57,0.34,0.61,285.23
148,560,-31.48,-0.64,2.41,0.36,0.50,287.18
149,562,-36.48,-0.50,2.24,0.27,0.64,289.18
150,587,-40.04,0.05,2.27,0.42,0.48,291.07
151,588,-40.04,-1.12,2.27,0.33,0.62,293.10
152,582,-33.99,0.92,4.73,0.35,0.52,295.13
153,575,-40.03,0.55,4.87,0.32,0.62,296.98
154,566,-35.54,0.59,4.68,0.48,0.52,299.10
155,589,-22.44,0.10,3.89,0.37,0.52,301.12
156,581,-40.32,0.57,3.52,0.35,0.54,303.04
157,585,-37.63,0.37,3.25,0.39,0.55,305.12
158,578,-27.69,-2.12,2.76,0.21,0.70,307.38
159,569,-31.16,-1.97,2.43,0.24,0.65,309.57
160,572,-30.86,-0.95,2.69,0.42,0.61,311.79
161,569,-30.73,-1.44,2.41,0.42,0.67,314.06
162,570,-43.55,0.74,4.70,0.32,0.48,315.87
163,566,-22.69,0.58,3.52,0.33,0.55,317.93
164,566,-41.37,1.84,4.69,0.28,0.48,319.77
165,575,-37.41,-0.06,3.47,0.43,0.56,322.00
166,573,-31.59,0.29,3.44,0.29,0.57,323.95
167,573,-37.44,-0.99,2.84,0.31,0.62,326.10
168,564,-35.80,1.60,4.71,0.28,0.50,327.91
169,562,-31.41,-0.26,3.45,0.54,0.46,330.14
170,611,-35.90,-1.00,2.49,0.33,0.59,332.33
171,604,-40.74,-0.71,2.59,0.39,0.61,334.49
172,600,-43.85,-0.16,4.56,0.47,0.50,336.49
173,594,-31.93,-1.29,2.29,0.50,0.47,338.69
174,591,-38.02,0.10,3.49,0.31,0.56,340.60
175,601,-34.57,-0.70,2.15,0.30,0.57,342.70
176,612,-39.88,-0.08,2.38,0.59,0.44,344.75
177,605,-31.84,-0.92,2.29,0.37,0.58,346.87
178,607,-23.70,2.09,7.15,0.42,0.50,348.86
179,607,-40.92,2.51,5.87,0.31,0.55,350.84
180,612,-39.59,1.07,4.76,0.28,0.59,352.75
181,605,-33.83,0.68,4.29,0.34,0.61,354.76
182,608,-35.77,1.83,6.96,0.44,0.51,356.79
183,606,-40.11,0.19,4.54,0.51,0.50,359.02
184,601,-41.53,3.40,7.33,0.26,0.50,360.85
185,607,-32.76,1.29,4.83,0.33,0.61,363.02
186,616,-34.47,-0.27,3.79,0.58,0.55,365.34
187,607,-29.90,-1.95,3.24,0.40,0.61,367.53
188,602,-42.43,0.09,4.03,0.32,0.61,369.56
189,594,-41.36,-1.52,2.96,0.32,0.68,371.82
190,610,-38.82,0.09,4.59,0.43,0.52,373.93
191,594,-33.13,-0.62,3.40,0.46,0.46,376.02
192,595,-43.47,0.95,4.66,0.36,0.61,378.06
193,592,-27.37,-3.11,3.35,0.43,0.59,380.34
194,591,-26.54,-1.96,2.59,0.47,0.55,382.54
195,601,-37.13,-0.15,2.59,0.27,0.56,384.65
196,591,-41.43,-0.17,3.52,0.41,0.50,386.69
197,589,-28.81,-0.42,4.81,0.49,0.42,388.84
198,580,-35.24,-1.43,2.97,0.31,0.60,391.09
199,580,-24.87,-0.79,2.60,0.30,0.58,393.24
200,587,-40.83,-0.03,2.52,0.32,0.57,395.27
201,583,-32.74,-0.89,2.36,0.38,0.58,397.40
202,577,-38.32,0.02,2.40,0.36,0.59,399.52
203,571,-36.41,-1.07,3.05,0.42,0.63,401.80
204,570,-32.48,-1.40,2.59,0.40,0.59,404.11
205,577,-43.09,-0.46,2.54,0.27,0.66,406.17
206,573,-34.94,-1.81,2.32,0.40,0.71,408.76
207,575,-26.13,-2.14,2.26,0.41,0.64,411.05
208,574,-28.86,-1.60,2.30,0.32,0.56,413.10
209,578,-35.42,-0.55,5.39,0.42,0.51,415.22
210,585,-25.49,-0.96,4.45,0.30,0.76,417.55
211,586,-37.78,0.18,3.36,0.43,0.58,419.65
212,581,-33.94,0.15,4.53,0.33,0.65,421.84
213,573,-33.11,-3.37,2.40,0.32,0.75,424.29
214,571,-43.99,-0.75,2.39,0.38,0.59,426.41
215,576,-38.00,-0.46,2.25,0.25,0.66,428.41
216,573,-38.85,1.35,4.72,0.48,0.61,430.63
217,566,-41.09,0.79,4.30,0.38,0.69,432.89
218,563,-42.36,1.65,4.65,0.37,0.73,435.17
219,558,-34.62,0.92,3.82,0.26,0.73,437.31
220,595,-36.89,0.85,3.46,0.49,0.66,439.52
221,597,-42.21,0.51,3.22,0.44,0.67,441.81
