Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,520,0.01,0.03,0.12,0.08,0.70,3.15
1,539,0.01,0.04,0.13,0.91,0.79,10.06
2,540,0.01,0.05,0.12,0.79,0.81,16.55
3,548,0.01,0.06,0.14,0.79,0.83,23.04
4,554,0.01,0.06,0.16,1.00,0.91,30.52
5,555,0.01,0.07,0.20,0.71,0.94,37.10
6,546,0.01,0.08,0.18,0.88,0.89,45.29
7,556,0.01,0.09,0.20,0.91,0.89,52.22
8,554,0.01,0.10,0.23,0.82,0.89,58.86
9,558,0.01,0.11,0.23,0.54,0.92,65.44
10,572,0.01,0.12,0.23,0.93,0.97,72.40
11,570,0.01,0.12,0.29,0.96,0.99,79.59
12,571,0.01,0.12,0.29,0.78,1.04,86.59
13,575,0.01,0.13,0.29,1.03,1.05,94.25
14,569,0.01,0.14,0.29,1.00,1.06,101.88
15,583,0.01,0.14,0.29,0.81,1.08,109.20
16,584,0.01,0.15,0.30,0.97,1.09,116.89
17,582,0.01,0.16,0.33,0.90,1.08,124.78
18,586,0.02,0.16,0.32,1.15,1.12,132.70
19,587,0.01,0.17,0.33,1.07,1.19,140.68
20,621,0.01,0.16,0.34,1.03,1.21,149.29
21,607,0.01,0.17,0.35,1.04,1.20,157.75
22,598,0.01,0.17,0.35,1.14,1.20,166.08
23,589,0.01,0.18,0.39,1.01,1.42,174.80
24,584,0.01,0.18,0.37,0.78,1.29,183.21
25,610,0.01,0.18,0.36,1.05,1.31,192.19
26,603,0.02,0.18,0.35,0.95,1.25,201.24
27,591,0.02,0.17,0.37,0.94,1.27,210.08
28,586,0.01,0.17,0.35,1.18,1.19,219.13
29,586,0.01,0.19,0.38,0.95,1.25,228.00
30,621,0.01,0.19,0.40,1.73,1.92,240.84
31,613,0.01,0.20,0.40,1.19,1.41,251.87
32,611,0.02,0.20,0.43,1.38,1.33,262.36
33,597,0.02,0.18,0.40,1.19,1.25,271.54
34,593,0.01,0.20,0.39,0.94,1.38,280.90
35,639,0.01,0.21,0.42,0.86,1.35,290.22
36,627,0.02,0.21,0.43,1.09,1.36,299.29
37,619,0.01,0.19,0.44,1.13,1.27,308.36
38,611,0.02,0.21,0.44,0.88,1.28,317.25
39,616,0.01,0.21,0.44,0.96,1.35,326.43
40,669,0.01,0.20,0.46,0.98,1.37,336.13
41,663,0.01,0.19,0.44,1.12,1.18,345.52
42,659,0.01,0.18,0.44,0.97,1.21,354.83
43,644,0.01,0.19,0.44,1.09,1.22,364.15
44,640,0.01,0.19,0.45,1.09,1.17,373.26
45,694,0.01,0.21,0.47,1.04,1.26,382.81
46,683,0.01,0.19,0.44,1.15,1.26,392.68
47,668,0.01,0.19,0.45,1.40,1.52,406.89
48,657,0.01,0.19,0.45,1.74,1.56,420.83
49,635,0.02,0.19,0.45,1.19,1.42,433.93
50,691,0.01,0.18,0.45,1.19,1.30,444.88
51,677,0.01,0.19,0.45,1.44,1.23,456.17
52,661,0.01,0.20,0.45,1.01,1.25,466.35
53,637,0.02,0.19,0.46,1.05,1.25,475.80
54,632,0.01,0.20,0.45,1.05,1.17,485.25
55,681,0.01,0.20,0.46,1.00,1.20,494.27
56,678,0.02,0.21,0.47,1.25,1.46,506.99
57,669,0.02,0.23,0.48,1.33,1.70,519.99
58,658,0.01,0.22,0.47,1.18,1.33,530.97
59,655,0.01,0.22,0.48,0.99,1.34,540.58
60,696,0.02,0.22,0.48,0.94,1.39,550.10
61,675,0.00,0.23,0.47,1.20,1.59,560.43
62,664,0.01,0.22,0.47,1.14,1.29,571.25
63,642,0.01,0.20,0.47,1.23,1.24,580.99
64,626,0.01,0.19,0.47,1.04,1.15,590.18
65,661,0.01,0.21,0.47,1.33,1.21,599.82
66,650,0.01,0.23,0.49,1.43,1.44,611.57
67,642,0.02,0.24,0.48,1.14,1.52,622.85
68,629,0.01,0.22,0.47,1.39,1.52,634.16
69,619,0.02,0.26,0.47,1.01,1.43,644.32
70,666,0.01,0.23,0.47,1.10,1.31,654.55
71,662,0.02,0.26,0.52,1.07,1.32,664.71
72,649,0.01,0.27,0.51,1.53,1.93,678.95
73,631,0.01,0.25,0.50,1.53,1.55,691.06
74,621,0.01,0.24,0.49,1.19,1.54,703.18
75,662,0.02,0.24,0.49,1.41,1.80,716.09
76,645,0.02,0.24,0.49,1.21,1.29,727.21
77,643,0.01,0.23,0.49,1.51,1.22,738.74
78,626,0.01,0.26,0.49,0.93,1.30,748.37
79,621,0.02,0.25,0.49,1.10,1.25,758.01
