Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,520,0.01,0.03,0.12,0.08,0.70,1.59
1,539,0.01,0.04,0.13,0.90,0.80,6.62
2,540,0.01,0.05,0.12,0.78,0.80,13.26
3,548,0.01,0.06,0.14,0.79,0.81,19.79
4,554,0.01,0.06,0.16,0.98,0.97,26.68
5,555,0.01,0.07,0.20,0.69,0.93,33.80
6,549,0.01,0.08,0.20,1.26,0.94,41.37
7,552,0.01,0.09,0.21,0.72,0.85,48.65
8,550,0.01,0.09,0.22,0.75,0.88,55.44
9,556,0.01,0.11,0.23,0.83,0.88,62.20
10,566,0.01,0.11,0.24,0.67,0.88,68.86
11,565,0.01,0.12,0.29,0.74,0.91,75.73
12,568,0.01,0.12,0.29,0.79,0.93,82.95
13,569,0.01,0.13,0.27,0.81,1.00,90.12
14,569,0.01,0.14,0.29,0.79,1.07,97.92
15,583,0.02,0.15,0.29,0.82,1.03,105.46
16,579,0.01,0.15,0.31,0.69,1.09,112.74
17,572,0.01,0.15,0.30,0.88,1.05,120.71
18,580,0.02,0.15,0.29,0.58,1.10,128.30
19,573,0.01,0.14,0.30,0.88,1.03,136.43
20,601,0.01,0.15,0.33,0.96,1.04,144.88
21,597,0.01,0.15,0.33,0.96,1.03,153.46
22,601,0.02,0.16,0.35,0.80,1.04,161.87
23,591,0.01,0.16,0.36,1.01,1.09,170.35
24,583,0.01,0.16,0.36,0.74,1.13,178.91
25,615,0.01,0.17,0.35,1.03,1.17,187.69
26,610,0.01,0.16,0.35,1.13,1.15,196.73
27,613,0.01,0.17,0.34,1.05,1.12,205.63
28,609,0.01,0.16,0.35,0.95,1.12,214.60
29,589,0.01,0.19,0.37,0.98,1.19,223.45
30,640,0.01,0.18,0.40,1.17,2.42,233.77
31,640,0.01,0.19,0.40,1.51,1.38,246.51
32,635,0.01,0.20,0.40,1.03,1.36,256.92
33,621,0.01,0.18,0.38,1.14,1.26,266.92
34,616,0.01,0.19,0.39,1.09,1.21,276.24
35,648,0.01,0.18,0.40,1.04,1.21,285.68
36,641,0.01,0.18,0.43,1.08,1.14,294.80
37,621,0.01,0.18,0.45,0.95,1.12,303.69
38,610,0.01,0.19,0.44,1.06,1.24,313.12
39,608,0.02,0.20,0.45,0.92,1.22,321.89
40,667,0.01,0.20,0.43,1.15,1.28,331.51
41,653,0.01,0.20,0.43,0.88,1.30,340.93
42,641,0.01,0.19,0.43,1.18,1.19,350.50
43,625,0.01,0.19,0.44,1.16,1.19,359.59
44,621,0.01,0.20,0.44,1.11,1.25,368.93
45,695,0.01,0.20,0.44,1.08,1.32,378.21
46,681,0.01,0.20,0.43,1.15,1.27,387.60
47,666,0.01,0.20,0.43,2.01,2.32,399.89
48,654,0.01,0.20,0.44,1.64,1.70,413.49
49,630,0.01,0.18,0.43,1.55,1.34,428.20
50,697,0.01,0.19,0.43,1.18,1.63,439.89
51,689,0.01,0.20,0.44,1.41,1.45,451.00
52,677,0.01,0.21,0.43,1.23,1.36,461.82
53,660,0.01,0.21,0.43,1.04,1.31,471.31
54,655,0.01,0.21,0.44,1.13,1.29,480.72
55,725,0.01,0.22,0.44,0.96,1.41,490.06
56,710,0.02,0.22,0.46,1.38,2.65,501.26
57,695,0.01,0.22,0.46,1.36,1.78,513.50
58,674,0.01,0.20,0.45,1.16,1.55,525.94
59,672,0.01,0.21,0.47,1.12,1.32,536.06
60,742,0.01,0.23,0.47,1.10,1.40,545.66
61,711,0.01,0.21,0.46,1.12,1.33,555.35
62,679,0.01,0.20,0.46,1.28,1.32,565.91
63,650,0.01,0.18,0.46,1.20,1.17,576.35
64,629,0.01,0.20,0.46,0.95,1.25,585.93
65,694,0.01,0.21,0.46,1.09,1.26,595.12
66,674,0.02,0.22,0.46,1.27,1.42,606.02
67,662,0.01,0.21,0.46,1.40,1.52,617.67
68,634,0.01,0.21,0.46,1.16,1.57,628.64
69,610,0.01,0.23,0.46,1.01,1.63,639.57
70,685,0.01,0.21,0.46,1.62,1.39,650.05
71,671,0.01,0.25,0.50,1.12,1.44,659.85
72,663,0.01,0.23,0.48,2.31,2.20,672.63
73,655,0.01,0.25,0.48,1.30,1.65,685.35
74,650,0.02,0.24,0.47,1.27,2.06,697.69
75,724,0.02,0.24,0.47,1.33,1.90,709.80
76,708,0.01,0.25,0.48,1.36,1.50,721.85
77,687,0.01,0.21,0.47,1.43,1.73,733.19
78,669,0.02,0.22,0.47,1.11,1.40,743.91
79,649,0.02,0.23,0.47,1.08,1.42,753.45
