Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,173,-45.11,-14.74,-6.76,0.02,1.17,2.51
1,180,-45.59,-10.82,-6.86,0.34,1.24,7.98
2,177,-42.27,-9.19,-6.18,0.26,1.00,13.69
3,185,-45.64,-9.91,-5.92,0.43,1.22,19.58
4,185,-37.40,-8.50,-6.28,0.55,1.06,26.12
5,186,-45.96,-8.49,-5.87,0.22,1.10,32.03
6,192,-28.31,-8.08,-5.71,0.47,1.41,38.62
7,191,-27.13,-7.61,-2.40,0.77,1.38,46.36
8,192,-19.06,-7.47,-4.68,0.55,1.30,54.15
9,194,-34.28,-7.74,-4.68,0.38,1.12,61.28
10,196,-61.48,-6.97,2.12,0.31,1.00,67.40
11,196,-22.90,-7.57,-2.58,0.47,1.52,74.23
12,194,-20.32,-6.94,-2.58,0.35,1.05,81.49
13,193,-24.10,-7.20,-2.58,0.28,1.19,87.70
14,193,-38.39,-7.61,-2.58,0.25,1.12,93.99
15,198,-29.73,-7.37,-2.58,0.41,1.34,100.92
16,197,-41.31,-7.12,-2.58,0.49,1.09,107.40
17,200,-30.19,-6.76,-2.58,0.47,1.54,114.61
18,199,-38.66,-7.59,-2.58,0.40,1.44,122.59
19,196,-41.90,-7.02,-2.58,0.40,1.15,130.01
20,203,-44.11,-7.42,-2.58,0.40,1.26,136.81
21,199,-36.64,-6.81,-2.58,0.45,1.29,144.15
22,195,-37.62,-6.93,-2.58,0.33,1.35,151.42
23,196,-22.90,-6.40,-2.58,0.51,1.34,158.80
24,195,-17.84,-6.80,-2.58,0.26,1.25,166.01
25,199,-45.31,-6.79,-2.58,0.29,1.17,172.87
26,201,-36.39,-6.75,-2.58,0.56,1.34,179.60
27,194,-42.35,-6.80,-2.58,0.40,1.40,186.97
28,199,-38.59,-7.05,-2.58,0.34,1.56,194.57
29,198,-36.73,-6.70,-2.58,0.32,1.43,202.15
30,202,-34.40,-6.17,-2.58,0.37,1.45,209.61
31,202,-34.34,-6.41,-2.58,0.35,1.68,217.61
32,202,-37.69,-6.34,-2.58,0.30,1.49,225.40
33,196,-36.76,-5.91,-2.58,0.37,1.43,232.87
34,198,-21.46,-5.86,-2.58,0.32,1.82,241.26
35,207,-29.23,-5.83,-1.40,0.39,1.56,249.39
36,210,-20.24,-5.96,-2.58,0.50,2.09,258.38
37,206,-44.44,-6.00,-2.58,0.28,1.67,267.18
38,212,-40.69,-6.43,-2.58,0.57,1.74,276.11
39,208,-21.88,-5.55,-2.58,0.44,1.50,285.45
40,220,-30.81,-5.45,1.74,0.31,1.79,294.44
41,219,-35.22,-6.38,-0.08,0.44,1.72,303.88
42,216,-28.64,-5.81,1.18,0.43,1.60,312.90
43,217,-25.03,-5.76,-0.08,0.46,1.75,322.69
44,214,-37.27,-5.99,-0.08,0.35,1.46,331.57
45,224,-45.38,-4.95,4.25,0.50,1.49,339.66
46,226,-16.59,-5.56,2.40,0.55,2.17,350.01
47,226,-14.81,-5.18,2.40,0.70,1.66,360.26
48,229,-30.66,-5.73,2.40,0.44,1.79,369.28
49,227,-29.38,-5.17,2.40,0.34,1.53,378.85
50,247,-30.94,-5.39,2.40,0.84,1.49,387.91
51,246,-29.65,-5.33,2.40,0.39,1.63,397.29
52,246,-31.52,-4.63,2.40,0.40,1.67,406.22
53,245,-44.13,-5.76,2.40,0.47,2.02,416.24
54,241,-37.98,-4.82,2.40,0.36,1.53,425.49
55,264,-18.07,-5.19,2.40,0.29,1.66,434.01
56,266,-25.26,-4.51,2.88,0.42,1.51,442.30
57,263,-34.16,-5.23,2.40,0.42,1.79,451.10
58,262,-37.79,-5.42,2.40,0.58,1.66,460.61
59,266,-33.60,-5.45,2.40,0.31,1.67,469.26
60,286,-27.50,-4.94,2.40,0.37,1.57,477.60
61,286,-36.34,-5.02,2.40,0.26,1.51,485.69
62,284,-38.25,-4.69,2.58,0.33,1.51,494.13
63,283,-38.93,-2.79,4.43,0.50,1.58,502.26
64,279,-36.00,-3.00,3.01,0.38,2.05,510.89
65,302,-29.62,-3.79,3.01,0.31,1.72,519.43
66,301,-36.98,-4.58,3.01,0.51,1.54,527.68
67,303,-45.24,-1.15,9.46,0.35,1.32,534.97
68,298,-37.82,-2.49,6.06,0.29,2.15,542.46
69,290,-28.96,-3.05,6.06,0.52,1.49,551.20
70,307,-38.47,-2.23,6.06,0.31,1.30,558.40
71,304,-40.27,-2.89,6.06,0.42,1.63,565.79
72,297,-41.92,-3.32,6.06,0.22,1.40,573.74
73,295,-42.59,-3.06,6.06,0.31,1.39,581.78
74,293,-40.59,-2.74,6.06,0.45,1.47,589.67
75,312,-36.72,-2.93,6.06,0.40,1.57,597.67
76,311,-39.04,-0.39,7.00,0.29,1.29,605.80
77,304,-42.45,-2.20,6.06,0.26,1.92,613.42
78,303,-28.96,-2.99,6.06,0.34,1.60,621.99
79,299,-28.52,-3.05,6.06,0.28,1.51,629.95
