Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,173,-45.11,-14.74,-6.76,0.02,1.12,3.65
1,180,-45.59,-10.82,-6.86,0.34,1.24,9.56
2,177,-42.27,-9.19,-6.18,0.27,1.01,14.98
3,185,-45.64,-9.91,-5.92,0.44,1.21,21.23
4,185,-37.40,-8.50,-6.28,0.53,1.06,27.71
5,186,-45.96,-8.49,-5.87,0.21,1.24,33.48
6,192,-28.31,-8.08,-5.71,0.47,1.39,40.49
7,191,-27.13,-7.61,-2.40,0.76,1.35,48.47
8,192,-19.06,-7.47,-4.68,0.57,1.29,56.01
9,194,-34.28,-7.74,-4.68,0.38,1.13,62.79
10,196,-61.48,-6.97,2.12,0.32,1.00,68.73
11,196,-22.90,-7.57,-2.58,0.47,1.58,76.28
12,194,-20.32,-6.94,-2.58,0.37,1.07,82.93
13,193,-24.10,-7.20,-2.58,0.29,1.18,89.17
14,193,-38.39,-7.61,-2.58,0.25,1.12,95.36
15,198,-29.73,-7.37,-2.58,0.42,1.26,102.59
16,197,-41.31,-7.12,-2.58,0.49,1.08,108.97
17,200,-30.19,-6.76,-2.58,0.52,1.49,116.62
18,199,-38.66,-7.59,-2.58,0.38,1.43,124.40
19,196,-41.90,-7.02,-2.58,0.41,1.16,131.58
20,203,-44.11,-7.42,-2.58,0.39,1.26,138.47
21,199,-36.64,-6.81,-2.58,0.45,1.37,145.98
22,195,-37.62,-6.93,-2.58,0.32,1.36,153.10
23,196,-22.90,-6.40,-2.58,0.50,1.31,160.62
24,195,-17.84,-6.80,-2.58,0.26,1.31,167.58
25,199,-45.31,-6.79,-2.58,0.29,1.17,174.34
26,201,-36.39,-6.75,-2.58,0.58,1.34,181.52
27,194,-42.35,-6.80,-2.58,0.42,1.34,188.73
28,199,-38.59,-7.05,-2.58,0.34,1.58,196.49
29,198,-36.73,-6.70,-2.58,0.32,1.45,203.92
30,202,-34.40,-6.17,-2.58,0.40,1.41,211.42
31,202,-34.34,-6.41,-2.58,0.35,1.68,219.65
32,202,-37.69,-6.34,-2.58,0.29,1.46,227.15
33,196,-36.76,-5.91,-2.58,0.37,1.52,234.76
34,198,-21.46,-5.86,-2.58,0.33,1.81,243.41
35,207,-29.23,-5.83,-1.40,0.40,1.55,251.35
36,210,-20.24,-5.96,-2.58,0.52,1.99,260.90
37,206,-44.44,-6.00,-2.58,0.29,1.74,269.22
38,212,-40.69,-6.43,-2.58,0.56,1.77,278.45
39,208,-21.88,-5.55,-2.58,0.44,1.46,287.35
40,220,-30.81,-5.45,1.74,0.33,1.71,296.48
41,219,-35.22,-6.38,-0.08,0.44,1.66,305.98
42,216,-28.64,-5.81,1.18,0.41,1.70,315.00
43,217,-25.03,-5.76,-0.08,0.47,1.74,324.90
44,214,-37.27,-5.99,-0.08,0.34,1.45,333.37
45,224,-45.38,-4.95,4.25,0.49,1.49,341.63
46,226,-16.59,-5.56,2.40,0.53,2.07,352.61
47,226,-14.81,-5.18,2.40,0.72,1.74,362.72
48,229,-30.66,-5.73,2.40,0.43,1.78,371.49
49,227,-29.38,-5.17,2.40,0.36,1.51,380.72
50,247,-30.94,-5.39,2.40,0.83,1.53,390.27
51,246,-29.65,-5.33,2.40,0.38,1.66,399.34
52,246,-31.52,-4.63,2.40,0.44,1.58,408.25
53,245,-44.13,-5.76,2.40,0.46,1.99,418.70
54,241,-37.98,-4.82,2.40,0.38,1.52,427.40
55,264,-18.07,-5.19,2.40,0.29,1.73,436.03
56,266,-25.26,-4.51,2.88,0.43,1.52,444.26
57,263,-34.16,-5.23,2.40,0.41,1.78,453.29
58,262,-37.79,-5.42,2.40,0.55,1.66,462.82
59,266,-33.60,-5.45,2.40,0.31,1.63,471.20
60,286,-27.50,-4.94,2.40,0.36,1.67,479.64
61,286,-36.34,-5.02,2.40,0.26,1.50,487.45
62,284,-38.25,-4.69,2.58,0.33,1.50,495.97
63,283,-38.93,-2.79,4.43,0.49,1.54,504.29
64,279,-36.00,-3.00,3.01,0.37,1.92,513.18
65,302,-29.62,-3.79,3.01,0.32,1.73,521.48
66,301,-36.98,-4.58,3.01,0.53,1.57,529.79
67,303,-45.24,-1.15,9.46,0.38,1.29,536.65
68,298,-37.82,-2.49,6.06,0.31,2.16,544.93
69,290,-28.96,-3.05,6.06,0.53,1.49,553.22
70,307,-38.47,-2.23,6.06,0.30,1.30,560.00
71,304,-40.27,-2.89,6.06,0.42,1.64,567.85
72,297,-41.92,-3.32,6.06,0.22,1.38,575.35
73,295,-42.59,-3.06,6.06,0.29,1.40,583.47
74,293,-40.59,-2.74,6.06,0.44,1.44,591.56
75,312,-36.72,-2.93,6.06,0.46,1.65,599.79
76,311,-39.04,-0.39,7.00,0.29,1.29,607.38
77,304,-42.45,-2.20,6.06,0.26,1.89,615.57
78,303,-28.96,-2.99,6.06,0.33,1.59,623.91
79,299,-28.52,-3.05,6.06,0.27,1.44,631.67
