Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,420,0.01,0.03,0.09,0.03,0.06,0.83
1,441,0.00,0.04,0.14,0.32,0.07,1.99
2,438,0.01,0.05,0.14,0.30,0.17,3.08
3,443,0.00,0.06,0.16,0.46,0.08,4.33
4,441,0.00,0.06,0.17,0.32,0.20,5.44
5,450,0.01,0.07,0.17,0.32,0.28,6.66
6,443,0.01,0.07,0.19,0.43,0.09,7.96
7,451,0.01,0.09,0.23,0.36,0.10,9.23
8,453,0.01,0.09,0.22,0.36,0.10,10.50
9,456,0.02,0.09,0.24,0.20,0.10,11.79
10,460,0.01,0.10,0.26,0.12,0.17,13.12
11,460,0.01,0.11,0.29,0.21,0.15,14.44
12,457,0.01,0.12,0.28,0.23,0.32,15.95
13,457,0.01,0.13,0.29,0.30,0.11,17.22
14,464,0.02,0.12,0.28,0.20,0.18,18.55
15,476,0.00,0.13,0.29,0.14,0.31,19.90
16,467,0.01,0.15,0.33,0.45,0.16,21.41
17,463,0.01,0.14,0.29,0.27,0.13,22.74
18,463,0.01,0.16,0.31,0.16,0.21,24.05
19,468,0.01,0.16,0.31,0.24,0.16,25.38
20,474,0.02,0.16,0.30,0.22,0.35,26.99
21,469,0.02,0.15,0.30,0.28,0.13,28.34
22,466,0.02,0.15,0.30,0.17,0.13,29.70
23,472,0.01,0.16,0.32,0.25,0.14,31.02
24,469,0.01,0.16,0.30,0.16,0.13,32.27
25,483,0.02,0.16,0.32,0.29,0.30,33.83
26,475,0.01,0.15,0.31,0.20,0.23,35.30
27,471,0.02,0.16,0.31,0.21,0.31,36.78
28,462,0.01,0.15,0.30,0.37,0.23,38.15
29,464,0.01,0.16,0.30,0.21,0.14,39.49
30,487,0.01,0.17,0.31,0.25,0.21,40.89
31,478,0.01,0.20,0.35,0.31,0.40,42.57
32,474,0.01,0.17,0.33,0.15,0.27,44.08
33,468,0.01,0.17,0.32,0.19,0.29,45.62
34,468,0.01,0.18,0.32,0.44,0.16,47.07
35,486,0.01,0.18,0.33,0.18,0.25,48.54
36,487,0.01,0.17,0.32,0.20,0.33,50.09
37,482,0.01,0.17,0.32,0.22,0.14,51.36
38,481,0.02,0.20,0.34,0.18,0.23,52.84
39,478,0.01,0.21,0.37,0.41,0.18,54.53
40,501,0.01,0.19,0.34,0.20,0.18,56.00
41,501,0.01,0.19,0.34,0.16,0.19,57.55
42,487,0.01,0.18,0.34,0.41,0.26,59.22
43,481,0.01,0.20,0.35,0.20,0.23,60.72
44,479,0.01,0.20,0.38,0.50,0.18,62.39
45,502,0.01,0.20,0.36,0.21,0.24,63.98
46,497,0.02,0.20,0.35,0.39,0.19,65.52
47,490,0.01,0.19,0.37,0.23,0.21,67.04
48,491,0.01,0.19,0.35,0.37,0.26,68.67
49,485,0.02,0.22,0.36,0.28,0.27,70.32
50,526,0.01,0.20,0.39,0.33,0.24,71.75
51,528,0.01,0.18,0.37,0.33,0.19,73.33
52,524,0.02,0.19,0.37,0.27,0.17,74.96
53,519,0.01,0.20,0.38,0.31,0.28,76.67
54,518,0.01,0.19,0.37,0.37,0.18,78.25
55,553,0.01,0.19,0.39,0.42,0.17,80.13
56,537,0.01,0.19,0.38,0.24,0.26,81.76
57,535,0.01,0.18,0.38,0.32,0.18,83.49
58,523,0.01,0.17,0.40,0.43,0.34,85.32
59,513,0.01,0.19,0.39,0.29,0.29,87.02
60,549,0.02,0.20,0.40,0.26,0.28,88.75
61,541,0.01,0.20,0.43,0.42,0.18,90.55
62,531,0.01,0.19,0.40,0.34,0.23,92.40
63,526,0.01,0.18,0.41,0.37,0.31,94.16
64,516,0.01,0.20,0.40,0.22,0.30,95.72
65,548,0.01,0.19,0.40,0.27,0.18,97.48
66,539,0.01,0.19,0.40,0.31,0.21,99.16
67,532,0.02,0.19,0.41,0.26,0.29,101.03
68,521,0.01,0.17,0.39,0.42,0.17,102.88
69,513,0.01,0.20,0.40,0.38,0.36,104.71
70,538,0.01,0.19,0.40,0.31,0.45,106.64
71,529,0.01,0.19,0.40,0.30,0.34,108.31
72,515,0.01,0.17,0.40,0.29,0.39,110.07
73,508,0.01,0.19,0.40,0.22,0.35,111.76
74,499,0.01,0.20,0.43,0.29,0.29,113.55
75,527,0.02,0.20,0.42,0.31,0.24,115.31
76,524,0.00,0.19,0.41,0.36,0.19,117.24
77,521,0.01,0.18,0.41,0.41,0.31,119.10
78,523,0.01,0.20,0.41,0.25,0.44,121.04
79,515,0.01,0.18,0.41,0.28,0.21,122.70
80,545,0.01,0.20,0.43,0.27,0.23,124.49
81,538,0.01,0.19,0.43,0.25,0.22,126.38
82,527,0.01,0.18,0.42,0.36,0.24,128.27
83,526,0.01,0.19,0.42,0.21,0.27,130.08
84,513,0.01,0.19,0.42,0.44,0.21,132.12
85,546,0.01,0.19,0.41,0.40,0.20,133.99
86,534,0.01,0.20,0.42,0.43,0.21,135.85
87,530,0.01,0.19,0.42,0.28,0.35,137.68
88,530,0.01,0.18,0.42,0.23,0.39,139.42
89,517,0.01,0.18,0.42,0.27,0.19,141.19
90,540,0.01,0.17,0.42,0.28,0.29,143.17
91,527,0.01,0.17,0.42,0.24,0.31,144.89
92,518,0.01,0.18,0.42,0.27,0.18,146.58
93,515,0.01,0.19,0.42,0.24,0.25,148.41
94,511,0.01,0.20,0.41,0.18,0.22,150.20
95,540,0.01,0.18,0.41,0.40,0.33,152.15
96,533,0.01,0.20,0.42,0.24,0.37,153.95
97,519,0.01,0.18,0.42,0.23,0.22,155.66
98,510,0.01,0.20,0.43,0.38,0.29,157.33
99,503,0.01,0.21,0.41,0.28,0.40,159.19
100,541,0.01,0.18,0.41,0.32,0.43,161.15
101,528,0.01,0.19,0.41,0.30,0.39,163.02
102,521,0.01,0.21,0.42,0.33,0.32,164.78
103,508,0.02,0.18,0.41,0.25,0.37,166.56
104,508,0.01,0.20,0.41,0.21,0.34,168.34
105,545,0.01,0.19,0.41,0.32,0.23,170.24
106,538,0.01,0.19,0.41,0.18,0.20,171.98
107,525,0.01,0.19,0.41,0.36,0.20,173.93
108,520,0.01,0.19,0.41,0.39,0.22,175.87
109,513,0.01,0.19,0.43,0.44,0.18,177.84
110,542,0.01,0.19,0.42,0.49,0.21,179.81
111,534,0.01,0.16,0.41,0.56,0.18,181.88
112,523,0.01,0.20,0.44,0.38,0.38,183.86
113,517,0.01,0.19,0.43,0.26,0.40,185.78
