Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,430,-42.85,-12.83,-5.99,0.03,0.16,0.54
1,440,-43.71,-10.06,-6.37,0.37,0.17,1.90
2,451,-33.51,-8.26,-5.92,0.36,0.18,3.52
3,454,-42.50,-9.17,-5.51,0.36,0.20,5.22
4,457,-34.72,-8.15,-5.75,0.27,0.32,7.12
5,456,-35.78,-8.15,-3.61,0.32,0.35,8.98
6,457,-25.75,-7.60,-3.08,0.35,0.33,10.82
7,463,-41.53,-8.10,-2.82,0.48,0.22,12.81
8,461,-28.94,-7.65,-3.85,0.35,0.22,14.75
9,467,-29.12,-7.81,-4.57,0.37,0.38,17.07
10,475,-36.77,-6.96,2.35,0.40,0.24,19.07
11,474,-27.66,-7.75,-2.44,0.42,0.37,21.35
12,469,-25.57,-7.07,-2.41,0.38,0.30,23.27
13,467,-41.73,-7.47,-3.63,0.30,0.35,25.58
14,472,-37.75,-8.03,-3.70,0.41,0.23,27.64
15,472,-31.31,-7.38,-4.23,0.35,0.38,30.02
16,464,-32.88,-7.01,-0.57,0.53,0.35,32.38
17,473,-38.04,-6.71,-0.72,0.47,0.25,34.55
18,472,-43.78,-7.28,-2.81,0.38,0.43,36.84
19,472,-39.99,-6.82,-1.01,0.51,0.32,38.97
20,479,-38.30,-7.02,-2.80,0.41,0.28,41.32
21,477,-39.76,-7.04,-3.48,0.50,0.29,43.76
22,480,-26.69,-6.63,-3.42,0.51,0.36,46.25
23,477,-36.41,-6.87,-2.90,0.39,0.50,48.60
24,478,-27.25,-6.62,-3.41,0.34,0.40,50.90
25,486,-28.68,-6.51,-3.32,0.32,0.50,53.24
26,481,-34.06,-6.31,-3.49,0.40,0.49,55.63
27,481,-28.40,-6.05,-3.62,0.37,0.55,58.20
28,487,-30.74,-6.38,-3.07,0.41,0.56,60.90
29,479,-23.11,-5.80,-3.09,0.34,0.57,63.55
30,478,-22.09,-5.30,-0.81,0.39,0.60,66.12
31,477,-33.41,-5.57,-2.93,0.36,0.62,68.82
32,476,-35.27,-5.76,-0.76,0.38,0.67,71.44
33,477,-31.57,-5.36,0.94,0.40,0.65,74.20
34,480,-24.61,-5.27,-0.18,0.41,0.67,76.94
35,479,-22.61,-4.85,4.13,0.36,0.66,79.57
36,479,-31.56,-5.23,0.86,0.34,0.68,82.35
37,484,-27.82,-5.40,0.88,0.35,0.80,85.64
38,485,-23.08,-4.95,0.20,0.34,0.68,88.53
39,490,-33.30,-5.06,1.43,0.35,0.66,91.32
40,497,-28.84,-4.78,1.94,0.35,0.69,94.20
