Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,420,0.01,0.03,0.09,0.02,0.13,0.30
1,427,0.00,0.04,0.09,0.21,0.15,1.44
2,443,0.01,0.04,0.13,0.41,0.14,3.02
3,446,0.01,0.05,0.12,0.15,0.16,4.33
4,443,0.01,0.05,0.17,0.37,0.10,5.87
5,459,0.02,0.06,0.18,0.21,0.17,7.33
6,451,0.01,0.07,0.20,0.14,0.18,8.95
7,453,0.01,0.08,0.22,0.20,0.18,10.74
8,458,0.01,0.09,0.24,0.18,0.15,12.49
9,456,0.01,0.10,0.24,0.15,0.19,14.32
10,470,0.01,0.09,0.23,0.23,0.11,16.09
11,467,0.01,0.10,0.24,0.29,0.18,17.88
12,464,0.01,0.11,0.30,0.36,0.23,19.89
13,465,0.01,0.12,0.29,0.24,0.32,21.97
14,466,0.01,0.12,0.27,0.25,0.14,23.62
15,481,0.01,0.14,0.31,0.17,0.16,25.50
16,483,0.01,0.13,0.32,0.38,0.12,27.40
17,477,0.01,0.13,0.31,0.45,0.12,29.49
18,479,0.01,0.13,0.33,0.33,0.13,31.30
19,478,0.01,0.14,0.32,0.20,0.21,33.28
20,501,0.01,0.15,0.38,0.18,0.21,35.38
21,496,0.01,0.14,0.36,0.25,0.15,37.34
22,491,0.01,0.16,0.40,0.49,0.14,39.41
23,486,0.01,0.16,0.39,0.24,0.24,41.20
24,483,0.01,0.17,0.38,0.31,0.17,43.22
25,501,0.01,0.19,0.42,0.27,0.17,45.25
26,498,0.01,0.17,0.41,0.30,0.19,47.34
27,486,0.02,0.17,0.41,0.28,0.14,49.35
28,494,0.01,0.16,0.41,0.20,0.22,51.58
29,489,0.01,0.17,0.41,0.34,0.12,53.47
30,508,0.01,0.19,0.43,0.46,0.22,55.59
31,505,0.01,0.19,0.43,0.44,0.12,57.76
32,500,0.01,0.19,0.41,0.20,0.21,59.72
33,501,0.02,0.19,0.41,0.31,0.15,61.80
34,498,0.01,0.19,0.41,0.33,0.13,63.96
35,512,0.01,0.19,0.41,0.25,0.17,66.22
36,519,0.02,0.20,0.45,0.31,0.17,68.44
37,512,0.01,0.17,0.42,0.29,0.13,70.56
38,510,0.01,0.19,0.42,0.31,0.15,72.73
39,509,0.01,0.16,0.42,0.32,0.13,74.88
40,539,0.01,0.16,0.42,0.28,0.14,76.92
41,522,0.01,0.17,0.44,0.25,0.21,79.11
42,509,0.02,0.17,0.44,0.28,0.13,81.05
43,506,0.01,0.18,0.43,0.40,0.13,83.04
44,512,0.01,0.20,0.47,0.26,0.13,85.03
45,522,0.01,0.21,0.45,0.39,0.14,87.09
46,521,0.01,0.19,0.44,0.50,0.14,89.30
47,500,0.01,0.16,0.43,0.44,0.19,91.54
48,496,0.01,0.18,0.44,0.39,0.26,93.75
49,494,0.02,0.18,0.43,0.28,0.31,95.99
50,529,0.01,0.20,0.44,0.19,0.24,97.88
51,528,0.01,0.20,0.43,0.29,0.19,100.04
52,521,0.01,0.20,0.43,0.26,0.24,102.28
53,514,0.02,0.18,0.43,0.27,0.12,104.41
54,508,0.01,0.18,0.43,0.21,0.18,106.50
55,525,0.01,0.19,0.45,0.29,0.16,108.81
56,522,0.01,0.20,0.44,0.33,0.14,111.11
57,515,0.02,0.21,0.44,0.28,0.17,113.42
58,514,0.01,0.18,0.43,0.24,0.18,115.69
59,512,0.01,0.19,0.43,0.20,0.30,118.15
60,525,0.01,0.21,0.43,0.29,0.16,120.52
61,521,0.02,0.22,0.46,0.21,0.24,122.92
62,521,0.01,0.18,0.44,0.24,0.17,125.12
63,508,0.02,0.20,0.44,0.34,0.14,127.35
64,506,0.01,0.19,0.43,0.42,0.27,129.67
65,541,0.01,0.20,0.43,0.23,0.31,131.89
66,538,0.01,0.19,0.44,0.27,0.19,134.08
67,532,0.02,0.19,0.43,0.25,0.16,136.22
68,527,0.01,0.20,0.43,0.33,0.15,138.67
69,515,0.01,0.18,0.45,0.37,0.16,141.06
70,559,0.01,0.18,0.45,0.24,0.19,143.47
71,545,0.01,0.22,0.48,0.28,0.20,145.98
72,544,0.01,0.20,0.47,0.32,0.14,148.52
73,545,0.00,0.22,0.46,0.33,0.18,150.85
74,535,0.01,0.23,0.46,0.29,0.23,153.47
75,586,0.02,0.24,0.49,0.33,0.15,156.02
76,578,0.01,0.21,0.46,0.33,0.16,158.60
77,565,0.01,0.19,0.46,0.31,0.15,161.10
78,564,0.01,0.20,0.45,0.27,0.18,163.66
79,559,0.01,0.23,0.45,0.31,0.17,166.11
80,611,0.01,0.21,0.45,0.15,0.15,168.62
81,606,0.01,0.22,0.45,0.36,0.17,171.55
82,597,0.01,0.21,0.45,0.37,0.13,174.04
83,580,0.02,0.23,0.48,0.58,0.23,176.53
84,564,0.01,0.21,0.47,0.30,0.19,178.72
85,600,0.02,0.21,0.46,0.29,0.22,181.08
86,582,0.01,0.19,0.46,0.23,0.28,183.76
87,569,0.01,0.25,0.50,0.35,0.16,186.36
88,555,0.01,0.22,0.47,0.22,0.21,188.96
89,539,0.01,0.21,0.46,0.34,0.16,191.24
