Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,430,-42.85,-12.83,-5.99,0.03,0.21,1.24
1,440,-43.71,-10.06,-6.37,0.27,0.20,3.78
2,451,-33.51,-8.26,-5.92,0.37,0.18,6.47
3,454,-42.50,-9.17,-5.51,0.35,0.20,9.38
4,457,-34.72,-8.15,-5.75,0.45,0.20,12.46
5,462,-40.02,-8.27,-5.55,0.29,0.31,15.42
6,459,-35.23,-7.65,-0.75,0.26,0.27,18.39
7,463,-52.24,-7.74,-3.28,0.40,0.31,21.76
8,463,-34.47,-7.33,-4.29,0.27,0.26,25.13
9,459,-27.02,-7.63,-4.91,0.46,0.22,28.91
10,468,-25.22,-6.64,-4.76,0.33,0.27,32.41
11,469,-28.27,-7.62,-4.92,0.48,0.23,35.79
12,469,-31.75,-7.06,-2.36,0.42,0.35,39.58
13,464,-23.51,-7.18,-1.98,0.49,0.23,42.91
14,470,-38.61,-7.74,-2.92,0.48,0.24,46.65
15,474,-43.98,-7.53,-3.34,0.38,0.36,50.28
16,468,-40.70,-6.88,-2.81,0.54,0.26,53.83
17,477,-29.00,-6.50,2.15,0.39,0.42,57.81
18,473,-30.36,-7.21,-2.36,0.32,0.40,61.23
19,474,-41.06,-6.95,-2.42,0.40,0.42,65.18
20,480,-26.26,-7.10,-3.10,0.42,0.44,68.87
21,477,-40.59,-6.97,-3.44,0.42,0.39,72.46
22,481,-31.59,-7.02,-3.49,0.33,0.36,76.31
23,473,-24.61,-6.89,-2.77,0.51,0.35,80.34
24,476,-26.44,-7.12,-3.49,0.45,0.37,84.37
25,480,-23.67,-6.90,-2.27,0.30,0.46,88.40
26,484,-26.62,-6.58,-3.78,0.30,0.45,92.75
27,496,-22.67,-6.65,-4.17,0.31,0.38,96.76
28,495,-40.94,-7.20,-2.92,0.47,0.40,100.71
29,497,-37.00,-6.85,-3.33,0.44,0.51,105.03
30,509,-23.08,-6.17,-1.16,0.33,0.48,109.44
31,506,-22.61,-6.22,-2.34,0.39,0.50,113.89
32,506,-27.74,-6.46,3.09,0.43,0.49,118.18
33,498,-36.19,-6.12,5.40,0.33,0.54,122.58
34,496,-43.41,-6.23,0.02,0.32,0.56,127.13
35,499,-34.67,-5.87,2.12,0.48,0.46,132.07
36,497,-35.91,-6.33,-0.27,0.43,0.44,136.77
37,494,-34.35,-6.16,0.90,0.36,0.47,141.10
38,496,-35.33,-5.79,-0.57,0.34,0.49,145.60
39,499,-23.14,-5.91,-0.40,0.29,0.54,149.98
40,513,-44.66,-5.65,1.73,0.35,0.45,154.63
41,518,-31.06,-5.64,-0.21,0.37,0.44,159.51
42,519,-38.33,-5.54,3.68,0.28,0.48,163.93
43,520,-23.66,-5.81,-0.20,0.36,0.54,168.86
