Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,420,0.01,0.03,0.10,0.04,0.12,0.17
1,428,0.01,0.04,0.11,0.35,0.19,0.95
2,439,0.01,0.05,0.13,0.27,0.11,1.61
3,439,0.01,0.05,0.16,0.36,0.11,2.56
4,450,0.01,0.06,0.18,0.28,0.16,3.25
5,443,0.01,0.07,0.19,0.11,0.11,4.06
6,446,0.01,0.07,0.19,0.35,0.23,5.08
7,450,0.01,0.08,0.20,0.18,0.22,5.90
8,442,0.01,0.09,0.21,0.13,0.25,6.78
9,454,0.02,0.10,0.22,0.44,0.19,7.85
10,456,0.01,0.11,0.26,0.16,0.17,8.49
11,455,0.01,0.12,0.25,0.13,0.24,9.48
12,454,0.01,0.12,0.26,0.26,0.38,10.56
13,454,0.01,0.11,0.27,0.13,0.23,11.37
14,460,0.01,0.12,0.27,0.34,0.14,12.38
15,472,0.01,0.13,0.28,0.27,0.36,13.52
16,472,0.01,0.13,0.29,0.17,0.30,14.45
17,464,0.02,0.13,0.28,0.20,0.14,15.48
18,463,0.01,0.13,0.29,0.48,0.28,16.75
19,464,0.01,0.13,0.28,0.31,0.38,17.91
20,471,0.01,0.14,0.29,0.28,0.15,18.71
21,468,0.01,0.13,0.28,0.16,0.15,19.82
22,472,0.01,0.14,0.30,0.31,0.14,20.84
23,475,0.01,0.16,0.30,0.31,0.40,22.07
24,476,0.01,0.15,0.30,0.23,0.32,23.07
25,492,0.02,0.16,0.32,0.29,0.18,24.04
26,485,0.01,0.16,0.31,0.32,0.15,25.17
27,481,0.01,0.16,0.31,0.47,0.25,26.38
28,477,0.02,0.16,0.31,0.21,0.31,27.37
29,476,0.01,0.16,0.31,0.19,0.26,28.41
30,483,0.01,0.17,0.32,0.18,0.26,29.67
31,478,0.02,0.17,0.32,0.43,0.29,30.86
32,471,0.01,0.15,0.32,0.30,0.36,31.96
33,468,0.01,0.16,0.33,0.31,0.19,32.84
34,471,0.01,0.16,0.32,0.24,0.28,34.10
35,484,0.02,0.17,0.32,0.22,0.15,35.12
36,481,0.02,0.17,0.32,0.36,0.37,36.46
37,478,0.02,0.18,0.35,0.26,0.33,37.64
38,473,0.02,0.17,0.32,0.32,0.35,38.83
39,475,0.01,0.19,0.33,0.16,0.29,39.96
40,497,0.01,0.18,0.35,0.20,0.18,41.14
41,487,0.01,0.17,0.34,0.36,0.14,42.28
42,490,0.01,0.17,0.36,0.43,0.28,43.50
43,478,0.01,0.17,0.36,0.20,0.23,44.44
44,479,0.01,0.18,0.37,0.21,0.27,45.65
45,484,0.02,0.18,0.37,0.22,0.17,46.87
46,474,0.01,0.15,0.37,0.55,0.23,48.12
47,474,0.01,0.19,0.37,0.21,0.33,49.05
48,472,0.01,0.17,0.36,0.17,0.18,49.98
49,468,0.02,0.17,0.35,0.25,0.18,50.87
50,487,0.01,0.19,0.37,0.31,0.19,51.89
51,490,0.01,0.18,0.37,0.28,0.23,52.89
52,486,0.01,0.18,0.36,0.23,0.24,53.91
53,476,0.01,0.19,0.37,0.25,0.22,54.94
54,478,0.01,0.19,0.39,0.18,0.26,55.91
55,491,0.01,0.17,0.39,0.27,0.15,56.80
56,487,0.01,0.18,0.39,0.24,0.22,57.79
57,484,0.02,0.18,0.41,0.28,0.18,58.82
58,477,0.01,0.20,0.42,0.30,0.20,59.79
59,472,0.01,0.21,0.41,0.17,0.23,60.74
60,496,0.01,0.19,0.42,0.25,0.24,61.83
61,491,0.01,0.20,0.41,0.23,0.23,62.84
62,492,0.01,0.19,0.41,0.30,0.17,63.86
63,485,0.02,0.18,0.41,0.21,0.24,64.95
