Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,520,0.01,0.03,0.12,0.08,0.74,2.58
1,539,0.01,0.04,0.13,0.89,0.75,7.86
2,540,0.01,0.05,0.12,0.76,0.75,12.44
3,548,0.01,0.06,0.14,0.75,0.76,17.00
4,554,0.01,0.06,0.16,0.82,0.77,21.81
5,559,0.01,0.07,0.19,0.79,0.98,26.51
6,554,0.02,0.08,0.20,1.00,0.92,32.60
7,561,0.02,0.08,0.22,0.96,0.99,38.01
8,554,0.01,0.10,0.21,0.54,0.88,43.19
9,564,0.01,0.10,0.25,0.78,0.99,48.41
10,563,0.01,0.11,0.28,0.97,0.96,53.67
11,559,0.01,0.13,0.28,0.65,1.03,58.75
12,569,0.01,0.14,0.27,0.89,0.98,64.10
13,572,0.01,0.14,0.28,0.95,1.02,69.82
14,573,0.01,0.14,0.31,0.84,0.98,74.93
15,569,0.01,0.16,0.34,0.89,1.08,80.43
16,569,0.01,0.17,0.37,0.81,1.09,86.03
17,565,0.01,0.18,0.37,0.90,1.14,91.74
18,563,0.02,0.20,0.36,0.99,1.24,98.10
19,561,0.01,0.20,0.38,0.83,1.24,104.02
20,566,0.01,0.21,0.36,0.82,1.37,109.94
21,560,0.01,0.22,0.38,0.65,1.38,115.83
22,557,0.01,0.22,0.38,0.67,1.27,122.01
23,557,0.02,0.23,0.40,0.61,1.33,127.98
24,561,0.01,0.21,0.38,0.78,1.33,134.07
25,559,0.02,0.24,0.40,0.73,1.34,140.04
26,566,0.00,0.22,0.38,0.73,1.37,146.48
27,576,0.02,0.23,0.40,1.06,1.43,152.78
28,572,0.02,0.21,0.39,0.51,1.34,159.04
29,563,0.01,0.23,0.41,1.08,1.41,166.11
30,586,0.02,0.21,0.39,0.93,1.42,172.88
31,586,0.02,0.22,0.41,0.97,1.36,179.83
32,585,0.02,0.22,0.40,0.96,1.47,187.05
33,584,0.01,0.22,0.40,1.00,1.44,193.99
34,581,0.01,0.23,0.44,1.13,1.47,201.42
35,609,0.02,0.23,0.43,1.09,1.44,208.65
36,603,0.02,0.24,0.45,1.32,1.51,216.33
37,596,0.01,0.24,0.44,1.03,1.53,223.57
38,592,0.02,0.26,0.46,1.05,1.57,231.30
39,586,0.02,0.25,0.44,1.15,1.49,238.74
40,610,0.02,0.25,0.44,1.18,1.56,246.29
41,614,0.01,0.26,0.44,1.24,1.61,253.96
42,602,0.01,0.25,0.44,1.10,1.50,261.28
43,593,0.01,0.25,0.44,0.90,1.48,268.30
44,587,0.02,0.29,0.45,1.21,1.67,275.87
45,609,0.02,0.27,0.48,0.88,1.70,283.50
46,607,0.02,0.29,0.47,0.92,1.77,291.29
47,604,0.01,0.27,0.47,0.94,1.79,299.01
48,598,0.01,0.24,0.46,1.03,1.65,306.28
49,588,0.02,0.25,0.46,1.02,1.49,313.17
50,609,0.01,0.25,0.46,1.05,1.53,320.76
51,604,0.01,0.26,0.46,0.97,1.61,327.93
52,593,0.02,0.24,0.46,0.98,1.60,335.43
53,589,0.02,0.26,0.47,0.90,1.58,342.98
54,591,0.01,0.27,0.48,1.12,1.69,350.66
55,607,0.01,0.26,0.48,0.95,1.67,358.49
56,604,0.02,0.25,0.47,0.93,1.55,365.97
57,598,0.02,0.28,0.52,1.02,1.71,373.81
58,602,0.01,0.27,0.48,0.81,1.80,381.66
59,598,0.01,0.29,0.50,0.78,1.99,389.94
60,616,0.01,0.25,0.48,0.89,1.70,397.83
61,609,0.01,0.23,0.47,0.86,1.65,405.60
62,607,0.01,0.25,0.48,1.17,1.66,413.48
63,600,0.01,0.27,0.49,0.83,1.77,421.05
64,602,0.01,0.26,0.48,0.92,1.81,429.16
65,620,0.01,0.27,0.48,0.76,1.78,437.03
66,618,0.02,0.27,0.50,0.83,1.70,444.65
67,616,0.02,0.29,0.49,0.84,1.93,452.41
68,609,0.01,0.27,0.48,0.85,1.97,460.88
69,600,0.01,0.24,0.48,0.83,1.82,468.90
70,614,0.01,0.24,0.49,0.92,1.63,477.12
71,618,0.01,0.26,0.48,0.91,1.83,485.15
72,609,0.01,0.28,0.50,0.82,1.76,492.94
73,608,0.01,0.26,0.49,0.88,1.85,500.81
74,604,0.02,0.28,0.49,0.93,1.97,508.96
75,631,0.02,0.27,0.49,0.94,1.82,517.18
76,629,0.02,0.28,0.49,0.94,1.81,525.08
77,629,0.02,0.28,0.49,0.77,2.01,533.12
78,624,0.01,0.27,0.49,0.93,1.88,541.40
79,619,0.02,0.25,0.49,1.03,1.82,549.33
