Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,420,0.01,0.03,0.09,0.11,0.40,0.52
1,443,0.01,0.04,0.14,0.22,0.16,1.21
2,438,0.01,0.05,0.14,0.17,0.19,2.64
3,439,0.01,0.05,0.14,0.14,0.18,4.06
4,440,0.00,0.05,0.17,0.23,0.20,5.63
5,444,0.01,0.06,0.17,0.20,0.08,6.87
6,441,0.01,0.07,0.19,0.25,0.09,8.29
7,447,0.01,0.07,0.26,0.22,0.19,10.03
8,458,0.01,0.08,0.24,0.28,0.22,11.68
9,454,0.01,0.09,0.24,0.43,0.17,13.22
10,461,0.01,0.10,0.26,0.28,0.26,14.76
11,462,0.01,0.11,0.29,0.32,0.27,16.44
12,455,0.01,0.13,0.30,0.25,0.29,18.14
13,460,0.01,0.13,0.31,0.27,0.30,19.93
14,458,0.00,0.14,0.34,0.34,0.30,21.68
15,468,0.01,0.15,0.33,0.37,0.20,23.26
16,460,0.01,0.15,0.32,0.15,0.18,25.08
17,457,0.01,0.16,0.32,0.35,0.32,27.33
18,457,0.02,0.16,0.31,0.33,0.34,29.03
19,457,0.01,0.19,0.35,0.44,0.20,30.94
20,488,0.01,0.18,0.35,0.18,0.16,32.78
21,480,0.01,0.18,0.34,0.23,0.26,34.86
22,479,0.02,0.18,0.39,0.41,0.13,37.03
23,470,0.01,0.17,0.37,0.33,0.13,38.91
24,469,0.01,0.17,0.37,0.19,0.20,40.92
25,507,0.02,0.17,0.35,0.33,0.32,43.18
26,493,0.01,0.16,0.35,0.45,0.17,44.99
27,484,0.01,0.15,0.35,0.34,0.13,46.95
28,480,0.02,0.16,0.36,0.18,0.14,48.87
29,480,0.01,0.16,0.36,0.24,0.15,50.82
30,531,0.01,0.18,0.36,0.36,0.40,53.15
31,522,0.02,0.18,0.36,0.49,0.21,55.11
32,523,0.02,0.17,0.36,0.20,0.19,57.07
33,516,0.02,0.17,0.39,0.46,0.35,59.50
34,512,0.01,0.19,0.38,0.21,0.15,61.29
35,548,0.02,0.16,0.38,0.21,0.21,63.21
36,540,0.01,0.16,0.39,0.52,0.27,65.58
37,529,0.01,0.16,0.38,0.26,0.14,67.52
38,517,0.01,0.16,0.38,0.33,0.14,69.63
39,512,0.02,0.15,0.38,0.46,0.14,71.85
40,544,0.01,0.15,0.38,0.28,0.14,73.73
41,532,0.01,0.17,0.38,0.41,0.35,76.06
42,518,0.01,0.14,0.38,0.22,0.20,78.13
43,502,0.01,0.14,0.38,0.45,0.31,80.46
44,500,0.01,0.18,0.39,0.26,0.14,82.36
45,536,0.02,0.17,0.38,0.24,0.28,84.26
46,535,0.01,0.16,0.40,0.44,0.14,86.47
47,530,0.01,0.17,0.38,0.38,0.31,89.03
48,520,0.01,0.19,0.38,0.28,0.16,90.94
49,511,0.01,0.17,0.38,0.32,0.29,93.17
50,557,0.01,0.17,0.38,0.24,0.18,95.37
51,554,0.01,0.18,0.39,0.35,0.16,97.72
52,543,0.01,0.20,0.41,0.28,0.24,99.96
53,539,0.01,0.17,0.41,0.41,0.13,102.39
54,532,0.01,0.16,0.39,0.31,0.30,104.76
55,576,0.01,0.16,0.38,0.31,0.14,106.82
56,563,0.02,0.16,0.38,0.40,0.16,109.07
57,541,0.01,0.14,0.38,0.36,0.12,111.51
58,519,0.01,0.14,0.38,0.23,0.22,113.63
59,502,0.01,0.16,0.41,0.52,0.12,116.10
60,562,0.02,0.17,0.41,0.31,0.31,118.48
61,551,0.01,0.17,0.41,0.27,0.14,120.78
62,543,0.01,0.19,0.40,0.45,0.40,123.50
63,537,0.01,0.17,0.40,0.24,0.20,125.72
64,532,0.01,0.17,0.40,0.43,0.36,128.33
65,591,0.01,0.16,0.40,0.32,0.13,130.47
66,569,0.01,0.14,0.40,0.27,0.22,132.89
67,560,0.02,0.17,0.43,0.29,0.20,135.40
68,552,0.01,0.17,0.41,0.57,0.14,137.89
69,551,0.01,0.17,0.41,0.38,0.35,140.40
70,611,0.01,0.17,0.41,0.36,0.27,142.82
71,604,0.01,0.15,0.41,0.43,0.13,145.25
72,593,0.01,0.15,0.42,0.55,0.29,147.89
73,578,0.01,0.17,0.41,0.46,0.33,150.50
74,568,0.01,0.16,0.42,0.26,0.18,152.62
75,642,0.01,0.15,0.41,0.36,0.13,155.08
76,621,0.02,0.14,0.42,0.34,0.26,157.54
77,603,0.01,0.15,0.42,0.32,0.16,159.90
78,586,0.01,0.15,0.42,0.29,0.17,162.56
79,564,0.01,0.13,0.42,0.27,0.12,165.02
80,610,0.01,0.12,0.42,0.55,0.26,167.58
81,596,0.01,0.15,0.42,0.39,0.16,169.87
82,588,0.01,0.16,0.42,0.28,0.13,172.55
83,577,0.01,0.16,0.42,0.30,0.13,175.06
84,561,0.01,0.15,0.42,0.39,0.26,177.54
85,607,0.01,0.15,0.42,0.33,0.14,179.73
86,589,0.01,0.15,0.42,0.27,0.13,182.19
87,582,0.01,0.15,0.42,0.42,0.26,184.80
88,576,0.01,0.17,0.42,0.27,0.14,186.90
89,557,0.01,0.15,0.42,0.37,0.19,189.38
90,619,0.01,0.15,0.42,0.39,0.26,192.04
91,606,0.01,0.15,0.42,0.31,0.19,194.34
92,595,0.01,0.15,0.42,0.35,0.22,196.67
93,590,0.01,0.16,0.42,0.30,0.25,198.99
94,581,0.01,0.16,0.42,0.42,0.15,201.27
95,639,0.01,0.17,0.42,0.29,0.23,203.59
96,625,0.01,0.15,0.43,0.32,0.20,205.89
97,599,0.01,0.15,0.42,0.35,0.27,208.43
98,579,0.01,0.16,0.44,0.38,0.15,210.84
99,574,0.01,0.17,0.43,0.37,0.21,213.37
100,637,0.01,0.17,0.42,0.38,0.21,215.72
101,623,0.01,0.17,0.42,0.37,0.21,218.19
102,598,0.01,0.15,0.41,0.33,0.22,220.59
103,581,0.01,0.16,0.42,0.33,0.29,223.12
104,570,0.00,0.17,0.42,0.28,0.26,225.54
105,638,0.01,0.16,0.41,0.44,0.17,228.01
106,620,0.01,0.16,0.42,0.43,0.18,230.69
107,609,0.01,0.15,0.41,0.44,0.19,233.38
108,595,0.01,0.18,0.41,0.42,0.22,236.14
109,588,0.01,0.18,0.44,0.37,0.30,238.63
110,646,0.01,0.16,0.45,0.36,0.16,240.96
111,629,0.01,0.16,0.43,0.35,0.29,243.54
112,609,0.01,0.16,0.44,0.34,0.17,246.12
113,585,0.01,0.16,0.45,0.39,0.29,248.66
114,562,0.01,0.16,0.44,0.52,0.13,251.00
115,637,0.01,0.17,0.44,0.35,0.17,253.44
116,621,0.01,0.16,0.44,0.37,0.18,256.12
117,619,0.01,0.18,0.45,0.52,0.15,258.96
118,608,0.01,0.20,0.47,0.32,0.20,261.57
119,601,0.00,0.20,0.45,0.58,0.18,264.41
120,652,0.01,0.19,0.45,0.47,0.19,266.87
121,637,0.01,0.18,0.45,0.43,0.16,269.67
122,623,0.01,0.18,0.45,0.30,0.19,272.05
