Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,420,0.01,0.03,0.10,0.02,0.16,0.96
1,428,0.01,0.04,0.11,0.16,0.14,2.27
2,439,0.01,0.05,0.13,0.37,0.25,3.89
3,439,0.01,0.05,0.16,0.14,0.09,5.33
4,450,0.01,0.06,0.18,0.22,0.10,6.78
5,449,0.01,0.07,0.22,0.10,0.15,8.14
6,453,0.01,0.07,0.21,0.38,0.24,9.99
7,447,0.01,0.09,0.22,0.24,0.10,11.39
8,450,0.01,0.09,0.23,0.19,0.15,12.93
9,452,0.01,0.10,0.26,0.24,0.28,14.69
10,460,0.01,0.12,0.26,0.31,0.32,16.37
11,459,0.01,0.12,0.24,0.20,0.18,18.00
12,460,0.01,0.12,0.28,0.31,0.34,19.94
13,462,0.01,0.11,0.24,0.23,0.26,21.80
14,460,0.01,0.11,0.27,0.25,0.13,23.67
15,480,0.01,0.11,0.27,0.23,0.35,25.73
16,474,0.01,0.12,0.27,0.31,0.13,27.59
17,474,0.02,0.12,0.30,0.27,0.26,29.61
18,475,0.01,0.14,0.34,0.26,0.21,31.49
19,476,0.01,0.15,0.34,0.31,0.20,33.51
20,485,0.01,0.15,0.34,0.14,0.23,35.58
21,484,0.01,0.14,0.33,0.38,0.15,37.71
22,484,0.02,0.15,0.32,0.30,0.31,39.98
23,475,0.02,0.17,0.37,0.19,0.23,41.84
24,476,0.01,0.18,0.34,0.26,0.20,44.04
25,508,0.02,0.18,0.35,0.21,0.27,46.29
26,498,0.02,0.19,0.35,0.20,0.19,48.59
27,492,0.02,0.20,0.35,0.18,0.27,50.93
28,487,0.01,0.18,0.35,0.24,0.19,53.36
29,479,0.01,0.18,0.35,0.28,0.20,55.69
30,510,0.01,0.18,0.36,0.31,0.25,58.08
31,496,0.02,0.17,0.36,0.33,0.34,60.68
32,491,0.01,0.17,0.36,0.41,0.22,63.09
33,491,0.02,0.16,0.36,0.42,0.15,65.50
34,491,0.01,0.17,0.36,0.33,0.14,67.77
35,512,0.01,0.16,0.35,0.24,0.24,70.12
36,504,0.02,0.19,0.38,0.31,0.23,72.52
37,498,0.01,0.19,0.40,0.30,0.25,74.98
38,494,0.02,0.16,0.37,0.27,0.25,77.33
39,497,0.01,0.18,0.40,0.31,0.23,79.71
40,522,0.01,0.18,0.39,0.26,0.36,82.17
41,521,0.01,0.18,0.39,0.32,0.42,84.64
42,511,0.01,0.18,0.39,0.35,0.40,87.14
43,503,0.01,0.17,0.39,0.36,0.16,89.53
44,506,0.01,0.17,0.39,0.48,0.18,91.93
45,537,0.01,0.19,0.39,0.29,0.22,94.26
46,532,0.01,0.18,0.39,0.36,0.20,96.83
47,526,0.01,0.18,0.40,0.33,0.33,99.33
48,528,0.01,0.16,0.39,0.40,0.39,101.82
49,519,0.02,0.17,0.40,0.28,0.30,103.93
50,551,0.00,0.17,0.41,0.41,0.31,106.45
51,547,0.01,0.16,0.39,0.49,0.19,108.91
52,544,0.01,0.17,0.39,0.49,0.15,111.21
53,540,0.01,0.17,0.41,0.33,0.15,113.41
54,534,0.01,0.18,0.40,0.49,0.20,115.72
55,568,0.01,0.17,0.40,0.51,0.28,118.29
56,554,0.02,0.18,0.40,0.55,0.15,120.72
57,547,0.02,0.16,0.40,0.46,0.20,123.11
58,535,0.01,0.16,0.42,0.45,0.13,125.51
59,530,0.01,0.17,0.42,0.51,0.14,127.78
60,551,0.02,0.18,0.43,0.32,0.14,130.10
61,537,0.01,0.16,0.42,0.31,0.18,132.62
62,540,0.01,0.19,0.42,0.32,0.18,135.06
63,535,0.01,0.19,0.43,0.34,0.17,137.45
64,533,0.01,0.18,0.42,0.27,0.33,139.91
65,564,0.01,0.20,0.43,0.53,0.16,142.57
66,566,0.01,0.19,0.42,0.48,0.28,145.10
67,563,0.02,0.21,0.42,0.37,0.23,147.89
68,561,0.01,0.19,0.42,0.37,0.18,150.41
69,565,0.01,0.19,0.42,0.36,0.35,152.94
70,600,0.01,0.17,0.42,0.61,0.15,155.68
71,596,0.01,0.19,0.43,0.52,0.15,158.19
72,593,0.01,0.19,0.43,0.32,0.23,160.87
73,595,0.01,0.18,0.42,0.37,0.19,163.39
74,588,0.01,0.20,0.44,0.33,0.20,165.89
75,612,0.02,0.19,0.43,0.30,0.24,168.49
76,599,0.02,0.19,0.43,0.38,0.36,171.40
77,593,0.01,0.19,0.43,0.41,0.32,174.01
78,579,0.01,0.19,0.43,0.37,0.36,176.36
79,572,0.02,0.20,0.45,0.52,0.29,179.07
80,599,0.01,0.19,0.44,0.59,0.18,181.74
81,588,0.01,0.17,0.44,0.40,0.37,184.69
82,582,0.01,0.16,0.44,0.42,0.17,187.08
83,572,0.01,0.18,0.44,0.36,0.16,189.55
84,567,0.01,0.18,0.44,0.27,0.25,192.30
85,594,0.02,0.20,0.44,0.35,0.34,195.14
86,583,0.01,0.20,0.47,0.26,0.36,197.59
87,567,0.01,0.20,0.47,0.35,0.18,200.20
88,550,0.01,0.19,0.47,0.38,0.43,203.04
89,538,0.01,0.17,0.46,0.46,0.15,205.72
90,573,0.01,0.17,0.46,0.27,0.23,208.30
91,557,0.01,0.17,0.46,0.31,0.18,210.99
92,549,0.01,0.19,0.47,0.34,0.30,213.62
93,547,0.01,0.20,0.46,0.40,0.33,216.27
94,543,0.01,0.18,0.46,0.51,0.21,218.92
95,575,0.01,0.21,0.46,0.33,0.29,221.80
96,569,0.01,0.20,0.47,0.44,0.40,224.79
97,563,0.01,0.18,0.46,0.32,0.33,227.38
98,550,0.01,0.19,0.46,0.45,0.32,230.19
99,542,0.01,0.19,0.47,0.39,0.35,232.76
100,596,0.02,0.18,0.46,0.55,0.26,235.57
101,594,0.01,0.20,0.46,0.46,0.16,238.23
102,586,0.01,0.19,0.46,0.54,0.15,240.90
103,577,0.01,0.20,0.46,0.29,0.17,243.58
104,570,0.01,0.20,0.46,0.38,0.21,246.32
