Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,173,-45.11,-14.74,-6.76,0.02,1.42,1.44
1,180,-45.59,-10.82,-6.86,0.35,1.24,7.41
2,177,-42.27,-9.19,-6.18,0.26,1.00,13.42
3,185,-45.64,-9.91,-5.92,0.43,1.22,18.91
4,185,-37.40,-8.50,-6.28,0.55,1.06,25.50
5,187,-38.08,-8.10,-5.70,0.25,1.24,32.20
6,190,-28.95,-7.78,-5.40,0.38,1.30,38.51
7,189,-28.42,-7.57,-4.93,0.48,1.39,45.97
8,193,-25.18,-7.51,-5.38,0.50,1.38,54.19
9,192,-10.50,-7.29,-5.38,0.64,1.22,61.54
10,199,-12.72,-6.34,2.12,0.47,1.05,67.42
11,203,-35.07,-8.08,-2.58,0.70,1.75,74.27
12,203,-21.59,-7.03,-1.53,0.44,1.20,81.58
13,200,-20.09,-7.08,-1.53,0.33,1.28,87.32
14,202,-38.79,-7.41,-1.53,0.30,1.19,93.80
15,207,-46.29,-7.14,-1.53,0.40,1.30,100.41
16,206,-30.19,-6.76,-1.53,0.34,1.39,107.25
17,200,-44.24,-6.70,-0.12,0.37,1.39,114.37
18,199,-32.10,-7.25,-0.12,0.53,1.56,121.96
19,198,-37.40,-6.76,-0.12,0.45,1.58,129.87
20,204,-44.72,-7.64,-0.12,0.39,1.80,136.93
21,202,-41.70,-6.70,-0.12,0.33,1.42,143.78
22,197,-37.15,-7.18,-0.12,0.24,1.79,150.50
23,200,-42.99,-7.17,-0.12,0.26,1.41,156.72
24,199,-23.52,-6.62,-0.12,0.28,1.45,163.48
25,205,-25.60,-6.38,-0.12,0.33,1.47,170.58
26,203,-23.50,-6.42,-0.12,0.25,1.40,176.60
27,201,-44.22,-7.39,-0.12,0.18,1.45,183.71
28,200,-36.19,-7.27,-0.12,0.25,1.91,191.11
29,200,-43.40,-7.72,-1.53,0.39,1.45,198.09
30,207,-44.44,-6.39,-1.53,0.33,1.65,205.33
31,208,-31.09,-6.27,-0.12,0.29,2.10,213.39
32,205,-42.90,-7.48,1.24,0.27,1.43,220.49
33,201,-44.46,-7.02,-0.12,0.20,1.49,227.40
34,198,-44.81,-6.91,-0.12,0.47,2.11,236.00
35,208,-37.97,-6.99,0.56,0.22,1.52,244.27
36,208,-42.10,-6.40,-0.12,0.41,2.19,253.45
37,205,-44.49,-7.39,-0.12,0.32,1.99,263.33
38,210,-41.45,-6.27,-1.15,0.46,1.59,271.41
39,209,-31.59,-6.55,-1.15,0.30,2.02,280.57
40,217,-44.56,-6.07,-1.15,0.48,1.52,289.76
41,214,-37.22,-6.83,-1.15,0.25,2.25,298.51
42,213,-41.81,-7.34,1.57,0.28,1.68,308.25
43,213,-43.91,-6.72,-1.15,0.36,1.61,316.74
44,212,-45.49,-7.91,-1.15,0.55,1.51,326.15
45,215,-65.84,-7.65,2.47,0.27,1.30,334.26
46,215,-32.31,-6.72,-1.15,0.42,2.02,343.35
47,211,-42.33,-6.13,-1.00,0.30,1.56,353.40
48,214,-26.35,-6.33,-0.12,0.55,2.11,362.76
49,213,-37.35,-6.72,-0.12,0.50,1.63,372.39
50,219,-40.98,-6.59,-0.12,0.39,2.01,381.91
51,219,-44.72,-6.93,2.40,0.32,1.87,391.78
52,219,-45.62,-7.07,3.48,0.38,1.59,400.58
53,218,-43.17,-6.14,3.48,0.44,1.78,409.35
54,217,-36.15,-5.78,3.48,0.68,1.59,418.60
55,226,-37.04,-6.21,3.48,0.34,1.75,427.01
56,228,-37.77,-6.00,3.48,0.40,1.43,435.14
57,227,-45.61,-6.26,3.48,0.54,1.49,442.96
58,224,-39.49,-7.07,3.48,0.69,1.55,453.31
59,223,-44.98,-6.58,3.48,0.58,1.54,461.47
60,235,-27.92,-5.67,3.48,0.28,1.55,469.64
61,236,-49.31,-6.04,3.48,0.42,1.48,477.54
62,235,-26.37,-5.62,3.48,0.50,1.45,485.68
63,234,-35.14,-5.96,3.73,0.31,1.45,493.17
64,233,-30.74,-5.96,3.48,0.38,1.42,500.81
65,248,-32.30,-5.26,3.48,0.44,1.39,508.61
66,251,-44.05,-6.07,3.48,0.34,1.62,515.84
67,247,-46.06,-5.68,5.67,0.17,1.35,523.10
68,252,-44.18,-5.05,3.84,0.24,1.63,530.46
69,249,-44.85,-5.55,3.84,0.37,1.55,538.67
70,272,-31.59,-5.94,3.84,0.36,1.45,545.99
71,272,-38.37,-5.77,3.84,0.40,1.49,553.35
72,273,-44.63,-6.01,3.84,0.36,1.52,561.30
73,272,-39.01,-6.32,3.84,0.24,1.46,568.73
74,274,-45.79,-6.27,3.84,0.43,1.69,576.61
75,292,-41.47,-6.29,3.84,0.33,1.54,584.79
76,292,-45.92,-4.92,7.24,0.37,1.45,592.54
77,293,-45.50,-4.72,4.90,0.54,1.42,599.27
78,290,-26.08,-4.75,4.90,0.24,1.61,607.80
79,292,-37.96,-4.92,4.90,0.47,1.36,616.16
