Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,173,-45.11,-14.74,-6.76,0.04,1.45,5.79
1,180,-45.59,-10.82,-6.86,0.35,1.23,12.14
2,177,-42.27,-9.19,-6.18,0.27,1.00,17.24
3,185,-45.64,-9.91,-5.92,0.44,1.22,23.86
4,185,-37.40,-8.50,-6.28,0.63,1.20,30.66
5,186,-45.96,-8.49,-5.87,0.26,1.25,36.79
6,192,-28.31,-8.08,-5.71,0.45,1.41,44.08
7,191,-27.13,-7.53,-2.40,0.69,1.35,52.26
8,195,-38.75,-8.34,-4.68,0.47,1.34,59.63
9,191,-22.85,-7.49,-4.68,0.39,1.02,65.86
10,192,-41.39,-7.18,2.12,0.49,0.97,71.77
11,189,-28.60,-7.51,-2.58,0.52,1.34,79.91
12,186,-17.87,-6.82,-2.58,0.32,1.01,85.68
13,189,-32.87,-7.44,-2.58,0.40,1.11,92.28
14,190,-38.42,-7.96,-2.58,0.53,1.12,98.67
15,194,-22.26,-6.88,-2.58,0.39,1.16,105.51
16,190,-37.43,-6.60,-2.58,0.37,1.10,112.59
17,190,-45.74,-7.10,-2.58,0.64,1.32,119.85
18,190,-39.53,-8.17,-2.58,0.53,1.52,127.82
19,189,-41.90,-7.34,-2.58,0.45,1.14,134.71
20,195,-25.36,-6.59,-2.58,0.49,1.24,142.01
21,194,-20.75,-6.62,-2.58,0.32,1.29,148.46
22,191,-36.62,-7.14,-2.58,0.43,1.11,155.01
23,194,-42.44,-6.58,-2.58,0.39,1.23,161.73
24,192,-22.32,-6.94,-2.58,0.50,1.17,168.75
25,197,-32.02,-6.92,-2.58,0.40,1.06,174.91
26,196,-13.31,-6.27,-2.58,0.48,1.27,182.05
27,192,-35.66,-6.64,-2.58,0.49,1.11,188.91
28,191,-30.24,-6.60,-1.83,0.42,1.15,196.22
29,198,-37.35,-6.66,-2.61,0.51,1.26,203.31
30,200,-30.04,-6.13,-2.61,0.30,1.32,210.96
31,198,-40.62,-6.73,-2.61,0.52,1.34,218.75
32,192,-37.69,-6.69,1.22,0.32,1.14,225.67
33,190,-38.15,-6.56,-1.03,0.30,1.36,233.40
34,188,-29.90,-6.41,-1.03,0.40,1.35,242.49
35,192,-22.89,-5.93,-1.03,0.36,1.25,250.83
36,196,-39.03,-6.76,-1.03,0.53,1.47,261.00
37,192,-43.50,-7.58,-1.03,0.42,1.35,269.34
38,196,-30.36,-6.12,-1.03,0.46,1.48,278.21
39,195,-30.32,-6.28,-1.03,0.47,1.48,287.74
40,202,-45.71,-6.27,-0.75,0.55,1.41,295.97
41,203,-37.31,-6.62,-0.75,0.60,1.64,306.27
42,201,-45.30,-6.09,1.52,0.40,1.42,314.74
43,209,-26.05,-6.41,0.30,0.48,1.83,324.06
44,203,-37.27,-6.10,-0.75,0.36,1.65,332.65
45,203,-22.76,-5.01,2.47,0.48,1.60,340.89
46,203,-32.87,-6.20,1.77,0.69,1.76,351.50
47,202,-34.99,-5.54,1.77,0.51,1.71,360.05
48,206,-28.49,-5.83,2.12,0.57,1.76,370.24
49,203,-24.11,-4.91,3.34,0.52,1.47,379.47
50,208,-38.07,-5.35,3.34,0.47,1.75,389.54
51,206,-44.69,-5.78,3.34,0.45,1.74,398.57
52,207,-44.28,-5.27,3.34,0.31,1.57,407.08
53,209,-44.78,-6.61,3.34,0.40,1.85,416.29
54,212,-43.14,-5.71,3.34,0.31,1.64,424.88
55,216,-41.24,-6.05,3.34,0.57,1.56,433.26
56,218,-36.88,-4.83,3.34,0.33,1.49,440.90
57,216,-44.08,-5.50,3.34,0.41,1.94,451.01
58,216,-25.34,-5.08,3.34,0.47,1.51,459.29
59,214,-28.01,-5.14,3.34,0.30,1.44,467.78
60,220,-45.84,-5.20,3.34,0.37,1.39,475.56
61,225,-44.46,-5.55,3.34,0.51,1.51,483.68
62,220,-44.15,-5.90,3.34,0.35,1.33,491.36
63,217,-37.22,-4.13,3.98,0.46,1.28,498.96
64,216,-36.60,-4.37,4.41,0.55,1.57,506.74
65,221,-36.33,-4.27,3.34,0.40,1.53,513.83
66,220,-35.68,-5.05,3.34,0.33,1.39,521.52
67,227,-46.40,-3.31,9.59,0.47,1.37,528.55
68,226,-30.50,-2.15,6.19,0.41,1.82,536.70
69,222,-35.79,-3.30,6.19,0.40,1.65,544.15
70,229,-34.71,-2.74,6.19,0.46,1.24,551.42
71,230,-30.59,-2.93,6.17,0.30,1.64,559.36
72,232,-44.47,-3.93,6.17,0.27,1.69,567.00
73,232,-42.44,-2.25,6.17,0.37,1.36,574.44
74,231,-30.67,-3.06,6.17,0.26,1.64,582.87
75,234,-30.96,-2.45,6.17,0.31,1.44,590.66
76,234,-38.03,-0.65,7.36,0.23,1.24,597.27
77,233,-36.34,-1.84,6.17,0.41,1.71,605.90
78,237,-30.07,-2.98,6.17,0.55,1.64,614.29
79,234,-37.85,-2.52,6.17,0.35,1.59,621.51
