Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,430,-42.85,-12.83,-5.99,0.04,0.17,0.22
1,440,-43.71,-10.06,-6.37,0.37,0.22,1.69
2,451,-33.51,-8.26,-5.92,0.35,0.18,4.00
3,454,-42.50,-9.17,-5.51,0.28,0.29,6.51
4,457,-34.72,-8.15,-5.75,0.34,0.34,9.11
5,462,-40.02,-8.24,-5.55,0.30,0.35,11.95
6,465,-27.43,-7.84,-3.40,0.38,0.26,14.45
7,463,-29.91,-7.61,-1.40,0.49,0.29,17.31
8,470,-28.77,-7.44,-3.50,0.58,0.40,20.54
9,463,-29.96,-7.77,-4.79,0.53,0.38,23.94
10,467,-26.90,-6.74,-1.98,0.52,0.25,27.00
11,474,-32.07,-7.77,-4.68,0.48,0.28,29.76
12,464,-20.12,-7.01,-4.65,0.37,0.28,32.88
13,467,-19.61,-7.11,-4.68,0.54,0.37,36.26
14,466,-38.62,-8.21,-4.84,0.54,0.24,39.57
15,466,-30.20,-7.24,-3.10,0.55,0.29,42.63
16,462,-34.49,-6.88,-2.67,0.58,0.26,46.08
17,465,-36.26,-6.71,-3.13,0.30,0.34,49.23
18,466,-40.25,-7.13,-2.64,0.50,0.27,52.79
19,474,-27.09,-6.86,-1.52,0.42,0.35,56.16
20,477,-39.26,-6.80,0.50,0.51,0.33,59.66
21,474,-33.07,-6.71,-1.56,0.54,0.33,63.22
22,482,-23.02,-6.57,-2.16,0.44,0.45,66.63
23,477,-35.66,-6.64,-1.58,0.38,0.41,70.11
24,478,-22.36,-6.88,-2.06,0.35,0.41,73.35
25,475,-32.16,-6.56,0.39,0.39,0.40,76.67
26,470,-21.71,-6.27,-2.21,0.32,0.39,80.03
27,472,-40.68,-6.41,-1.58,0.45,0.46,83.80
28,472,-26.73,-6.81,-1.05,0.52,0.39,87.44
29,466,-26.72,-6.43,-0.68,0.62,0.39,91.23
30,473,-26.14,-6.05,-1.66,0.38,0.33,94.67
31,473,-20.86,-6.02,-2.02,0.32,0.48,98.39
32,472,-39.45,-6.20,1.25,0.41,0.52,102.15
33,473,-36.61,-5.98,0.97,0.45,0.41,105.67
34,472,-30.32,-5.93,-0.35,0.30,0.51,109.16
35,488,-32.42,-5.75,-0.30,0.52,0.42,112.61
36,481,-39.52,-5.71,0.47,0.33,0.46,116.56
37,477,-37.28,-5.70,2.57,0.54,0.46,120.48
38,480,-22.52,-5.43,-0.24,0.35,0.51,124.13
39,485,-22.61,-5.09,3.15,0.49,0.44,128.12
40,486,-22.84,-4.24,2.28,0.58,0.50,132.16
41,492,-23.14,-4.83,0.07,0.58,0.43,136.33
42,493,-27.67,-4.40,1.27,0.44,0.50,140.48
43,496,-34.82,-4.78,0.41,0.46,0.48,144.56
44,481,-30.89,-4.37,0.80,0.50,0.45,148.36
45,480,-23.22,-5.19,-0.15,0.35,0.33,152.19
46,481,-33.54,-4.63,0.53,0.31,0.39,155.93
47,481,-26.88,-3.84,0.11,0.40,0.36,159.78
48,478,-28.24,-4.85,-0.22,0.48,0.39,163.62
49,482,-25.83,-3.66,0.73,0.46,0.40,167.61
50,496,-55.05,-3.56,2.70,0.36,0.46,171.42
51,488,-36.57,-3.55,0.87,0.54,0.44,176.02
52,490,-22.58,-3.00,1.34,0.33,0.51,180.43
53,489,-43.25,-4.00,1.44,0.39,0.48,184.45
54,495,-22.73,-3.92,1.06,0.34,0.58,188.54
55,522,-33.98,-4.04,1.00,0.33,0.40,192.81
56,522,-41.78,-5.06,0.74,0.54,0.42,196.85
57,529,-22.29,-4.55,0.70,0.40,0.54,200.98
58,528,-34.32,-4.19,0.72,0.34,0.39,204.85
59,530,-36.31,-4.16,0.79,0.33,0.56,209.16
60,560,-24.81,-4.39,0.46,0.73,0.43,213.81
61,559,-35.52,-4.66,0.38,0.69,0.46,218.36
62,560,-34.46,-4.24,1.14,0.51,0.53,222.79
63,559,-22.68,-2.85,4.59,0.35,0.49,226.97
64,554,-32.95,-3.87,3.25,0.57,0.55,231.54
65,607,-41.38,-4.36,1.59,0.41,0.57,235.68
66,609,-28.63,-3.67,0.98,0.54,0.51,240.23
67,603,-29.45,-1.53,9.55,0.52,0.49,244.91
68,605,-39.07,-1.95,6.33,0.45,0.54,249.52
69,602,-35.41,-3.26,3.27,0.57,0.57,254.36
70,652,-26.00,-1.89,3.59,0.65,0.43,259.10
71,646,-33.48,-3.34,2.14,0.48,0.66,263.47
72,643,-24.03,-3.34,1.76,0.64,0.70,268.19
73,634,-40.81,-1.83,4.64,0.64,0.51,273.16
74,623,-44.03,-3.07,3.41,0.41,0.58,277.91
75,667,-44.20,-2.65,3.06,0.39,0.69,282.37
76,658,-43.02,0.16,7.22,0.53,0.48,286.71
77,657,-35.95,-2.75,4.13,0.78,0.55,291.44
78,652,-25.65,-2.55,3.77,0.42,0.55,296.35
79,642,-41.46,-3.61,2.46,0.55,0.57,300.88
80,681,-31.02,-3.19,2.34,0.64,0.56,305.76
81,674,-34.19,-3.03,2.33,0.45,0.58,310.74
82,666,-36.13,-2.33,2.32,0.57,0.67,315.89
83,652,-43.37,-1.64,4.92,0.52,0.62,321.13
84,634,-36.64,-1.24,3.55,0.47,0.66,325.88
85,654,-42.18,-3.25,3.13,0.51,0.87,331.29
86,642,-44.27,-2.41,2.93,0.76,0.78,337.05
87,636,-36.68,-1.62,2.78,0.52,0.76,342.45
88,627,-40.56,0.23,7.17,0.52,0.63,347.21
89,611,-41.44,-2.33,4.69,0.54,0.73,352.49
90,642,-39.44,-0.21,4.75,0.38,0.79,357.41
91,633,-44.54,-1.54,4.09,0.35,0.81,362.27
92,627,-44.98,-1.92,3.79,0.57,0.77,367.16
93,619,-43.67,-2.03,3.54,0.43,0.93,372.23
94,620,-44.43,-2.18,3.37,0.49,0.72,376.88
95,648,-43.07,-1.40,4.62,0.52,0.81,381.79
96,636,-43.68,-1.28,3.40,0.36,0.81,386.60
97,640,-40.56,-2.35,3.24,0.53,0.74,391.72
98,633,-42.99,-2.53,2.84,0.69,0.74,396.57
99,624,-36.17,-2.18,3.83,0.65,0.66,401.89
100,665,-43.54,-1.55,3.07,0.52,0.81,407.27
101,659,-39.31,-1.20,4.68,0.47,0.86,412.51
102,653,-42.87,-2.21,3.40,0.46,0.86,417.63
103,648,-42.67,-2.60,3.00,0.48,0.69,422.90
104,650,-43.21,-2.12,2.83,0.58,0.70,427.87
105,698,-42.85,-2.54,4.52,0.40,0.91,432.57
106,690,-44.20,0.37,7.43,0.38,0.65,437.05
107,689,-43.23,-2.41,4.70,0.48,0.65,441.54
108,674,-34.25,-1.69,4.60,0.54,0.73,446.89
109,671,-43.10,-2.71,3.61,0.42,0.85,452.20
110,717,-42.78,-2.19,3.38,0.50,0.80,457.02
111,710,-42.62,-2.17,3.23,0.47,0.77,462.31
112,704,-37.07,-2.55,3.10,0.42,0.86,467.49
113,698,-36.45,-1.31,4.58,0.61,0.65,472.50
114,689,-43.52,-0.48,4.71,0.50,0.76,477.39
115,775,-41.19,-0.94,3.85,0.45,0.74,482.76
116,761,-41.74,-1.52,3.44,0.51,0.74,487.82
117,748,-34.33,-1.66,3.18,0.44,0.86,493.46
118,738,-44.20,-1.40,4.71,0.62,0.79,498.71
119,730,-44.36,-1.47,3.54,0.36,0.80,503.93
