Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,430,-42.85,-12.83,-5.99,0.03,0.25,1.30
1,440,-43.71,-10.06,-6.37,0.33,0.32,4.04
2,451,-33.51,-8.26,-5.92,0.25,0.22,6.75
3,454,-42.50,-9.17,-5.51,0.32,0.20,9.66
4,457,-34.72,-8.15,-5.75,0.33,0.20,12.73
5,462,-40.02,-8.27,-5.55,0.32,0.20,15.81
6,459,-35.23,-7.65,-0.75,0.35,0.21,18.84
7,463,-52.24,-7.74,-3.28,0.37,0.34,22.36
8,463,-34.47,-7.33,-4.29,0.38,0.34,25.58
9,459,-27.02,-7.63,-4.91,0.41,0.26,29.03
10,466,-27.52,-6.57,-2.92,0.47,0.25,32.70
11,473,-34.11,-7.82,-4.92,0.51,0.35,36.65
12,470,-21.29,-6.85,-5.08,0.31,0.36,40.09
13,463,-34.74,-7.03,-4.70,0.43,0.33,43.88
14,467,-37.12,-7.71,-5.12,0.50,0.26,47.49
15,470,-29.60,-7.17,-4.82,0.44,0.27,51.01
16,465,-43.36,-7.20,-4.66,0.35,0.35,54.92
17,468,-31.61,-6.76,-1.49,0.41,0.34,58.43
18,468,-37.63,-7.26,-3.65,0.48,0.30,62.40
19,475,-34.21,-7.04,-3.39,0.51,0.36,66.26
20,479,-27.01,-7.02,-4.06,0.20,0.36,69.98
21,476,-35.31,-6.96,-4.19,0.44,0.29,73.47
22,477,-24.48,-6.67,-4.54,0.30,0.38,77.49
23,471,-42.22,-6.95,-4.74,0.27,0.41,81.23
24,478,-23.13,-6.68,-4.71,0.37,0.49,85.24
25,482,-29.01,-6.91,-4.74,0.37,0.43,89.25
26,492,-22.97,-6.31,-4.77,0.34,0.47,93.24
27,483,-32.18,-6.07,-4.22,0.29,0.49,97.21
28,479,-30.41,-6.82,-4.80,0.28,0.51,101.46
29,478,-22.10,-6.14,-4.83,0.38,0.61,105.65
30,490,-30.78,-5.75,-3.94,0.29,0.60,110.10
31,484,-25.13,-5.62,-4.08,0.29,0.64,114.50
32,485,-21.90,-5.53,-1.75,0.33,0.59,119.08
33,481,-35.81,-5.41,-2.04,0.25,0.67,123.74
34,484,-22.31,-5.34,-3.49,0.27,0.72,128.41
35,494,-22.29,-5.19,3.09,0.35,0.62,132.88
36,493,-30.58,-5.33,1.82,0.31,0.51,137.45
37,494,-40.27,-5.70,2.58,0.25,0.66,142.05
38,493,-35.05,-5.59,0.87,0.15,0.66,146.58
39,500,-22.94,-5.49,1.16,0.27,0.71,151.37
40,501,-28.37,-5.23,1.48,0.24,0.59,156.07
41,500,-23.44,-5.19,0.58,0.37,0.58,160.88
42,499,-24.68,-5.17,5.40,0.29,0.69,166.36
43,497,-23.54,-5.76,2.31,0.32,0.65,171.30
44,499,-23.64,-5.48,1.06,0.26,0.66,176.17
45,512,-23.81,-4.82,4.71,0.38,0.70,181.14
46,504,-23.44,-5.06,1.43,0.39,0.61,186.17
47,502,-27.09,-4.67,1.46,0.41,0.62,191.39
48,501,-22.80,-5.18,0.58,0.28,0.65,196.27
49,497,-22.79,-4.38,1.50,0.44,0.59,201.41
50,506,-35.39,-3.99,1.66,0.33,0.61,206.39
51,513,-34.70,-3.74,2.36,0.34,0.57,211.64
52,505,-22.79,-2.53,2.43,0.43,0.56,216.64
53,504,-29.01,-3.65,1.16,0.34,0.56,221.66
54,506,-29.72,-3.68,1.18,0.42,0.58,227.10
55,529,-22.85,-3.51,0.82,0.39,0.56,232.25
56,528,-27.37,-3.93,2.36,0.36,0.61,237.56
57,525,-32.54,-3.74,0.71,0.29,0.65,242.55
58,530,-26.66,-3.63,0.83,0.50,0.63,247.97
59,528,-28.90,-3.38,0.81,0.50,0.49,253.28
60,535,-22.37,-3.60,0.22,0.26,0.66,258.39
61,537,-22.95,-3.75,0.19,0.46,0.66,263.71
62,535,-22.26,-2.55,2.73,0.41,0.63,268.81
63,529,-22.41,-0.35,5.97,0.49,0.50,273.94
64,524,-22.30,-0.60,5.04,0.51,0.48,279.17
65,563,-22.05,-2.45,2.73,0.38,0.56,284.45
66,567,-30.73,-2.76,1.23,0.35,0.73,289.83
67,553,-41.16,1.08,9.43,0.49,0.46,294.74
68,558,-22.34,-0.01,5.73,0.46,0.55,300.06
69,534,-22.10,-1.77,3.30,0.42,0.73,305.94
70,558,-30.13,1.27,5.98,0.54,0.53,311.43
71,552,-34.71,-0.75,5.28,0.32,0.58,316.94
72,548,-28.70,-2.10,4.27,0.31,0.68,322.80
73,544,-25.21,-1.36,4.33,0.34,0.65,328.26
74,545,-30.29,-1.76,4.19,0.52,0.59,333.84
75,583,-30.70,-1.80,3.89,0.41,0.59,339.40
76,576,-36.26,0.46,5.81,0.38,0.64,344.65
77,575,-40.45,1.79,5.51,0.37,0.59,349.90
78,569,-39.39,-1.35,4.17,0.36,0.62,355.74
79,568,-27.02,-3.16,4.10,0.34,0.62,361.50
80,592,-22.21,-3.24,3.82,0.61,0.58,366.93
81,585,-34.26,-3.07,3.59,0.54,0.80,373.00
82,589,-28.42,-2.54,3.50,0.51,0.72,378.71
83,580,-40.15,-0.28,4.62,0.35,0.65,384.10
84,576,-31.33,-2.01,2.86,0.39,0.71,389.49
85,595,-28.13,0.29,7.03,0.42,0.66,395.01
86,589,-40.67,-2.52,4.74,0.43,0.61,400.50
87,593,-41.28,-0.68,4.49,0.43,0.59,406.19
88,589,-22.66,1.92,6.93,0.36,0.53,411.58
89,590,-35.54,-2.12,4.06,0.48,0.59,417.38
90,616,-38.35,0.13,4.62,0.38,0.68,422.77
91,612,-29.93,-1.31,3.77,0.41,0.61,428.41
92,611,-44.15,-1.71,3.72,0.57,0.55,434.22
93,608,-39.55,-2.41,3.55,0.51,0.84,440.31
94,612,-35.76,-2.71,3.41,0.70,0.60,446.12
95,632,-43.11,-0.22,7.23,0.39,0.63,450.95
96,614,-27.40,-0.46,5.99,0.56,0.52,456.55
97,615,-37.22,-2.84,4.79,0.59,0.53,462.66
98,609,-25.07,-2.45,4.20,0.72,0.80,469.14
99,605,-30.74,-0.47,7.04,0.43,0.61,474.63
100,643,-36.53,-1.21,4.71,0.58,0.59,480.25
101,637,-43.67,0.95,7.10,0.44,0.60,485.84
102,626,-34.73,0.12,5.86,0.44,0.70,491.54
103,621,-37.92,-0.51,4.64,0.36,0.64,497.09
104,616,-42.10,-0.33,4.09,0.53,0.53,502.40
105,663,-40.12,1.37,4.86,0.43,0.62,507.88
106,664,-40.40,2.54,9.53,0.48,0.45,513.38
107,655,-39.95,-0.45,5.86,0.50,0.65,518.99
108,653,-32.84,-0.04,4.77,0.40,0.76,524.82
109,647,-38.56,1.72,4.82,0.44,0.66,530.66
110,716,-37.99,0.27,4.25,0.44,0.64,536.86
111,711,-41.65,0.13,4.27,0.51,0.63,542.88
112,700,-39.52,-0.57,3.75,0.73,0.86,549.00
113,677,-21.89,0.71,4.57,0.53,0.73,554.77
114,656,-36.52,1.92,7.14,0.48,0.52,560.27
115,695,-28.03,-0.11,4.72,0.31,0.61,565.84
116,678,-38.41,-0.56,4.67,0.39,0.62,571.38
117,665,-29.08,-0.35,3.92,0.39,0.70,576.96
118,654,-33.43,1.15,4.90,0.50,0.79,582.60
119,642,-22.98,1.96,5.10,0.51,0.59,588.27
120,684,-29.25,-1.14,3.91,0.50,0.78,594.30
121,678,-38.78,2.07,7.26,0.54,0.79,600.10
