Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,520,0.01,0.03,0.12,0.08,0.69,1.69
1,539,0.01,0.04,0.13,0.94,0.81,6.71
2,540,0.01,0.05,0.12,1.05,1.03,13.96
3,548,0.01,0.06,0.14,0.86,0.93,21.10
4,554,0.01,0.06,0.16,0.97,0.91,28.43
5,557,0.01,0.07,0.18,0.80,0.91,35.59
6,547,0.01,0.08,0.21,1.61,1.36,45.11
7,552,0.01,0.09,0.22,1.13,0.96,54.35
8,559,0.01,0.10,0.22,0.97,1.17,62.69
9,549,0.01,0.10,0.24,0.71,1.02,70.33
10,560,0.01,0.13,0.25,1.03,1.19,77.74
11,563,0.01,0.14,0.27,0.55,1.25,85.47
12,557,0.01,0.14,0.28,0.68,1.21,93.28
13,563,0.01,0.14,0.27,0.92,1.12,100.73
14,567,0.01,0.14,0.27,0.79,1.14,108.66
15,581,0.02,0.15,0.28,0.67,1.11,116.56
16,577,0.02,0.15,0.28,0.69,1.10,123.42
17,573,0.02,0.15,0.31,0.74,1.10,131.03
18,565,0.02,0.16,0.30,0.83,1.18,138.79
19,565,0.01,0.16,0.31,0.87,1.20,146.72
20,583,0.01,0.16,0.30,0.83,1.19,155.07
21,574,0.01,0.17,0.33,0.97,1.45,163.77
22,572,0.01,0.18,0.36,1.01,1.35,172.75
23,576,0.02,0.20,0.36,0.64,1.40,181.08
24,567,0.01,0.18,0.34,0.76,1.42,189.81
25,583,0.02,0.17,0.34,0.87,1.44,198.33
26,577,0.01,0.17,0.34,0.73,1.35,207.16
27,577,0.01,0.18,0.33,0.70,1.50,215.66
28,574,0.02,0.18,0.34,0.75,1.46,224.21
29,570,0.01,0.19,0.33,0.61,1.37,232.51
30,598,0.01,0.18,0.34,0.88,1.53,241.04
31,594,0.02,0.18,0.36,0.92,1.42,250.15
32,588,0.02,0.20,0.36,0.88,1.54,259.33
33,588,0.02,0.19,0.35,1.07,1.59,268.83
34,583,0.01,0.21,0.36,0.86,1.57,278.15
35,612,0.01,0.19,0.36,0.91,1.39,287.11
36,605,0.01,0.19,0.37,1.18,1.63,296.95
37,605,0.01,0.18,0.36,0.76,1.74,306.75
38,600,0.01,0.19,0.40,0.98,1.33,316.42
39,592,0.01,0.19,0.39,0.80,1.38,325.78
40,615,0.01,0.17,0.37,1.20,1.66,337.15
41,610,0.01,0.18,0.37,1.14,1.77,348.04
42,604,0.01,0.19,0.37,0.94,1.69,358.66
43,596,0.01,0.19,0.37,0.94,2.10,371.14
44,585,0.01,0.19,0.37,0.93,1.60,382.65
45,617,0.01,0.18,0.40,1.11,1.59,394.69
46,612,0.01,0.18,0.39,1.19,2.05,405.64
47,607,0.01,0.18,0.40,1.00,1.62,417.67
48,598,0.01,0.19,0.41,1.19,1.77,428.66
49,597,0.02,0.19,0.40,1.24,2.19,440.57
50,633,0.02,0.20,0.40,1.02,1.55,450.94
51,627,0.01,0.21,0.40,1.03,1.54,460.75
52,615,0.01,0.20,0.40,0.99,1.51,470.34
53,613,0.02,0.21,0.43,0.94,2.29,480.91
54,605,0.01,0.19,0.42,1.05,1.77,492.17
55,643,0.01,0.20,0.42,1.74,1.71,504.24
56,636,0.02,0.19,0.40,1.00,1.59,515.10
57,627,0.01,0.19,0.41,1.06,1.82,525.94
58,623,0.01,0.20,0.41,0.91,1.64,537.79
59,614,0.01,0.20,0.41,0.98,1.35,547.34
60,661,0.01,0.21,0.42,0.87,1.37,556.93
61,649,0.00,0.19,0.41,1.13,1.57,567.25
62,636,0.01,0.18,0.41,0.98,1.52,577.00
63,619,0.02,0.17,0.41,0.98,1.27,586.82
64,606,0.01,0.17,0.41,1.17,1.22,596.40
65,650,0.01,0.18,0.41,0.94,2.39,606.93
66,642,0.01,0.18,0.41,1.08,1.53,619.38
67,632,0.02,0.22,0.45,0.95,1.58,629.96
68,625,0.01,0.20,0.42,0.96,1.69,641.41
69,619,0.01,0.20,0.41,1.04,1.90,653.74
70,661,0.01,0.22,0.44,0.84,1.82,664.64
71,648,0.01,0.20,0.41,1.16,2.00,676.26
72,632,0.01,0.22,0.44,1.31,1.89,689.19
73,623,0.01,0.20,0.44,0.82,1.98,700.94
74,604,0.01,0.21,0.44,0.94,1.59,711.16
75,647,0.01,0.19,0.44,1.10,1.76,722.03
76,637,0.01,0.22,0.48,1.37,1.73,735.05
77,625,0.01,0.22,0.46,0.93,1.83,746.42
78,622,0.02,0.20,0.45,1.02,1.78,757.57
79,610,0.02,0.21,0.45,1.41,2.51,769.85
