Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,520,0.01,0.03,0.12,0.08,0.69,2.46
1,539,0.01,0.04,0.13,0.90,0.78,8.40
2,540,0.01,0.05,0.12,0.87,0.89,15.73
3,548,0.01,0.06,0.14,0.88,0.89,22.89
4,554,0.01,0.06,0.16,0.99,0.91,30.34
5,557,0.01,0.07,0.18,0.73,0.98,37.32
6,547,0.01,0.08,0.21,1.33,1.10,47.54
7,552,0.01,0.09,0.22,1.16,1.12,56.66
8,559,0.01,0.10,0.22,0.97,1.12,64.81
9,549,0.01,0.10,0.24,0.71,1.10,72.16
10,560,0.01,0.13,0.25,0.89,1.19,79.84
11,563,0.01,0.14,0.27,0.56,1.24,87.29
12,557,0.01,0.14,0.28,0.60,1.11,95.01
13,563,0.01,0.14,0.27,0.92,1.15,102.82
14,567,0.01,0.14,0.27,0.78,1.13,110.59
15,581,0.02,0.15,0.28,0.66,1.12,118.35
16,577,0.02,0.15,0.28,0.71,1.16,125.32
17,573,0.02,0.15,0.31,0.75,1.10,132.90
18,565,0.02,0.16,0.30,0.85,1.18,140.84
19,565,0.01,0.16,0.31,0.84,1.21,148.79
20,583,0.01,0.16,0.30,0.82,1.19,157.10
21,574,0.01,0.17,0.33,1.01,1.31,166.12
22,572,0.01,0.18,0.36,1.07,1.27,175.11
23,576,0.02,0.20,0.36,0.62,1.57,183.30
24,567,0.01,0.18,0.34,0.74,1.38,191.95
25,583,0.02,0.17,0.34,0.88,1.43,200.67
26,577,0.01,0.17,0.34,0.78,1.36,209.31
27,577,0.01,0.18,0.33,0.71,1.40,217.78
28,574,0.02,0.18,0.34,0.79,1.39,226.41
29,570,0.01,0.19,0.33,0.62,1.46,234.61
30,598,0.01,0.18,0.34,0.77,1.52,243.35
31,594,0.02,0.18,0.36,0.91,1.39,252.47
32,588,0.02,0.20,0.36,0.88,1.48,261.71
33,588,0.02,0.19,0.35,1.01,1.51,271.38
34,583,0.01,0.21,0.36,0.83,1.55,280.55
35,612,0.01,0.19,0.36,0.93,1.43,289.50
36,605,0.01,0.19,0.37,1.28,1.42,299.68
37,605,0.01,0.18,0.36,0.81,1.37,308.95
38,600,0.01,0.19,0.40,1.01,1.40,318.85
39,592,0.01,0.19,0.39,1.15,1.85,328.80
40,615,0.01,0.17,0.37,1.21,1.65,340.03
41,610,0.01,0.18,0.37,1.12,1.71,350.90
42,604,0.01,0.19,0.37,0.91,2.38,361.98
43,596,0.01,0.19,0.37,0.93,1.74,373.84
44,585,0.01,0.19,0.37,0.95,1.85,385.47
45,617,0.01,0.18,0.40,1.06,1.71,397.49
46,612,0.01,0.18,0.39,1.28,2.25,409.21
47,607,0.01,0.18,0.40,0.99,1.66,420.36
48,598,0.01,0.19,0.41,1.16,1.71,431.56
49,597,0.02,0.19,0.40,1.30,1.80,443.69
50,633,0.02,0.20,0.40,0.97,1.56,453.49
51,627,0.01,0.21,0.40,1.03,1.56,463.36
52,615,0.01,0.20,0.40,0.98,1.56,472.91
53,613,0.02,0.21,0.43,1.03,1.69,483.66
54,605,0.01,0.19,0.42,1.33,1.66,495.18
55,643,0.01,0.20,0.42,1.18,1.65,507.10
56,636,0.02,0.19,0.40,1.01,1.59,517.72
57,627,0.01,0.19,0.41,1.20,1.78,528.97
58,623,0.01,0.20,0.41,0.85,1.61,540.27
59,614,0.01,0.20,0.41,1.09,1.47,549.92
60,661,0.01,0.21,0.42,0.91,1.39,559.26
61,649,0.00,0.19,0.41,1.03,1.29,569.60
62,636,0.01,0.18,0.41,1.16,1.31,579.50
63,619,0.02,0.17,0.41,0.98,1.27,589.10
64,606,0.01,0.17,0.41,1.13,1.17,598.73
65,650,0.01,0.18,0.41,1.54,2.18,610.69
66,642,0.01,0.18,0.41,1.10,1.47,621.98
67,632,0.02,0.22,0.45,1.09,1.89,632.96
68,625,0.01,0.20,0.42,0.91,1.82,644.17
69,619,0.01,0.20,0.41,1.14,1.79,656.69
70,661,0.01,0.22,0.44,0.77,1.57,667.00
71,648,0.01,0.20,0.41,0.94,2.00,679.24
72,632,0.01,0.22,0.44,1.34,2.08,692.63
73,623,0.01,0.20,0.44,0.79,1.65,703.41
74,604,0.01,0.21,0.44,1.16,1.61,713.95
75,647,0.01,0.19,0.44,2.15,1.82,726.03
76,637,0.01,0.22,0.48,1.21,1.71,738.00
77,625,0.01,0.22,0.46,0.84,1.83,749.12
78,622,0.02,0.20,0.45,1.01,1.79,760.40
79,610,0.02,0.21,0.45,1.37,2.25,773.51
