Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,520,0.01,0.03,0.12,0.08,0.70,3.25
1,539,0.01,0.04,0.13,0.93,0.80,10.14
2,540,0.01,0.05,0.12,0.87,0.89,17.50
3,548,0.01,0.06,0.14,0.85,0.92,24.67
4,554,0.01,0.06,0.16,0.97,0.91,32.23
5,557,0.01,0.07,0.18,1.01,1.11,39.46
6,547,0.01,0.08,0.19,1.22,1.36,50.14
7,552,0.01,0.09,0.23,1.09,0.96,58.73
8,556,0.01,0.10,0.24,1.15,0.97,66.94
9,560,0.01,0.12,0.26,0.59,1.02,73.78
10,560,0.01,0.13,0.26,0.70,1.05,81.60
11,561,0.01,0.14,0.30,0.85,1.13,89.28
12,566,0.01,0.14,0.26,0.81,0.98,96.82
13,571,0.01,0.14,0.28,1.08,1.02,104.94
14,569,0.01,0.15,0.33,0.86,1.11,112.57
15,573,0.02,0.15,0.32,0.59,1.04,120.01
16,576,0.01,0.15,0.30,0.85,1.02,127.20
17,579,0.01,0.15,0.33,1.03,1.08,135.03
18,577,0.01,0.17,0.33,0.78,1.18,142.81
19,578,0.01,0.18,0.33,1.05,1.16,151.01
20,598,0.01,0.18,0.33,0.90,1.20,159.21
21,582,0.01,0.19,0.35,0.88,1.27,168.29
22,582,0.02,0.19,0.37,0.83,1.19,177.15
23,584,0.02,0.19,0.38,0.90,1.19,185.41
24,584,0.01,0.19,0.34,0.86,1.26,194.09
25,594,0.01,0.20,0.37,1.13,1.32,203.15
26,590,0.02,0.21,0.39,0.75,1.35,211.44
27,590,0.01,0.21,0.39,0.86,1.30,219.96
28,592,0.01,0.21,0.37,0.89,1.27,228.60
29,585,0.01,0.22,0.41,0.80,1.25,236.68
30,602,0.01,0.21,0.39,1.07,1.33,245.77
31,598,0.01,0.21,0.38,0.83,1.30,254.62
32,589,0.02,0.23,0.39,0.95,1.30,263.99
33,590,0.02,0.22,0.39,0.87,1.32,273.59
34,584,0.01,0.22,0.39,0.79,1.28,282.64
35,609,0.01,0.22,0.40,1.09,1.37,291.99
36,598,0.01,0.24,0.42,1.01,1.43,302.14
37,591,0.01,0.23,0.40,1.39,1.44,311.80
38,590,0.01,0.24,0.40,1.10,1.36,321.34
39,588,0.02,0.24,0.40,1.12,1.67,331.62
40,604,0.01,0.23,0.40,0.83,1.54,342.42
41,608,0.01,0.22,0.39,1.05,1.58,353.56
42,598,0.01,0.24,0.40,1.60,2.07,365.68
43,592,0.01,0.24,0.41,1.23,1.96,377.05
44,585,0.02,0.24,0.40,1.07,1.85,388.42
45,610,0.01,0.26,0.43,0.87,1.63,400.01
46,610,0.01,0.24,0.40,1.46,1.67,412.37
47,608,0.01,0.25,0.43,1.08,1.63,423.09
48,598,0.02,0.23,0.42,1.09,1.87,434.54
49,592,0.02,0.21,0.40,1.03,1.46,446.20
50,619,0.02,0.21,0.41,1.02,1.41,455.95
51,615,0.02,0.21,0.40,0.87,1.30,465.57
52,599,0.01,0.22,0.40,0.92,1.36,475.23
53,595,0.02,0.24,0.43,1.05,1.61,486.35
54,596,0.01,0.22,0.41,0.97,1.53,497.70
55,622,0.01,0.22,0.43,1.05,1.60,509.78
56,617,0.01,0.22,0.42,1.00,1.56,520.31
57,612,0.01,0.24,0.46,1.20,1.74,531.95
58,615,0.01,0.23,0.45,1.17,1.37,542.84
59,603,0.01,0.24,0.45,0.77,1.50,552.22
60,636,0.02,0.22,0.44,0.96,1.49,561.74
61,625,0.02,0.24,0.46,1.01,1.41,572.05
62,622,0.01,0.22,0.44,0.78,1.68,581.99
63,609,0.01,0.22,0.44,0.97,1.40,591.51
64,606,0.01,0.22,0.45,1.07,1.27,601.10
65,626,0.01,0.22,0.44,1.33,1.67,613.73
66,629,0.01,0.22,0.43,1.16,1.58,624.74
67,621,0.01,0.24,0.44,1.22,1.74,635.96
68,617,0.01,0.23,0.44,1.20,2.04,647.47
69,609,0.01,0.21,0.44,1.15,1.48,659.35
70,643,0.01,0.22,0.43,1.06,1.72,669.81
71,632,0.02,0.23,0.44,1.40,1.63,682.31
72,626,0.02,0.23,0.44,1.12,1.54,695.32
73,629,0.02,0.21,0.43,1.12,1.52,706.08
74,621,0.01,0.23,0.46,1.18,1.54,716.70
75,653,0.02,0.22,0.45,1.20,1.70,728.96
76,652,0.01,0.23,0.44,1.13,1.69,740.86
77,645,0.01,0.23,0.44,1.17,1.70,752.03
78,640,0.01,0.21,0.44,0.92,1.60,762.96
79,634,0.01,0.22,0.44,1.11,1.61,776.27
