Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,520,0.01,0.03,0.12,0.11,0.80,0.92
1,539,0.01,0.04,0.13,0.90,0.79,4.96
2,540,0.01,0.05,0.12,0.75,0.95,11.86
3,548,0.01,0.06,0.14,0.87,0.91,19.30
4,554,0.01,0.06,0.16,0.95,0.89,26.53
5,555,0.01,0.07,0.18,0.70,0.91,33.86
6,549,0.01,0.08,0.19,1.36,1.29,42.13
7,553,0.01,0.09,0.23,1.10,1.00,52.25
8,554,0.01,0.10,0.23,0.66,1.12,60.53
9,560,0.01,0.11,0.25,0.63,0.99,68.58
10,567,0.01,0.12,0.28,0.62,1.08,75.51
11,565,0.01,0.13,0.31,1.00,1.02,83.65
12,574,0.01,0.14,0.29,0.89,1.18,91.38
13,573,0.01,0.15,0.31,0.81,1.02,98.68
14,573,0.02,0.16,0.33,0.63,1.11,106.71
15,580,0.02,0.16,0.31,1.04,1.12,114.76
16,580,0.01,0.16,0.31,0.53,1.04,121.61
17,563,0.01,0.17,0.32,0.89,1.05,129.17
18,562,0.02,0.16,0.35,0.67,1.04,136.76
19,559,0.01,0.17,0.34,0.71,1.09,144.63
20,586,0.01,0.17,0.33,0.87,1.12,153.03
21,582,0.01,0.16,0.34,0.96,1.13,161.33
22,577,0.01,0.18,0.34,0.73,1.32,170.37
23,575,0.02,0.18,0.36,0.77,1.08,179.03
24,580,0.01,0.18,0.37,1.09,1.09,187.62
25,602,0.02,0.19,0.37,0.72,1.16,196.00
26,597,0.01,0.18,0.36,0.74,1.14,205.06
27,599,0.01,0.17,0.36,0.86,1.11,213.44
28,588,0.01,0.18,0.34,0.89,1.10,221.98
29,588,0.01,0.17,0.36,0.77,1.11,230.51
30,627,0.01,0.19,0.35,0.71,1.17,238.60
31,615,0.02,0.18,0.36,0.87,1.11,247.79
32,604,0.01,0.19,0.37,0.98,1.24,256.89
33,593,0.02,0.18,0.39,0.97,1.16,266.16
34,588,0.02,0.20,0.40,0.80,1.28,275.71
35,623,0.01,0.19,0.38,0.85,1.26,284.79
36,618,0.01,0.21,0.39,0.71,1.37,294.11
37,610,0.01,0.19,0.40,0.82,1.22,304.22
38,620,0.01,0.19,0.40,1.02,1.22,314.08
39,608,0.02,0.20,0.39,0.99,1.21,323.58
40,634,0.01,0.18,0.39,1.11,1.48,334.26
41,629,0.01,0.18,0.39,1.06,1.57,345.10
42,617,0.01,0.20,0.40,0.93,1.46,356.00
43,610,0.01,0.19,0.39,0.99,1.38,368.08
44,603,0.01,0.20,0.39,1.52,1.48,380.10
45,631,0.01,0.19,0.39,1.66,1.84,391.97
46,632,0.01,0.19,0.39,0.91,1.41,402.38
47,620,0.01,0.20,0.39,0.96,1.66,415.03
48,607,0.01,0.18,0.39,1.18,1.36,425.68
49,598,0.01,0.20,0.39,1.13,1.40,437.11
50,635,0.01,0.21,0.44,0.78,1.32,448.34
51,626,0.01,0.21,0.43,0.81,1.35,458.15
52,612,0.01,0.20,0.41,0.84,1.37,467.82
53,605,0.01,0.21,0.42,1.01,1.38,477.66
54,601,0.02,0.21,0.41,1.10,1.84,489.33
55,661,0.01,0.21,0.41,1.17,1.84,500.76
56,654,0.02,0.22,0.41,1.02,1.64,512.48
57,647,0.02,0.21,0.41,1.08,1.59,523.03
58,630,0.01,0.22,0.45,1.52,1.69,535.21
59,621,0.01,0.23,0.45,0.69,1.41,544.98
60,677,0.01,0.20,0.41,0.97,1.41,554.66
61,665,0.01,0.23,0.44,1.11,1.62,564.53
62,654,0.01,0.21,0.42,0.83,1.51,574.45
63,643,0.02,0.20,0.42,1.08,1.42,584.54
64,634,0.01,0.20,0.42,1.04,1.40,593.99
65,691,0.01,0.20,0.42,1.01,1.35,603.55
66,680,0.01,0.19,0.42,1.27,1.67,616.75
67,664,0.01,0.18,0.42,1.10,1.51,627.41
68,656,0.01,0.20,0.42,1.18,1.53,638.73
69,646,0.02,0.20,0.42,1.68,1.56,650.78
70,695,0.01,0.20,0.42,1.06,1.47,661.94
71,682,0.01,0.21,0.43,1.51,1.69,673.07
72,673,0.01,0.21,0.42,1.38,2.21,685.97
73,655,0.01,0.19,0.42,1.13,1.59,698.10
74,639,0.01,0.19,0.43,1.04,1.42,708.59
75,696,0.01,0.19,0.43,0.94,1.38,719.09
76,677,0.01,0.18,0.42,1.32,1.58,731.92
77,657,0.01,0.19,0.44,1.05,1.67,743.62
78,649,0.02,0.18,0.42,1.03,1.62,754.74
79,636,0.02,0.21,0.43,1.18,1.72,765.90
