Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,419,0.01,0.03,0.08,0.02,0.07,0.60
1,437,0.00,0.04,0.12,0.18,0.08,1.72
2,447,0.01,0.05,0.14,0.19,0.13,3.04
3,442,0.00,0.05,0.15,0.22,0.18,4.65
4,446,0.00,0.06,0.14,0.31,0.09,6.09
5,441,0.00,0.07,0.14,0.20,0.11,7.46
6,446,0.00,0.06,0.19,0.30,0.09,9.13
7,446,0.00,0.07,0.18,0.16,0.19,10.58
8,446,0.01,0.08,0.22,0.41,0.09,12.32
9,450,0.00,0.08,0.22,0.16,0.20,13.85
10,460,0.00,0.09,0.23,0.24,0.10,15.52
11,462,0.01,0.10,0.25,0.22,0.28,17.28
12,456,0.01,0.11,0.31,0.16,0.18,18.84
13,463,0.01,0.11,0.25,0.19,0.15,20.82
14,458,0.01,0.11,0.25,0.12,0.13,22.55
15,469,0.02,0.12,0.27,0.29,0.30,24.38
16,464,0.01,0.12,0.31,0.27,0.11,26.02
17,467,0.01,0.12,0.31,0.18,0.16,27.94
18,462,0.02,0.13,0.33,0.33,0.23,29.88
19,456,0.00,0.15,0.33,0.15,0.22,31.55
20,468,0.01,0.17,0.34,0.32,0.29,33.49
21,466,0.01,0.16,0.33,0.22,0.23,35.37
22,459,0.01,0.15,0.34,0.18,0.18,37.17
23,466,0.01,0.16,0.34,0.14,0.16,39.12
24,460,0.01,0.16,0.34,0.16,0.15,41.08
25,480,0.01,0.16,0.36,0.41,0.14,43.13
26,475,0.01,0.17,0.35,0.23,0.26,45.17
27,475,0.01,0.17,0.35,0.25,0.18,47.04
28,475,0.01,0.17,0.36,0.14,0.27,49.07
29,471,0.01,0.17,0.38,0.20,0.24,51.25
30,503,0.01,0.18,0.38,0.27,0.25,53.53
31,491,0.02,0.18,0.38,0.25,0.35,55.70
32,486,0.02,0.17,0.36,0.27,0.37,57.93
33,476,0.01,0.19,0.42,0.40,0.27,60.27
34,476,0.02,0.20,0.40,0.38,0.30,62.54
35,510,0.02,0.19,0.39,0.38,0.25,64.85
36,494,0.01,0.20,0.40,0.30,0.17,67.08
37,480,0.01,0.19,0.40,0.22,0.21,69.37
38,471,0.02,0.19,0.40,0.23,0.26,71.80
39,469,0.01,0.19,0.40,0.23,0.25,74.04
40,504,0.01,0.20,0.40,0.19,0.41,76.45
41,501,0.01,0.21,0.40,0.22,0.22,78.83
42,491,0.01,0.19,0.40,0.26,0.36,81.27
43,488,0.01,0.20,0.40,0.37,0.17,83.49
44,484,0.01,0.21,0.40,0.16,0.26,85.78
45,513,0.02,0.22,0.44,0.48,0.16,88.38
46,508,0.01,0.19,0.41,0.29,0.25,90.94
47,499,0.01,0.20,0.41,0.22,0.34,93.25
48,498,0.01,0.18,0.40,0.40,0.16,95.57
49,498,0.01,0.19,0.41,0.31,0.17,97.99
50,538,0.01,0.20,0.40,0.24,0.36,100.38
51,533,0.01,0.20,0.40,0.30,0.17,102.80
52,517,0.01,0.17,0.40,0.39,0.25,105.32
53,506,0.01,0.17,0.41,0.27,0.19,107.81
54,497,0.01,0.19,0.42,0.44,0.15,110.35
55,521,0.01,0.17,0.41,0.27,0.25,112.93
56,513,0.01,0.19,0.41,0.41,0.16,115.49
57,505,0.01,0.20,0.41,0.24,0.41,118.12
58,488,0.02,0.18,0.41,0.24,0.26,120.52
59,479,0.01,0.19,0.42,0.22,0.15,123.05
60,513,0.01,0.20,0.41,0.35,0.16,125.63
61,503,0.01,0.21,0.42,0.23,0.32,128.07
62,508,0.01,0.19,0.41,0.51,0.17,130.59
63,497,0.01,0.23,0.43,0.28,0.22,133.04
64,486,0.01,0.17,0.41,0.28,0.35,135.51
65,529,0.01,0.19,0.43,0.27,0.22,138.11
66,518,0.01,0.18,0.42,0.34,0.18,140.69
67,512,0.01,0.18,0.42,0.31,0.24,143.26
68,496,0.01,0.18,0.42,0.40,0.16,145.77
69,482,0.01,0.17,0.42,0.28,0.33,148.40
70,527,0.01,0.17,0.41,0.24,0.28,150.91
71,513,0.01,0.20,0.42,0.47,0.25,153.73
72,502,0.01,0.18,0.43,0.54,0.17,156.49
73,492,0.01,0.19,0.44,0.27,0.19,158.93
74,486,0.01,0.19,0.44,0.23,0.18,161.55
75,522,0.02,0.20,0.42,0.41,0.28,164.29
76,519,0.02,0.20,0.42,0.23,0.43,166.95
77,510,0.02,0.20,0.42,0.32,0.25,169.63
78,497,0.01,0.18,0.43,0.39,0.19,172.24
79,491,0.02,0.19,0.43,0.27,0.23,174.70
80,533,0.01,0.20,0.44,0.42,0.17,177.38
81,524,0.01,0.19,0.43,0.32,0.41,180.23
82,519,0.01,0.20,0.46,0.48,0.23,183.12
83,510,0.02,0.19,0.44,0.34,0.19,185.67
84,499,0.01,0.19,0.45,0.45,0.20,188.31
