Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,420,0.01,0.03,0.09,0.10,0.20,0.50
1,441,0.00,0.04,0.14,0.21,0.17,1.46
2,438,0.01,0.05,0.14,0.12,0.08,2.71
3,443,0.00,0.06,0.16,0.18,0.23,4.23
4,441,0.00,0.06,0.17,0.15,0.14,5.68
5,450,0.01,0.07,0.21,0.21,0.09,7.14
6,448,0.01,0.08,0.25,0.29,0.23,8.72
7,451,0.01,0.08,0.24,0.31,0.09,10.22
8,454,0.01,0.09,0.24,0.25,0.16,11.81
9,450,0.01,0.11,0.28,0.33,0.11,13.48
10,465,0.01,0.11,0.27,0.16,0.25,15.18
11,462,0.01,0.13,0.29,0.13,0.18,16.76
12,464,0.01,0.15,0.30,0.32,0.13,18.48
13,455,0.01,0.14,0.29,0.45,0.13,20.47
14,460,0.00,0.13,0.32,0.33,0.20,22.29
15,479,0.01,0.14,0.29,0.12,0.24,23.78
16,469,0.01,0.15,0.33,0.25,0.12,25.63
17,471,0.01,0.14,0.32,0.30,0.26,27.56
18,469,0.01,0.16,0.34,0.30,0.13,29.31
19,475,0.02,0.14,0.33,0.43,0.12,31.16
20,492,0.01,0.16,0.34,0.29,0.14,32.87
21,488,0.01,0.12,0.33,0.18,0.15,34.89
22,475,0.01,0.15,0.35,0.36,0.14,36.79
23,479,0.02,0.15,0.35,0.36,0.26,38.82
24,478,0.01,0.17,0.38,0.29,0.33,40.76
25,507,0.01,0.18,0.37,0.33,0.15,42.57
26,504,0.02,0.18,0.37,0.22,0.22,44.66
27,497,0.02,0.19,0.37,0.45,0.15,46.60
28,495,0.01,0.17,0.36,0.39,0.18,48.65
29,490,0.01,0.16,0.36,0.31,0.32,50.79
30,534,0.01,0.19,0.38,0.37,0.14,52.97
31,525,0.02,0.19,0.40,0.30,0.16,55.06
32,521,0.02,0.18,0.37,0.23,0.24,57.28
33,509,0.01,0.18,0.38,0.24,0.26,59.59
34,506,0.01,0.19,0.42,0.30,0.16,61.85
35,539,0.01,0.19,0.40,0.20,0.24,64.20
36,537,0.01,0.19,0.40,0.32,0.27,66.60
37,529,0.01,0.20,0.41,0.26,0.37,68.91
38,517,0.01,0.17,0.41,0.43,0.23,71.30
39,508,0.01,0.19,0.40,0.35,0.16,73.55
40,539,0.01,0.20,0.40,0.23,0.28,75.81
41,536,0.01,0.20,0.41,0.33,0.34,78.38
42,525,0.01,0.20,0.41,0.37,0.17,80.62
43,511,0.01,0.20,0.41,0.32,0.18,82.94
44,502,0.01,0.18,0.41,0.34,0.36,85.35
45,543,0.01,0.21,0.45,0.25,0.24,87.73
46,524,0.01,0.19,0.44,0.48,0.19,90.37
47,517,0.01,0.18,0.43,0.24,0.23,92.66
48,511,0.01,0.19,0.41,0.25,0.21,94.99
49,501,0.01,0.20,0.43,0.42,0.27,97.50
50,559,0.01,0.19,0.42,0.31,0.17,99.76
51,553,0.01,0.20,0.42,0.41,0.28,102.31
52,542,0.01,0.19,0.42,0.27,0.27,104.66
53,532,0.01,0.18,0.43,0.37,0.31,107.31
54,518,0.01,0.19,0.42,0.26,0.23,109.74
55,565,0.01,0.20,0.42,0.43,0.22,112.37
56,554,0.02,0.21,0.43,0.34,0.18,114.91
57,549,0.01,0.18,0.43,0.45,0.17,117.44
58,543,0.01,0.19,0.42,0.30,0.37,120.01
59,543,0.01,0.22,0.43,0.36,0.32,122.68
60,585,0.01,0.19,0.43,0.34,0.20,125.10
61,575,0.01,0.18,0.43,0.39,0.16,127.49
62,555,0.01,0.18,0.43,0.37,0.24,129.89
63,546,0.01,0.18,0.43,0.50,0.27,132.52
64,541,0.01,0.18,0.43,0.30,0.17,134.85
65,590,0.01,0.19,0.42,0.40,0.44,137.57
66,576,0.01,0.20,0.42,0.32,0.24,140.15
67,558,0.01,0.18,0.44,0.47,0.16,142.69
68,544,0.01,0.19,0.42,0.28,0.25,145.19
69,532,0.01,0.19,0.43,0.47,0.17,147.78
70,586,0.01,0.18,0.43,0.28,0.38,150.38
71,568,0.01,0.18,0.43,0.27,0.22,152.99
72,552,0.01,0.19,0.43,0.47,0.17,155.77
73,539,0.01,0.19,0.45,0.46,0.25,158.46
74,532,0.01,0.20,0.45,0.33,0.38,161.12
75,605,0.02,0.21,0.44,0.46,0.21,163.57
76,596,0.01,0.20,0.44,0.39,0.19,166.27
77,588,0.01,0.20,0.44,0.50,0.32,169.03
78,571,0.01,0.18,0.44,0.38,0.21,171.64
79,558,0.01,0.21,0.45,0.41,0.17,174.15
80,600,0.01,0.20,0.44,0.34,0.27,176.77
81,582,0.02,0.18,0.44,0.50,0.21,179.48
82,566,0.01,0.19,0.45,0.48,0.20,182.40
83,546,0.01,0.18,0.44,0.54,0.22,185.12
84,535,0.01,0.21,0.45,0.31,0.21,187.63
85,596,0.02,0.22,0.45,0.28,0.27,190.35
86,588,0.02,0.18,0.44,0.49,0.19,193.04
87,567,0.01,0.20,0.44,0.32,0.24,195.65
88,559,0.01,0.22,0.45,0.33,0.23,198.21
