Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,419,0.01,0.03,0.08,0.04,0.15,0.66
1,437,0.00,0.04,0.12,0.13,0.07,1.99
2,447,0.01,0.05,0.14,0.12,0.08,3.39
3,442,0.00,0.05,0.15,0.25,0.10,5.03
4,446,0.00,0.06,0.14,0.16,0.23,6.64
5,443,0.00,0.07,0.19,0.39,0.19,8.33
6,448,0.00,0.07,0.20,0.17,0.15,9.79
7,450,0.01,0.07,0.22,0.28,0.26,11.58
8,449,0.01,0.09,0.21,0.34,0.10,13.32
9,457,0.01,0.09,0.24,0.16,0.16,15.06
10,456,0.01,0.09,0.23,0.13,0.12,16.58
11,458,0.01,0.10,0.25,0.27,0.16,18.30
12,450,0.01,0.11,0.26,0.28,0.31,20.15
13,452,0.01,0.11,0.25,0.48,0.12,22.07
14,453,0.01,0.11,0.25,0.10,0.11,23.65
15,457,0.02,0.12,0.26,0.19,0.18,25.35
16,457,0.01,0.13,0.30,0.32,0.35,27.34
17,457,0.01,0.14,0.28,0.17,0.12,28.95
18,459,0.01,0.14,0.29,0.29,0.32,30.98
19,449,0.01,0.14,0.30,0.16,0.12,32.74
20,468,0.01,0.14,0.30,0.31,0.35,34.84
21,467,0.01,0.15,0.34,0.18,0.19,36.75
22,460,0.01,0.14,0.32,0.30,0.28,38.80
23,461,0.02,0.16,0.32,0.41,0.13,40.71
24,454,0.01,0.16,0.33,0.16,0.25,42.62
25,470,0.02,0.16,0.32,0.34,0.33,44.74
26,470,0.02,0.17,0.36,0.28,0.20,46.63
27,465,0.02,0.19,0.36,0.25,0.14,48.77
28,466,0.02,0.17,0.35,0.29,0.28,50.86
29,469,0.01,0.18,0.34,0.30,0.16,52.99
30,472,0.02,0.17,0.34,0.24,0.37,55.14
31,465,0.01,0.19,0.38,0.26,0.18,57.01
32,471,0.02,0.19,0.37,0.43,0.14,59.15
33,464,0.01,0.19,0.37,0.19,0.23,61.08
34,465,0.01,0.17,0.36,0.27,0.18,63.18
35,481,0.01,0.18,0.36,0.23,0.24,65.40
36,475,0.02,0.19,0.36,0.23,0.15,67.60
37,469,0.01,0.18,0.36,0.49,0.30,69.90
38,470,0.01,0.20,0.36,0.40,0.37,72.27
39,473,0.01,0.19,0.35,0.36,0.34,74.67
40,482,0.01,0.18,0.36,0.22,0.24,76.72
41,481,0.00,0.19,0.38,0.27,0.15,79.10
42,479,0.02,0.20,0.38,0.32,0.43,81.55
43,476,0.01,0.19,0.38,0.21,0.33,83.77
44,476,0.02,0.21,0.40,0.16,0.15,85.89
45,493,0.01,0.21,0.39,0.57,0.30,88.45
46,488,0.01,0.21,0.39,0.25,0.20,90.61
47,484,0.01,0.20,0.40,0.39,0.15,93.06
48,478,0.02,0.19,0.40,0.39,0.31,95.72
49,479,0.01,0.19,0.39,0.46,0.20,98.19
50,489,0.01,0.19,0.41,0.47,0.22,100.63
51,484,0.01,0.21,0.41,0.23,0.30,102.91
52,485,0.01,0.20,0.39,0.28,0.19,105.16
53,489,0.02,0.19,0.40,0.24,0.23,107.66
54,488,0.01,0.20,0.41,0.38,0.38,110.00
55,503,0.01,0.20,0.40,0.24,0.21,112.13
56,495,0.01,0.20,0.40,0.32,0.16,114.74
57,494,0.01,0.18,0.40,0.26,0.20,117.40
58,489,0.01,0.18,0.41,0.28,0.19,120.09
59,488,0.01,0.19,0.41,0.50,0.14,122.75
60,519,0.01,0.20,0.43,0.46,0.14,125.16
61,517,0.01,0.19,0.43,0.57,0.16,127.78
62,515,0.01,0.19,0.43,0.49,0.15,130.35
63,508,0.01,0.19,0.43,0.31,0.17,133.05
64,506,0.02,0.19,0.43,0.52,0.18,135.38
65,527,0.01,0.20,0.44,0.54,0.26,138.13
66,523,0.01,0.18,0.43,0.44,0.35,140.77
67,520,0.01,0.19,0.43,0.40,0.40,143.37
68,513,0.01,0.19,0.43,0.30,0.29,145.62
69,509,0.01,0.20,0.43,0.35,0.17,147.99
70,528,0.01,0.19,0.43,0.41,0.18,150.60
71,524,0.02,0.20,0.45,0.36,0.28,153.50
72,518,0.00,0.21,0.45,0.31,0.17,156.07
73,514,0.01,0.21,0.45,0.33,0.15,158.81
74,509,0.01,0.22,0.46,0.38,0.39,161.47
75,531,0.02,0.22,0.45,0.56,0.32,164.27
76,528,0.02,0.21,0.44,0.61,0.16,166.92
77,522,0.02,0.19,0.44,0.52,0.37,169.82
78,514,0.01,0.18,0.44,0.37,0.35,172.35
79,507,0.02,0.22,0.46,0.38,0.33,174.90
80,527,0.01,0.23,0.46,0.35,0.21,177.56
81,529,0.01,0.21,0.45,0.33,0.19,180.21
82,527,0.01,0.21,0.44,0.35,0.25,182.91
83,525,0.01,0.22,0.44,0.35,0.38,185.68
84,523,0.01,0.22,0.45,0.62,0.18,188.50
85,532,0.02,0.20,0.44,0.49,0.25,191.22
86,535,0.01,0.21,0.44,0.54,0.18,193.88
87,534,0.01,0.22,0.44,0.43,0.43,196.76
88,529,0.01,0.22,0.46,0.38,0.41,199.45
89,523,0.01,0.22,0.45,0.52,0.33,202.39
90,542,0.01,0.20,0.44,0.47,0.37,205.30
91,534,0.02,0.21,0.44,0.52,0.22,208.15
92,526,0.01,0.21,0.44,0.37,0.39,210.82
93,522,0.01,0.22,0.45,0.57,0.25,213.80
94,512,0.01,0.23,0.46,0.42,0.47,216.62
95,531,0.01,0.21,0.46,0.55,0.34,219.74
96,530,0.01,0.22,0.44,0.32,0.45,222.50
97,524,0.02,0.23,0.44,0.33,0.25,225.02
98,523,0.01,0.24,0.48,0.30,0.27,227.86
99,517,0.02,0.23,0.46,0.30,0.43,230.74
100,539,0.01,0.22,0.44,0.30,0.26,233.54
101,536,0.01,0.25,0.45,0.30,0.42,236.44
102,527,0.01,0.22,0.45,0.31,0.20,239.03
