Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,420,0.01,0.03,0.08,0.02,0.07,0.36
1,441,0.01,0.04,0.11,0.20,0.18,1.28
2,438,0.01,0.04,0.13,0.27,0.21,2.81
3,440,0.01,0.05,0.13,0.31,0.24,4.27
4,442,0.01,0.06,0.15,0.36,0.08,5.98
5,448,0.01,0.07,0.20,0.13,0.09,7.36
6,444,0.01,0.07,0.18,0.13,0.16,8.92
7,441,0.01,0.09,0.23,0.21,0.10,10.71
8,435,0.01,0.10,0.23,0.13,0.16,12.32
9,441,0.01,0.10,0.22,0.14,0.30,14.18
10,452,0.01,0.11,0.23,0.24,0.35,16.03
11,449,0.01,0.12,0.28,0.35,0.27,17.58
12,452,0.01,0.12,0.28,0.14,0.14,19.23
13,445,0.01,0.13,0.28,0.25,0.16,21.01
14,449,0.02,0.12,0.26,0.20,0.21,22.80
15,457,0.01,0.13,0.28,0.23,0.28,24.53
16,454,0.01,0.14,0.36,0.35,0.12,26.31
17,448,0.01,0.13,0.33,0.22,0.16,28.08
18,455,0.02,0.15,0.34,0.43,0.15,30.03
19,452,0.01,0.17,0.34,0.32,0.25,31.94
20,462,0.01,0.17,0.35,0.42,0.15,33.82
21,461,0.01,0.15,0.33,0.29,0.27,35.77
22,459,0.01,0.16,0.33,0.34,0.14,37.89
23,459,0.02,0.17,0.34,0.22,0.21,39.68
24,449,0.02,0.17,0.33,0.21,0.31,41.70
25,472,0.02,0.18,0.34,0.34,0.14,43.65
26,471,0.02,0.17,0.36,0.23,0.30,45.70
27,461,0.02,0.17,0.34,0.18,0.23,47.75
28,461,0.02,0.16,0.34,0.32,0.37,49.86
29,459,0.01,0.17,0.34,0.32,0.30,51.94
30,465,0.01,0.17,0.37,0.17,0.17,54.12
31,467,0.02,0.19,0.40,0.20,0.20,55.87
32,465,0.01,0.17,0.37,0.16,0.19,58.05
33,461,0.02,0.18,0.38,0.29,0.31,60.18
34,458,0.01,0.17,0.38,0.20,0.21,62.06
35,468,0.01,0.17,0.39,0.18,0.19,64.23
36,465,0.02,0.19,0.38,0.15,0.23,66.55
37,464,0.02,0.19,0.39,0.40,0.21,68.71
38,469,0.02,0.18,0.39,0.36,0.37,71.10
39,464,0.01,0.21,0.42,0.46,0.32,73.52
40,472,0.01,0.20,0.40,0.25,0.35,75.74
41,471,0.02,0.20,0.40,0.25,0.18,77.93
42,472,0.01,0.21,0.41,0.44,0.33,80.36
43,464,0.02,0.22,0.44,0.26,0.42,82.73
44,462,0.01,0.19,0.40,0.15,0.24,84.76
45,470,0.01,0.22,0.43,0.37,0.16,87.08
46,469,0.02,0.22,0.43,0.26,0.31,89.51
47,468,0.01,0.23,0.43,0.28,0.21,91.85
48,465,0.01,0.23,0.43,0.48,0.16,94.37
49,464,0.01,0.25,0.44,0.37,0.40,97.01
50,481,0.01,0.23,0.44,0.40,0.32,99.40
51,473,0.02,0.23,0.43,0.26,0.43,101.88
52,473,0.02,0.22,0.43,0.20,0.32,104.01
53,472,0.02,0.23,0.43,0.22,0.21,106.39
54,470,0.01,0.22,0.43,0.38,0.29,108.76
55,492,0.01,0.19,0.43,0.20,0.17,110.86
56,493,0.01,0.20,0.43,0.25,0.21,113.42
57,489,0.01,0.22,0.43,0.20,0.20,116.02
58,483,0.01,0.22,0.42,0.23,0.25,118.72
59,483,0.01,0.22,0.43,0.20,0.26,121.47
60,506,0.01,0.20,0.43,0.45,0.20,123.93
61,508,0.01,0.22,0.48,0.48,0.27,126.46
62,502,0.01,0.21,0.44,0.53,0.21,129.05
63,499,0.01,0.21,0.46,0.38,0.16,131.68
64,500,0.01,0.20,0.45,0.23,0.20,134.22
65,514,0.02,0.25,0.46,0.52,0.29,136.79
66,507,0.01,0.21,0.45,0.49,0.20,139.43
67,507,0.01,0.22,0.45,0.36,0.35,142.04
68,503,0.01,0.20,0.45,0.18,0.37,144.47
69,500,0.01,0.21,0.45,0.19,0.34,146.83
70,521,0.01,0.21,0.45,0.30,0.19,149.29
71,519,0.01,0.22,0.44,0.32,0.28,152.08
72,517,0.01,0.21,0.44,0.28,0.27,154.85
73,518,0.02,0.21,0.44,0.22,0.31,157.53
74,515,0.01,0.23,0.45,0.51,0.34,160.24
75,541,0.02,0.21,0.45,0.39,0.48,162.83
76,531,0.01,0.22,0.45,0.34,0.49,165.66
77,535,0.01,0.21,0.45,0.48,0.43,168.37
78,535,0.01,0.22,0.45,0.35,0.37,171.07
79,532,0.01,0.21,0.45,0.28,0.37,173.59
80,546,0.01,0.21,0.45,0.32,0.28,176.23
81,537,0.01,0.22,0.45,0.36,0.38,179.09
82,527,0.02,0.20,0.45,0.31,0.21,181.54
83,522,0.01,0.20,0.45,0.30,0.28,184.20
84,516,0.01,0.20,0.45,0.42,0.45,187.12
85,541,0.01,0.22,0.45,0.48,0.31,189.88
86,535,0.01,0.21,0.45,0.46,0.38,192.59
87,527,0.01,0.21,0.45,0.45,0.46,195.36
88,521,0.01,0.22,0.46,0.37,0.51,198.15
89,511,0.01,0.22,0.46,0.56,0.36,200.91
90,529,0.01,0.22,0.45,0.51,0.43,203.92
91,521,0.01,0.24,0.45,0.51,0.37,206.78
92,519,0.02,0.25,0.48,0.46,0.36,209.53
93,511,0.01,0.25,0.46,0.39,0.55,212.37
94,506,0.01,0.22,0.46,0.36,0.43,215.18
95,533,0.01,0.23,0.46,0.48,0.50,218.20
96,527,0.01,0.24,0.46,0.38,0.45,221.21
97,531,0.01,0.26,0.45,0.26,0.27,223.63
98,525,0.02,0.27,0.50,0.34,0.35,226.57
99,524,0.01,0.24,0.46,0.34,0.49,229.49
100,546,0.01,0.24,0.45,0.28,0.52,232.28
101,543,0.01,0.24,0.47,0.30,0.44,235.04
102,541,0.01,0.28,0.46,0.34,0.27,237.70
103,536,0.02,0.25,0.46,0.32,0.27,240.46
104,535,0.02,0.25,0.45,0.42,0.51,243.47
105,560,0.01,0.27,0.52,0.48,0.47,246.55
106,557,0.01,0.26,0.50,0.32,0.59,249.59
107,561,0.01,0.23,0.48,0.35,0.54,252.55
108,551,0.01,0.26,0.49,0.53,0.25,255.57
109,550,0.01,0.24,0.48,0.59,0.29,258.59
110,568,0.01,0.24,0.50,0.32,0.52,261.60
111,567,0.01,0.20,0.48,0.31,0.52,264.42
112,558,0.01,0.26,0.51,0.59,0.32,267.57
113,554,0.01,0.23,0.50,0.44,0.27,270.52
114,542,0.01,0.23,0.49,0.31,0.29,273.61
115,564,0.01,0.21,0.49,0.37,0.28,276.70
116,554,0.01,0.21,0.49,0.32,0.26,279.67
117,549,0.01,0.23,0.49,0.25,0.25,282.55
118,548,0.01,0.24,0.52,0.29,0.28,285.81
119,532,0.01,0.23,0.52,0.32,0.27,288.94
120,552,0.01,0.23,0.51,0.35,0.61,292.21
121,548,0.01,0.24,0.51,0.46,0.41,295.43
122,545,0.01,0.26,0.51,0.46,0.25,298.50
123,544,0.01,0.24,0.51,0.48,0.54,301.73
124,541,0.01,0.27,0.51,0.54,0.50,305.04
125,565,0.02,0.26,0.53,0.69,0.26,308.24
126,549,0.01,0.25,0.51,0.27,0.32,311.38
127,549,0.01,0.26,0.53,0.62,0.24,314.64
128,547,0.01,0.28,0.52,0.59,0.35,317.79
129,541,0.01,0.27,0.52,0.54,0.29,320.92
130,557,0.01,0.26,0.51,0.56,0.44,324.07
131,556,0.01,0.30,0.54,0.54,0.39,327.30
132,555,0.01,0.26,0.52,0.42,0.41,330.35
133,548,0.01,0.29,0.53,0.35,0.37,333.35
134,543,0.01,0.30,0.54,0.42,0.36,336.34
135,566,0.01,0.27,0.53,0.37,0.26,339.01
136,560,0.00,0.27,0.53,0.39,0.38,341.85
137,555,0.01,0.25,0.53,0.41,0.30,344.64
