Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,430,-42.85,-12.83,-5.99,0.03,0.30,0.33
1,440,-43.71,-10.06,-6.37,0.33,0.18,1.94
2,451,-33.51,-8.26,-5.92,0.33,0.26,4.84
3,454,-42.50,-9.17,-5.51,0.36,0.25,7.81
4,457,-34.72,-8.15,-5.75,0.36,0.29,10.88
5,456,-35.78,-8.15,-3.61,0.40,0.28,14.25
6,460,-27.38,-7.54,-3.08,0.29,0.28,17.51
7,465,-35.36,-7.83,-1.25,0.37,0.26,20.62
8,475,-33.92,-7.72,-3.85,0.40,0.35,24.15
9,472,-25.92,-7.66,-4.57,0.51,0.35,27.87
10,467,-32.59,-6.95,-3.41,0.41,0.30,31.65
11,472,-40.51,-7.71,-3.96,0.51,0.42,35.51
12,466,-18.41,-6.99,-3.76,0.45,0.35,39.39
13,464,-39.83,-7.58,-4.15,0.52,0.24,43.26
14,469,-43.33,-8.13,-4.28,0.36,0.31,47.15
15,469,-25.11,-7.29,-4.38,0.44,0.34,50.68
16,462,-41.08,-7.10,-2.46,0.35,0.26,54.80
17,466,-29.58,-6.61,-1.29,0.35,0.41,58.60
18,464,-36.57,-7.65,-2.87,0.45,0.26,62.40
19,471,-28.35,-6.98,-2.19,0.39,0.39,66.49
20,472,-30.14,-7.24,-2.57,0.35,0.40,70.60
21,473,-28.97,-6.84,-3.61,0.51,0.32,74.69
22,471,-24.94,-6.82,-4.23,0.51,0.43,79.05
23,469,-36.05,-7.17,-4.02,0.43,0.36,83.25
24,478,-23.31,-7.02,-3.90,0.27,0.41,87.39
25,490,-39.41,-7.21,-1.08,0.38,0.37,91.45
26,489,-31.47,-6.77,-3.81,0.41,0.43,95.74
27,490,-25.59,-6.80,-3.95,0.59,0.34,100.23
28,484,-29.85,-7.03,-2.47,0.34,0.37,104.74
29,481,-37.77,-6.99,-2.89,0.39,0.44,109.18
30,492,-36.61,-6.44,-3.14,0.52,0.35,113.66
31,485,-26.60,-6.46,-3.63,0.47,0.38,118.17
32,486,-34.25,-6.71,0.57,0.43,0.46,122.81
33,485,-35.47,-6.22,0.43,0.50,0.40,127.38
34,485,-42.54,-6.54,-1.10,0.48,0.33,131.99
35,497,-34.82,-5.90,0.99,0.46,0.49,136.65
36,498,-41.69,-6.44,-0.03,0.36,0.48,141.45
37,498,-31.71,-6.30,-0.79,0.30,0.57,146.02
38,495,-27.07,-5.83,-1.33,0.59,0.49,150.97
39,502,-33.22,-6.24,1.43,0.43,0.53,156.00
