Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,173,-45.11,-14.74,-6.76,0.02,1.81,1.83
1,180,-45.59,-10.82,-6.86,0.49,1.69,5.73
2,177,-42.27,-9.19,-6.18,0.31,1.14,9.01
3,183,-45.43,-9.37,-5.89,0.40,1.36,12.22
4,183,-30.61,-8.15,-5.89,0.40,1.18,15.57
5,184,-29.25,-8.10,-5.68,0.47,1.15,18.78
6,187,-24.08,-7.84,-3.08,0.43,1.50,22.34
7,184,-37.45,-8.38,-3.13,0.56,1.42,26.28
8,186,-35.31,-7.89,-3.13,0.63,1.43,30.16
9,183,-22.96,-7.65,-3.13,0.42,1.24,33.53
10,184,-37.79,-7.60,-3.13,0.50,1.11,36.90
11,187,-30.47,-7.50,-3.13,0.55,1.51,40.65
12,184,-10.07,-6.71,-3.13,0.28,1.23,44.34
13,188,-20.33,-7.00,-3.13,0.66,1.33,48.10
14,185,-32.45,-7.24,-3.13,0.42,1.11,51.42
15,185,-26.70,-6.94,-3.13,0.32,1.14,54.55
16,183,-34.01,-6.73,-3.13,0.44,1.05,57.79
17,183,-32.80,-6.68,1.20,0.26,1.20,60.80
18,183,-43.48,-7.21,-3.31,0.29,1.18,64.21
19,184,-24.71,-6.94,-4.49,0.28,1.04,67.39
20,186,-23.98,-6.62,-3.31,0.38,1.04,70.37
21,185,-32.59,-6.59,-3.31,0.45,1.03,73.41
22,184,-20.53,-6.59,-3.31,0.37,1.09,76.53
23,187,-16.00,-6.42,-4.49,0.39,1.06,79.58
24,191,-27.59,-7.05,-3.31,0.37,1.20,82.59
25,190,-27.73,-6.81,-3.31,0.45,1.08,85.84
26,187,-13.66,-6.17,-3.31,0.48,1.24,89.48
27,194,-22.20,-6.27,-2.81,0.57,1.14,92.69
28,194,-34.10,-6.82,-0.38,0.52,1.27,96.28
29,195,-32.64,-6.63,-0.38,0.53,1.11,99.66
30,192,-37.40,-6.31,-0.38,0.45,1.24,103.00
31,191,-35.85,-6.50,-0.38,0.41,1.25,106.52
32,192,-26.87,-6.00,1.67,0.44,1.28,110.11
33,192,-14.46,-5.18,2.71,0.40,1.33,113.43
34,193,-31.63,-5.90,1.89,0.61,1.54,117.21
35,193,-33.12,-5.79,1.22,0.43,1.30,120.75
36,196,-46.28,-6.78,1.22,0.45,1.50,124.17
37,193,-41.17,-7.17,1.22,0.41,1.27,127.76
38,191,-25.47,-5.68,1.89,0.49,1.34,131.19
39,199,-36.44,-6.23,1.89,0.43,1.47,135.00
40,196,-37.15,-5.23,4.34,0.37,1.29,138.35
41,197,-31.00,-5.82,2.75,0.51,1.54,142.35
42,203,-40.76,-4.80,6.85,0.56,1.25,145.91
43,206,-25.15,-5.55,2.75,0.59,1.70,150.01
44,206,-10.87,-5.20,2.75,0.41,1.48,154.12
45,207,-35.89,-4.55,2.75,0.31,1.17,157.50
46,202,-15.49,-5.41,2.75,0.47,1.60,161.23
47,205,-35.45,-4.58,4.21,0.39,1.17,164.95
48,211,-20.42,-5.60,2.75,0.78,1.75,169.29
49,212,-13.93,-3.95,2.75,0.39,1.31,173.21
50,211,-22.38,-3.50,2.75,0.38,1.60,176.86
51,215,-37.90,-5.18,2.75,0.35,1.55,180.44
52,215,-13.02,-3.21,3.16,0.34,1.34,183.98
53,217,-38.77,-4.76,3.16,0.66,1.56,187.69
54,220,-42.90,-4.45,3.16,0.40,1.37,191.68
55,220,-14.08,-4.47,3.16,0.61,1.29,195.17
56,220,-11.82,-3.95,3.16,0.33,1.27,198.73
57,224,-24.94,-4.29,3.16,0.30,1.33,202.15
58,227,-23.64,-4.90,3.16,0.56,1.40,205.86
59,223,-13.68,-3.99,3.16,0.51,1.31,209.47
60,225,-15.91,-3.87,3.16,0.40,1.46,213.18
61,225,-44.54,-4.21,3.16,0.38,1.25,216.75
62,226,-17.09,-4.06,3.16,0.36,1.40,220.40
63,227,-31.11,-1.72,6.95,0.34,1.08,223.74
64,222,-25.47,-2.20,5.58,0.60,1.53,227.33
65,224,-36.06,-3.56,5.58,0.35,1.37,231.13
66,226,-10.41,-3.05,5.58,0.50,1.39,234.92
67,226,-30.73,-0.78,7.43,0.44,1.05,238.10
68,228,-41.47,-1.96,5.58,0.60,1.64,241.80
69,233,-44.29,-3.07,5.58,0.36,1.40,245.60
70,230,-34.94,-1.93,5.58,0.39,1.15,248.79
71,231,-28.71,-2.15,5.58,0.72,1.26,252.41
72,235,-38.29,-2.65,5.58,0.41,1.22,255.81
73,232,-36.08,-1.53,5.58,0.49,1.06,259.09
74,234,-43.03,-3.25,5.58,0.55,1.54,262.90
75,237,-38.13,-2.81,5.58,0.40,1.25,266.52
76,234,-46.75,-0.19,6.84,0.34,0.96,269.48
77,229,-23.76,-2.45,5.58,0.58,1.55,273.14
78,234,-15.45,-2.50,5.58,0.38,1.35,277.11
79,231,-32.84,-2.89,5.58,0.36,1.23,280.65
