Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,173,-45.11,-14.74,-6.76,0.05,1.62,3.51
1,180,-45.59,-10.82,-6.86,0.40,1.41,7.53
2,177,-42.27,-9.19,-6.18,0.30,1.13,10.44
3,183,-43.93,-9.35,-5.89,0.40,1.37,13.98
4,183,-30.61,-8.15,-5.89,0.37,1.18,17.13
5,184,-29.25,-8.00,-5.68,0.48,1.13,20.39
6,187,-24.08,-7.82,-3.08,0.47,1.46,24.28
7,185,-45.14,-7.99,-2.76,0.49,1.30,28.08
8,183,-42.23,-8.28,-3.13,0.36,1.31,31.83
9,187,-30.10,-7.94,-3.13,0.41,1.35,35.29
10,185,-33.67,-7.10,-3.13,0.58,1.09,38.57
11,195,-20.39,-7.73,-4.84,0.46,1.70,42.81
12,189,-26.51,-7.17,-3.13,0.45,1.29,46.08
13,189,-45.20,-7.95,-3.13,0.53,1.22,49.86
14,191,-38.45,-7.64,-3.13,0.47,1.17,53.06
15,191,-30.48,-7.29,-3.13,0.46,1.26,56.28
16,191,-42.31,-6.90,-3.13,0.42,1.10,59.32
17,194,-38.63,-6.85,-3.13,0.51,1.39,62.71
18,197,-32.61,-6.76,-3.13,0.35,1.46,66.02
19,191,-23.59,-6.65,-3.13,0.34,1.19,68.92
20,189,-37.36,-6.86,-3.13,0.39,1.13,71.89
21,196,-31.64,-7.03,-3.13,0.36,1.27,75.04
22,188,-36.50,-6.47,-3.13,0.41,1.16,78.10
23,186,-42.99,-7.07,-3.35,0.28,1.14,81.00
24,193,-33.91,-6.61,-3.35,0.38,1.30,84.27
25,197,-35.47,-6.73,-2.69,0.50,1.37,87.71
26,190,-34.39,-6.76,-2.69,0.20,1.25,90.94
27,198,-19.74,-6.30,-2.69,0.49,1.28,94.45
28,191,-31.34,-6.55,-2.17,0.35,1.36,97.99
29,194,-43.40,-6.82,-2.17,0.40,1.22,101.28
30,194,-33.42,-6.48,-2.17,0.42,1.41,104.83
31,198,-27.78,-6.29,-0.19,0.25,1.58,108.35
32,192,-27.78,-6.14,2.20,0.26,1.28,111.65
33,197,-38.30,-5.89,3.64,0.27,1.32,115.02
34,195,-22.75,-5.96,2.45,0.44,1.33,118.99
35,196,-34.96,-5.44,2.45,0.23,1.21,122.18
36,201,-36.54,-6.41,2.45,0.49,1.39,126.06
37,196,-29.38,-5.86,2.45,0.40,1.16,129.33
38,193,-25.68,-5.71,2.45,0.69,1.18,133.06
39,200,-37.46,-5.62,2.45,0.37,1.28,136.66
40,197,-37.15,-5.31,4.37,0.61,1.31,140.28
41,197,-43.90,-5.71,3.09,0.33,1.39,144.07
42,205,-32.46,-3.62,3.14,0.48,1.29,147.67
43,205,-32.71,-5.27,3.09,0.42,1.76,152.20
44,205,-10.71,-4.79,3.09,0.50,1.37,155.99
45,209,-29.83,-3.61,3.09,0.45,1.16,159.12
46,207,-22.14,-5.20,3.09,0.42,1.69,163.34
47,212,-35.83,-4.12,4.13,0.46,1.29,166.71
48,216,-26.32,-5.19,3.09,0.51,1.68,171.49
49,214,-35.76,-3.53,4.42,0.45,1.17,174.84
50,209,-38.12,-3.17,4.36,0.27,1.38,178.51
51,215,-44.32,-4.46,4.36,0.30,1.52,182.27
52,210,-38.51,-3.70,4.36,0.36,1.08,185.43
53,211,-27.63,-3.93,4.36,0.59,1.60,189.88
54,209,-39.34,-3.84,4.36,0.38,1.18,193.23
55,212,-41.07,-4.41,4.36,0.47,1.47,197.11
56,212,-32.48,-3.53,4.30,0.47,1.28,200.49
57,214,-33.88,-3.48,4.36,0.45,1.23,203.84
58,214,-19.55,-3.38,4.36,0.43,1.33,207.61
59,213,-37.50,-3.79,4.36,0.48,1.34,211.30
60,217,-10.35,-3.17,4.36,0.50,1.42,215.10
61,217,-38.41,-3.58,4.36,0.53,1.32,218.60
62,217,-29.51,-3.88,4.36,0.56,1.33,222.29
63,218,-37.43,-1.19,6.95,0.39,1.03,225.17
64,215,-32.10,-2.40,5.28,0.38,1.65,229.37
65,212,-31.33,-3.00,5.28,0.55,1.29,232.98
66,220,-30.66,-3.18,5.28,0.30,1.37,236.58
67,225,-37.71,-0.91,6.53,0.33,1.09,239.53
68,222,-39.70,-2.14,4.36,0.34,1.66,243.81
69,223,-10.51,-2.24,4.65,0.42,1.20,247.22
70,220,-34.89,-1.77,4.65,0.37,1.23,250.39
71,220,-19.16,-1.39,4.65,0.55,1.17,254.13
72,228,-23.29,-2.61,4.65,0.29,1.39,257.49
73,224,-33.98,-1.46,4.65,0.55,1.12,260.76
74,227,-40.28,-2.90,4.65,0.48,1.45,264.84
75,229,-20.68,-2.43,4.65,0.37,1.22,268.12
76,230,-32.77,-0.28,7.01,0.39,1.11,270.98
77,228,-35.96,-2.75,4.65,0.59,1.63,275.36
78,234,-19.63,-2.85,4.65,0.48,1.42,279.01
79,229,-30.51,-2.31,4.65,0.58,1.18,282.41
