Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,430,-42.85,-12.83,-5.99,0.03,0.27,0.31
1,440,-43.71,-10.06,-6.37,0.28,0.25,1.40
2,451,-33.51,-8.26,-5.92,0.26,0.29,2.96
3,454,-42.50,-9.17,-5.51,0.24,0.30,4.65
4,457,-34.72,-8.15,-5.75,0.30,0.33,6.50
5,460,-26.57,-7.84,-4.48,0.46,0.21,8.41
6,460,-29.04,-7.71,-2.88,0.25,0.24,10.22
7,455,-35.79,-7.71,-2.62,0.27,0.27,12.05
8,460,-27.33,-7.55,-4.04,0.24,0.36,14.05
9,466,-20.60,-7.59,-5.01,0.34,0.36,15.86
10,473,-27.22,-6.68,2.35,0.52,0.23,17.89
11,474,-29.10,-7.45,-2.44,0.38,0.37,20.08
12,472,-21.06,-6.88,-2.43,0.42,0.24,22.08
13,466,-42.14,-7.28,-3.63,0.36,0.35,24.25
14,471,-38.05,-7.87,-4.00,0.43,0.35,26.48
15,479,-28.71,-7.27,-4.23,0.48,0.28,28.60
16,473,-26.38,-6.89,-0.32,0.42,0.37,30.78
17,478,-27.18,-6.23,1.76,0.37,0.46,33.11
18,476,-40.69,-6.97,-1.15,0.31,0.30,35.19
19,489,-38.70,-6.86,-1.14,0.36,0.35,37.53
20,488,-29.98,-6.80,-1.92,0.49,0.39,40.06
21,489,-26.44,-6.59,-2.36,0.48,0.44,42.88
22,490,-25.42,-6.77,-3.08,0.33,0.44,45.33
23,481,-41.28,-6.85,-3.28,0.48,0.49,48.12
24,485,-28.26,-6.83,-3.82,0.49,0.45,50.93
25,486,-25.65,-6.56,-4.02,0.43,0.52,53.82
26,477,-23.07,-6.35,-4.19,0.39,0.49,56.36
27,481,-23.16,-6.27,-4.15,0.42,0.48,59.10
28,484,-23.44,-6.87,-3.09,0.39,0.51,61.80
29,479,-35.34,-6.24,-3.64,0.39,0.54,64.51
30,483,-22.40,-5.99,-3.58,0.48,0.55,67.50
31,483,-21.69,-6.21,-3.83,0.43,0.54,70.57
32,491,-34.56,-6.23,-3.53,0.47,0.61,73.71
33,486,-36.36,-5.77,-3.54,0.41,0.53,76.65
34,483,-36.42,-5.99,-3.54,0.40,0.54,79.78
35,487,-40.99,-5.93,0.90,0.50,0.67,82.88
36,487,-37.27,-5.75,-1.75,0.30,0.64,86.10
37,497,-41.22,-6.01,-1.59,0.40,0.61,89.01
38,490,-23.33,-5.65,-2.43,0.30,0.65,91.99
39,497,-23.39,-5.67,-2.13,0.31,0.66,95.00
40,499,-29.72,-5.20,-0.42,0.41,0.71,98.15
41,497,-43.45,-5.33,-2.22,0.38,0.69,101.18
42,494,-45.41,-5.01,1.00,0.45,0.76,104.40
43,499,-36.76,-5.76,-2.40,0.32,0.73,107.83
44,494,-36.48,-5.26,-3.00,0.27,0.72,110.86
45,497,-40.99,-5.02,-2.58,0.30,0.74,114.04
46,503,-35.20,-5.55,-3.00,0.35,0.70,117.21
47,496,-28.56,-5.53,-2.80,0.40,0.71,120.44
48,495,-29.40,-5.65,-3.28,0.49,0.71,123.77
49,492,-39.59,-5.04,-3.03,0.25,0.76,126.94
50,495,-35.88,-5.03,1.76,0.42,0.70,130.13
51,497,-24.44,-5.02,2.08,0.41,0.76,133.51
52,496,-23.87,-4.78,2.21,0.35,0.83,137.01
53,495,-37.21,-4.99,1.65,0.29,0.83,140.30
54,492,-23.58,-4.58,1.56,0.39,0.88,143.91
55,495,-38.90,-5.50,1.33,0.31,0.86,147.23
56,499,-30.34,-4.71,0.70,0.40,1.02,150.78
57,506,-29.36,-4.95,0.72,0.54,1.01,154.84
58,507,-22.78,-4.65,0.74,0.29,1.00,158.68
59,504,-31.93,-4.88,0.76,0.29,0.92,162.22
60,509,-36.52,-4.83,0.49,0.36,0.98,166.11
61,503,-22.46,-4.28,0.36,0.39,1.00,169.88
62,504,-34.65,-4.96,0.26,0.41,1.00,173.83
63,498,-30.92,-4.39,0.45,0.31,1.07,177.81
64,501,-30.44,-4.57,0.51,0.38,1.06,181.75
65,496,-38.63,-4.53,0.49,0.43,0.94,185.76
66,499,-32.44,-4.88,0.40,0.48,1.05,189.86
67,490,-34.73,-4.33,9.53,0.35,1.03,193.77
68,494,-22.57,-4.64,6.43,0.38,0.96,197.48
69,491,-22.33,-4.63,4.19,0.31,0.99,201.40
70,498,-29.85,-4.88,3.63,0.32,0.97,205.05
71,500,-25.47,-4.73,2.66,0.48,1.04,208.82
72,498,-22.38,-4.60,1.20,0.32,1.05,212.53
73,488,-40.84,-4.80,2.56,0.34,0.99,216.18
74,490,-39.04,-5.19,1.13,0.31,0.95,219.65
75,501,-23.37,-4.64,2.16,0.47,1.02,223.61
76,498,-27.42,-4.18,5.92,0.34,1.00,227.30
77,499,-35.05,-3.95,2.60,0.59,1.05,231.37
78,496,-35.14,-4.64,2.22,0.37,1.01,235.45
79,504,-32.00,-4.42,1.69,0.37,1.00,239.48
80,509,-36.35,-4.64,1.30,0.38,0.93,243.06
81,515,-22.32,-4.61,1.25,0.41,0.94,246.69
82,510,-27.90,-4.27,1.19,0.29,0.92,250.20
83,512,-29.22,-3.72,4.96,0.39,0.95,253.87
84,514,-33.49,-4.38,1.63,0.32,0.93,257.40
85,521,-34.82,-4.10,0.81,0.40,0.88,260.84
86,513,-35.12,-3.58,1.08,0.40,0.83,264.33
87,513,-37.53,-3.31,1.07,0.59,0.68,267.82
88,509,-44.05,0.61,7.20,0.36,0.60,271.13
89,514,-24.51,-1.24,3.41,0.58,0.84,274.52
90,522,-37.60,0.38,5.29,0.37,0.63,278.01
91,516,-37.14,-0.43,4.11,0.36,0.86,281.32
92,511,-37.14,-0.73,2.99,0.30,0.69,284.60
