Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,430,-42.85,-12.83,-5.99,0.03,0.37,0.40
1,440,-43.71,-10.06,-6.37,0.24,0.22,1.67
2,451,-33.51,-8.26,-5.92,0.39,0.29,3.96
3,454,-42.50,-9.17,-5.51,0.29,0.25,6.17
4,457,-34.72,-8.15,-5.75,0.39,0.21,8.38
5,462,-40.02,-8.27,-5.55,0.30,0.20,10.82
6,459,-35.23,-7.65,-0.75,0.37,0.27,13.43
7,463,-52.24,-7.74,-3.28,0.33,0.40,16.15
8,463,-34.47,-7.33,-4.29,0.32,0.36,19.01
9,459,-27.02,-7.63,-4.91,0.30,0.42,21.67
10,466,-33.99,-6.81,2.35,0.46,0.27,24.67
11,475,-33.96,-7.67,-2.44,0.56,0.23,27.72
12,467,-27.28,-6.95,-2.41,0.24,0.30,30.65
13,463,-30.52,-7.16,-3.63,0.26,0.37,33.34
14,465,-39.09,-7.93,-4.00,0.50,0.24,36.48
15,471,-25.41,-7.28,-4.23,0.28,0.35,39.29
16,465,-36.37,-6.86,-3.76,0.52,0.27,42.28
17,474,-43.58,-6.60,2.06,0.46,0.43,45.70
18,470,-38.39,-6.97,-0.85,0.34,0.29,48.46
19,471,-36.36,-6.67,-1.93,0.34,0.40,51.49
20,479,-25.53,-6.65,-2.36,0.38,0.35,54.46
21,479,-43.48,-6.83,-3.27,0.42,0.45,57.59
22,485,-23.52,-6.42,-3.99,0.51,0.31,61.02
23,481,-28.33,-6.71,-3.46,0.43,0.42,64.41
24,485,-22.74,-6.70,-4.01,0.29,0.50,67.65
25,481,-44.19,-6.80,-4.11,0.36,0.49,71.14
26,487,-21.99,-6.34,-4.10,0.47,0.39,74.37
27,491,-29.06,-6.27,-4.08,0.33,0.35,77.60
28,488,-24.42,-6.65,-3.09,0.53,0.44,80.99
29,486,-22.05,-6.33,-4.14,0.30,0.41,84.59
30,490,-31.50,-5.97,-3.66,0.45,0.42,88.04
31,489,-24.18,-6.04,-3.79,0.35,0.43,91.45
32,492,-29.90,-6.21,2.01,0.40,0.40,94.88
33,488,-31.48,-6.12,1.14,0.41,0.49,98.83
34,493,-40.90,-6.05,-2.34,0.57,0.40,102.54
35,499,-22.22,-5.67,0.90,0.29,0.49,106.40
36,495,-36.13,-6.09,-1.49,0.36,0.53,110.51
37,502,-36.63,-6.41,-2.39,0.42,0.49,114.21
38,499,-22.71,-5.68,-3.08,0.34,0.59,117.85
39,498,-28.90,-5.91,-1.54,0.31,0.42,121.11
40,504,-26.95,-5.58,0.21,0.48,0.47,125.31
41,504,-32.08,-5.77,-0.60,0.37,0.58,129.31
42,505,-40.52,-5.73,0.08,0.33,0.58,133.17
43,501,-23.33,-5.84,0.21,0.54,0.46,137.16
44,498,-33.32,-5.88,0.29,0.37,0.50,141.29
45,509,-38.19,-5.58,-0.32,0.35,0.51,145.00
46,504,-32.16,-5.98,-1.08,0.39,0.58,148.55
47,496,-23.02,-5.33,-1.06,0.37,0.59,152.57
48,505,-26.99,-5.80,-1.38,0.31,0.61,156.68
49,505,-39.02,-5.33,-1.24,0.63,0.51,161.00
50,524,-24.74,-5.24,0.68,0.44,0.57,165.35
51,522,-34.43,-5.30,0.30,0.37,0.66,169.60
52,519,-26.95,-5.12,0.24,0.39,0.69,173.86
53,519,-24.45,-5.11,-1.37,0.40,0.61,178.18
54,516,-22.85,-4.91,-1.69,0.30,0.84,182.42
55,533,-22.76,-5.09,-1.96,0.49,0.69,186.80
56,533,-34.88,-4.74,-2.08,0.40,0.80,191.24
57,534,-22.40,-4.87,-2.22,0.24,0.88,195.80
58,531,-24.07,-5.12,-2.02,0.24,0.85,200.38
59,537,-26.25,-5.03,-2.05,0.35,0.85,204.90
60,553,-27.55,-5.15,-2.28,0.32,0.88,209.36
61,555,-22.16,-4.65,-2.35,0.41,0.84,214.23
62,560,-43.77,-5.38,-2.38,0.44,0.86,219.27
63,558,-33.46,-4.75,1.80,0.43,0.84,223.79
64,564,-38.07,-4.94,-1.83,0.38,0.91,228.56
65,587,-39.27,-5.02,-2.07,0.25,0.90,233.05
66,590,-37.84,-5.47,-2.20,0.58,0.84,237.81
67,584,-31.83,-4.83,6.56,0.28,0.82,242.11
68,589,-25.39,-4.91,0.77,0.35,0.87,246.74
69,581,-22.08,-4.64,-1.10,0.41,0.85,251.29
70,605,-23.16,-4.80,1.53,0.30,0.95,256.08
71,606,-26.91,-4.82,-1.22,0.27,0.88,260.71
72,604,-44.04,-4.86,-1.66,0.44,0.87,265.44
73,597,-35.21,-4.95,-0.63,0.37,0.87,269.72
74,590,-23.26,-5.10,0.01,0.23,0.90,274.39
75,614,-40.44,-5.17,-0.33,0.39,0.81,279.17
76,611,-40.98,-4.84,4.15,0.25,0.94,284.09
77,612,-42.78,-4.76,0.82,0.43,0.79,288.73
78,607,-33.08,-5.00,0.55,0.28,0.76,293.52
79,608,-22.28,-4.57,0.20,0.39,0.89,298.08
80,638,-28.94,-4.81,-0.03,0.51,0.83,303.14
81,640,-22.88,-4.91,-0.10,0.37,0.89,307.83
82,640,-33.53,-4.89,-0.11,0.42,0.85,312.81
83,630,-32.38,-4.55,1.65,0.28,0.89,317.42
84,630,-37.80,-5.46,0.50,0.32,0.93,322.62
85,666,-27.24,-4.52,3.53,0.41,0.96,327.59
86,661,-44.27,-4.77,0.25,0.42,0.90,332.66
87,661,-35.96,-5.31,0.09,0.38,0.90,337.70
88,666,-39.81,-4.39,3.50,0.46,0.88,343.31
89,655,-36.85,-4.65,0.66,0.34,0.82,348.34
90,697,-25.87,-4.92,2.16,0.55,0.84,353.87
91,692,-26.86,-5.00,2.01,0.40,0.89,359.51
92,697,-29.71,-4.88,1.10,0.41,0.85,365.13
93,697,-44.41,-4.43,0.76,0.60,0.85,371.18
94,690,-38.34,-4.73,1.03,0.51,0.91,376.86
