Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,173,-45.11,-14.74,-6.76,0.03,1.35,3.21
1,180,-45.59,-10.82,-6.86,0.61,1.33,6.98
2,177,-42.27,-9.19,-6.18,0.25,0.91,9.34
3,185,-45.64,-9.91,-5.92,0.41,1.09,12.35
4,185,-37.40,-8.50,-6.28,0.72,0.95,15.75
5,184,-32.06,-8.35,-5.59,0.19,0.99,18.16
6,187,-42.09,-7.93,-5.78,0.40,1.10,21.18
7,188,-29.89,-7.88,-5.09,0.48,1.10,24.25
8,189,-16.34,-7.37,-5.51,0.79,1.83,28.74
9,183,-30.02,-7.53,-5.51,0.37,1.06,32.08
10,190,-34.76,-7.20,-3.79,0.60,0.91,35.12
11,191,-29.92,-8.42,-5.48,0.29,1.15,38.45
12,188,-21.75,-7.09,-5.48,0.56,0.82,41.26
13,188,-44.78,-7.43,-5.48,0.40,0.99,44.09
14,191,-38.83,-7.71,-5.05,0.78,0.95,47.56
15,187,-16.32,-7.10,-4.74,0.31,0.93,50.07
16,191,-23.23,-6.91,-3.53,0.47,0.91,52.85
17,193,-63.07,-7.32,1.45,0.52,1.17,56.26
18,194,-29.40,-7.09,-3.43,0.36,1.11,59.24
19,191,-17.18,-6.71,-3.43,0.24,1.04,61.90
20,195,-24.94,-6.94,-4.77,0.47,0.98,64.96
21,196,-41.42,-7.05,-3.43,0.35,1.01,67.70
22,191,-34.36,-6.96,-3.43,0.41,0.95,70.46
23,194,-43.52,-7.61,-3.43,0.32,0.94,73.01
24,192,-16.66,-6.84,-3.43,1.65,1.31,78.54
25,193,-30.98,-6.85,-3.43,0.74,1.41,82.76
26,193,-42.28,-6.92,-4.56,0.40,1.07,85.82
27,192,-22.23,-6.27,-3.59,0.18,1.13,88.46
28,191,-30.67,-6.99,-3.91,0.19,1.10,91.19
29,191,-17.72,-6.55,-3.91,0.39,1.04,94.06
30,193,-57.32,-7.00,-3.68,1.29,1.17,99.00
31,194,-34.34,-6.64,-3.91,0.32,1.25,102.17
32,190,-29.26,-6.68,-3.91,0.41,1.18,105.40
33,188,-23.88,-6.25,-3.91,0.66,1.32,109.20
34,186,-37.31,-6.31,-3.91,0.73,1.86,113.89
35,187,-35.18,-6.52,-3.91,0.49,2.11,118.89
36,185,-40.42,-6.97,-3.91,0.47,1.28,123.13
37,187,-35.97,-6.65,-3.91,0.33,1.62,126.94
38,189,-32.93,-5.79,-3.91,0.46,1.89,131.36
39,186,-32.93,-5.77,-3.91,0.31,1.57,135.17
40,185,-38.74,-5.96,-3.91,0.54,2.39,141.32
41,186,-32.93,-5.68,-4.04,1.41,3.41,150.80
42,191,-32.93,-5.81,-3.78,0.44,2.73,157.06
43,191,-32.93,-5.89,-3.78,0.87,4.47,166.68
44,190,-37.19,-5.88,-3.91,0.97,3.79,175.68
45,189,-32.93,-5.19,-3.60,0.67,3.17,184.43
46,189,-32.93,-6.11,-3.72,0.29,2.26,190.17
47,191,-32.93,-5.57,-3.35,1.61,3.64,198.40
48,186,-32.93,-5.64,-3.63,0.72,1.84,204.87
49,181,-32.93,-5.72,-3.44,0.55,1.74,209.42
50,181,-32.93,-5.90,-3.42,0.72,3.30,216.60
51,184,-32.93,-5.67,-3.42,0.55,1.73,221.53
52,187,-40.89,-5.73,-3.39,0.36,1.77,225.83
53,187,-32.93,-5.35,-3.40,0.39,1.81,230.19
54,188,-32.93,-5.15,-3.27,0.23,1.81,235.20
55,186,-32.93,-5.58,-3.36,0.37,1.57,239.09
56,184,-32.93,-5.26,-3.30,0.48,1.87,243.47
57,180,-32.93,-5.01,-3.36,0.54,2.71,248.85
58,181,-32.93,-5.10,-3.36,0.36,1.78,253.69
59,185,-32.93,-4.89,-3.36,0.37,2.03,258.59
60,185,-32.93,-5.12,-3.36,0.28,1.87,262.96
61,186,-32.93,-4.69,-3.26,0.38,2.08,267.84
62,186,-32.93,-4.93,-3.36,0.55,3.49,275.54
63,184,-32.93,-4.73,-3.19,1.07,1.90,281.82
64,184,-32.93,-4.85,-3.31,0.30,3.47,288.49
65,186,-32.93,-4.88,-3.31,0.37,1.85,293.12
66,191,-32.93,-5.26,-3.31,0.45,2.81,299.04
67,186,-38.43,-4.72,-3.28,0.40,1.81,303.60
68,187,-32.93,-4.99,-3.31,0.49,2.34,309.40
69,191,-32.93,-4.98,-3.31,0.51,1.75,313.91
70,186,-32.93,-4.57,-3.31,0.43,1.68,318.14
71,188,-32.93,-4.62,-3.31,0.41,2.06,323.10
72,188,-32.93,-4.97,-3.31,0.40,2.61,328.91
73,185,-38.00,-4.90,-3.31,0.36,2.41,334.70
74,188,-32.93,-4.85,-3.31,0.30,1.99,339.40
75,188,-32.93,-4.94,-3.31,0.34,1.79,343.69
76,186,-32.93,-4.34,-3.20,0.48,1.93,348.56
77,188,-32.93,-4.51,-3.26,0.81,2.80,355.66
78,188,-32.93,-4.73,-3.27,0.29,2.54,361.35
79,190,-32.93,-4.75,-3.27,0.36,1.98,366.04
