Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,173,-45.11,-14.74,-6.76,0.03,1.79,1.83
1,180,-45.59,-10.82,-6.86,0.40,1.41,5.04
2,177,-42.27,-9.19,-6.18,0.25,0.91,8.17
3,185,-45.64,-9.91,-5.92,0.39,1.10,10.86
4,185,-37.40,-8.50,-6.28,0.74,0.96,14.08
5,184,-32.06,-8.35,-5.59,0.19,1.00,16.98
6,187,-42.09,-7.93,-5.78,0.38,1.10,19.67
7,188,-29.89,-7.88,-5.09,0.44,1.05,22.68
8,189,-16.34,-7.37,-5.51,0.34,1.48,26.12
9,183,-30.02,-7.53,-5.51,0.62,1.27,30.65
10,190,-34.76,-7.20,-3.79,0.54,0.94,33.60
11,191,-29.92,-8.42,-5.48,0.65,1.21,37.00
12,188,-21.75,-7.09,-5.48,0.57,0.82,39.87
13,188,-44.78,-7.43,-5.48,0.40,1.00,42.69
14,191,-38.83,-7.71,-5.05,0.76,0.93,45.82
15,187,-16.32,-7.10,-4.74,0.31,0.93,48.83
16,191,-23.23,-6.91,-3.53,0.46,0.91,51.46
17,193,-63.07,-7.32,1.45,0.53,1.17,54.57
18,194,-29.40,-7.09,-3.43,0.37,1.10,57.77
19,191,-17.18,-6.71,-3.43,0.25,1.08,60.61
20,195,-24.94,-6.94,-4.77,0.48,1.10,63.50
21,196,-41.42,-7.05,-3.43,0.34,1.01,66.34
22,191,-34.36,-6.96,-3.43,0.40,0.97,69.10
23,194,-43.52,-7.61,-3.43,0.31,0.93,71.74
24,192,-16.66,-6.84,-3.43,1.62,0.92,75.57
25,193,-30.98,-6.85,-3.43,0.74,1.28,80.60
26,193,-42.28,-6.92,-4.56,0.48,1.08,84.35
27,192,-22.23,-6.27,-3.59,0.19,1.12,87.15
28,191,-30.67,-6.99,-3.91,0.24,1.17,89.90
29,191,-17.72,-6.55,-3.91,0.37,1.03,92.62
30,193,-57.32,-7.00,-3.68,1.28,1.17,96.54
31,194,-34.34,-6.64,-3.91,0.29,1.25,100.59
32,190,-29.26,-6.68,-3.91,0.42,1.18,103.81
33,188,-23.88,-6.25,-3.91,0.49,1.29,107.22
34,186,-37.31,-6.31,-3.91,0.68,1.38,111.29
35,187,-35.18,-6.52,-3.91,0.48,1.87,116.28
36,185,-40.42,-6.97,-3.91,0.67,1.78,121.37
37,187,-35.97,-6.65,-3.91,0.26,1.55,124.98
38,189,-32.93,-5.79,-3.91,0.42,1.62,129.00
39,186,-32.93,-5.77,-3.91,0.29,1.59,133.29
40,185,-38.74,-5.96,-3.91,0.79,2.38,138.38
41,186,-32.93,-5.68,-4.04,0.77,3.85,145.97
42,191,-32.93,-5.81,-3.78,0.48,2.55,153.89
43,191,-32.93,-5.89,-3.78,0.63,3.59,161.32
44,190,-37.19,-5.88,-3.91,1.01,3.16,170.91
45,189,-32.93,-5.19,-3.60,0.81,4.05,180.58
46,189,-32.93,-6.11,-3.72,0.54,2.59,187.62
47,191,-32.93,-5.57,-3.35,0.61,2.33,193.15
48,186,-32.93,-5.64,-3.63,0.59,3.21,202.31
49,181,-32.93,-5.72,-3.44,0.50,1.72,207.13
50,181,-32.93,-5.90,-3.42,0.46,2.64,212.57
51,184,-32.93,-5.67,-3.42,0.81,1.79,219.25
52,187,-40.89,-5.73,-3.39,0.36,1.76,223.69
53,187,-32.93,-5.35,-3.40,0.37,1.74,227.98
54,188,-32.93,-5.15,-3.27,0.34,2.58,233.17
55,186,-32.93,-5.58,-3.36,0.35,1.57,237.15
56,184,-32.93,-5.26,-3.30,0.39,1.59,241.12
57,180,-32.93,-5.01,-3.36,0.22,1.87,245.59
58,181,-32.93,-5.10,-3.36,0.36,2.29,251.54
59,185,-32.93,-4.89,-3.36,0.43,2.02,256.19
60,185,-32.93,-5.12,-3.36,0.28,1.89,260.81
61,186,-32.93,-4.69,-3.26,0.40,1.96,265.38
62,186,-32.93,-4.93,-3.36,0.36,3.26,271.50
63,184,-32.93,-4.73,-3.19,1.20,2.06,278.84
64,184,-32.93,-4.85,-3.31,0.29,2.55,284.71
65,186,-32.93,-4.88,-3.31,0.46,1.86,290.90
66,191,-32.93,-5.26,-3.31,0.31,2.29,295.76
67,186,-38.43,-4.72,-3.28,0.47,1.85,301.38
68,187,-32.93,-4.99,-3.31,0.48,2.43,306.57
69,191,-32.93,-4.98,-3.31,0.51,1.68,311.64
70,186,-32.93,-4.57,-3.31,0.39,1.68,316.02
71,188,-32.93,-4.62,-3.31,0.39,2.04,320.62
72,188,-32.93,-4.97,-3.31,0.32,2.45,325.90
73,185,-38.00,-4.90,-3.31,0.43,2.53,331.93
74,188,-32.93,-4.85,-3.31,0.36,2.00,337.11
75,188,-32.93,-4.94,-3.31,0.33,1.79,341.56
76,186,-32.93,-4.34,-3.20,0.48,1.92,346.15
77,188,-32.93,-4.51,-3.26,0.51,2.94,352.05
78,188,-32.93,-4.73,-3.27,0.29,2.52,358.51
79,190,-32.93,-4.75,-3.27,0.35,1.96,363.70
