Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,520,0.01,0.03,0.12,0.08,0.73,1.75
1,539,0.01,0.04,0.13,1.16,0.99,5.83
2,540,0.01,0.05,0.12,0.98,1.01,9.79
3,548,0.01,0.06,0.14,1.32,1.12,14.67
4,554,0.01,0.06,0.16,1.06,1.01,18.88
5,559,0.01,0.07,0.19,0.81,1.14,22.81
6,556,0.01,0.08,0.22,1.23,1.05,27.67
7,562,0.01,0.09,0.23,1.03,1.05,31.94
8,549,0.01,0.10,0.23,1.20,1.11,36.50
9,553,0.02,0.10,0.23,0.76,0.91,40.86
10,561,0.01,0.11,0.28,1.00,0.85,44.72
11,555,0.01,0.12,0.28,0.77,0.85,48.20
12,561,0.01,0.12,0.30,0.70,0.89,51.74
13,563,0.01,0.13,0.30,0.82,0.98,55.29
14,562,0.01,0.14,0.31,0.89,1.15,59.30
15,567,0.02,0.16,0.36,0.92,1.61,63.81
16,571,0.01,0.15,0.36,1.29,1.28,69.04
17,566,0.01,0.16,0.35,1.16,1.37,73.87
18,572,0.01,0.17,0.35,1.13,1.30,78.87
19,567,0.01,0.18,0.40,1.57,1.94,86.75
20,574,0.01,0.19,0.39,1.50,1.37,92.64
21,571,0.01,0.19,0.35,0.89,1.36,97.28
22,567,0.01,0.20,0.38,0.92,1.37,102.12
23,571,0.01,0.20,0.40,1.18,1.35,107.46
24,562,0.01,0.22,0.41,1.44,1.50,112.93
25,574,0.01,0.20,0.39,1.22,1.89,119.01
26,573,0.02,0.22,0.39,1.38,1.55,125.58
27,578,0.01,0.22,0.38,0.66,1.18,130.18
28,579,0.02,0.22,0.38,0.74,1.17,134.03
29,578,0.01,0.21,0.38,0.73,1.15,138.24
30,585,0.02,0.20,0.38,0.93,1.17,142.06
31,584,0.02,0.22,0.45,0.78,1.18,146.09
32,582,0.02,0.24,0.43,0.77,1.19,150.09
33,573,0.02,0.22,0.42,0.91,1.20,154.52
34,575,0.01,0.24,0.42,0.98,1.21,159.20
35,601,0.01,0.21,0.41,1.04,1.20,163.78
36,586,0.01,0.23,0.46,0.75,1.11,167.86
37,586,0.01,0.24,0.44,1.35,1.28,172.74
38,584,0.01,0.24,0.43,1.10,1.29,177.49
39,584,0.01,0.24,0.42,0.95,1.33,182.28
40,596,0.01,0.24,0.42,0.95,1.28,186.82
41,600,0.01,0.22,0.42,0.76,1.26,191.12
42,594,0.01,0.23,0.42,0.93,1.24,195.60
43,594,0.01,0.24,0.42,0.97,1.24,200.39
44,591,0.01,0.24,0.42,1.11,1.22,204.93
45,612,0.02,0.24,0.42,0.86,1.21,209.47
46,609,0.01,0.23,0.42,0.77,1.20,213.91
47,605,0.02,0.23,0.44,0.95,1.19,218.40
48,606,0.01,0.25,0.44,0.74,1.41,222.81
49,589,0.01,0.24,0.43,0.67,1.36,227.44
50,615,0.01,0.24,0.44,1.05,1.46,232.43
51,613,0.01,0.25,0.43,0.98,1.60,237.67
52,611,0.01,0.23,0.43,1.13,1.52,242.84
53,597,0.02,0.24,0.43,0.88,1.36,247.56
54,597,0.01,0.23,0.43,0.82,1.43,252.22
55,610,0.01,0.26,0.48,0.92,1.45,257.05
56,609,0.01,0.25,0.46,1.06,1.45,262.20
57,607,0.01,0.26,0.47,0.86,1.45,267.20
58,603,0.01,0.26,0.46,0.98,1.51,272.10
59,600,0.01,0.27,0.50,0.90,1.52,276.99
60,617,0.02,0.26,0.48,0.88,1.42,281.62
61,603,0.01,0.24,0.47,1.03,1.47,286.74
62,610,0.02,0.25,0.47,1.04,1.53,291.92
63,603,0.02,0.26,0.47,0.97,1.47,296.91
64,598,0.01,0.24,0.47,0.95,1.49,301.93
65,610,0.01,0.28,0.48,0.92,1.53,306.88
66,613,0.01,0.29,0.49,0.92,1.58,311.82
67,609,0.02,0.28,0.48,1.02,1.79,317.31
68,599,0.01,0.28,0.48,1.04,1.77,322.67
69,601,0.01,0.27,0.47,1.12,1.76,328.47
70,622,0.01,0.27,0.47,0.90,1.65,333.66
71,618,0.01,0.27,0.47,1.00,1.61,338.96
72,614,0.01,0.27,0.47,0.86,1.67,343.93
73,613,0.02,0.26,0.48,1.23,1.54,348.93
74,608,0.01,0.28,0.47,1.06,1.84,354.04
75,630,0.01,0.25,0.47,0.85,1.73,359.10
76,623,0.02,0.25,0.47,1.04,1.74,364.34
77,619,0.01,0.25,0.47,1.12,1.68,369.52
78,614,0.01,0.24,0.47,1.26,1.67,374.85
79,610,0.02,0.26,0.47,1.10,1.62,379.97
