Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,420,0.01,0.03,0.10,0.03,0.11,0.14
1,428,0.01,0.04,0.11,0.19,0.21,0.74
2,439,0.01,0.05,0.13,0.24,0.09,1.45
3,439,0.01,0.05,0.16,0.13,0.14,2.26
4,450,0.01,0.06,0.18,0.33,0.13,3.05
5,443,0.01,0.07,0.19,0.11,0.09,3.60
6,452,0.01,0.07,0.22,0.15,0.10,4.38
7,446,0.01,0.08,0.22,0.30,0.22,5.28
8,447,0.01,0.09,0.21,0.13,0.29,6.03
9,453,0.00,0.09,0.22,0.23,0.14,6.76
10,453,0.01,0.11,0.25,0.17,0.18,7.65
11,454,0.01,0.12,0.27,0.30,0.12,8.52
12,454,0.01,0.12,0.29,0.18,0.30,9.48
13,455,0.01,0.13,0.29,0.25,0.31,10.44
14,453,0.01,0.14,0.29,0.17,0.21,11.16
15,469,0.01,0.15,0.29,0.21,0.20,12.08
16,467,0.01,0.15,0.29,0.17,0.18,12.99
17,471,0.01,0.15,0.29,0.33,0.14,13.92
18,471,0.02,0.15,0.31,0.28,0.30,14.90
19,468,0.01,0.17,0.32,0.22,0.32,15.86
20,480,0.01,0.17,0.37,0.22,0.16,16.57
21,476,0.01,0.15,0.36,0.25,0.17,17.57
22,474,0.01,0.15,0.36,0.18,0.22,18.66
23,474,0.01,0.17,0.38,0.19,0.23,19.76
24,469,0.01,0.17,0.38,0.18,0.15,20.69
25,483,0.02,0.18,0.37,0.27,0.15,21.67
26,469,0.01,0.20,0.37,0.29,0.15,22.72
27,470,0.01,0.19,0.37,0.28,0.16,23.76
28,464,0.01,0.18,0.36,0.27,0.15,24.73
29,460,0.01,0.20,0.36,0.31,0.31,25.82
30,479,0.02,0.19,0.38,0.30,0.23,26.84
31,475,0.01,0.21,0.38,0.25,0.41,27.96
32,478,0.01,0.19,0.38,0.25,0.36,29.02
33,479,0.02,0.21,0.37,0.15,0.17,29.78
34,485,0.01,0.20,0.38,0.24,0.22,30.84
35,492,0.01,0.21,0.42,0.17,0.26,31.91
36,483,0.01,0.20,0.42,0.25,0.16,32.85
37,484,0.01,0.21,0.43,0.34,0.21,33.87
38,482,0.01,0.20,0.41,0.42,0.17,34.91
39,481,0.01,0.20,0.41,0.41,0.17,36.00
40,496,0.01,0.22,0.45,0.25,0.37,37.09
41,498,0.01,0.19,0.41,0.43,0.20,38.28
42,499,0.02,0.19,0.40,0.29,0.16,39.38
