Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,419,0.01,0.03,0.08,0.02,0.07,0.31
1,437,0.00,0.04,0.12,0.13,0.07,1.12
2,447,0.01,0.05,0.14,0.13,0.07,2.21
3,442,0.00,0.05,0.15,0.17,0.08,3.47
4,446,0.00,0.06,0.14,0.14,0.08,4.62
5,441,0.00,0.07,0.17,0.15,0.09,5.82
6,450,0.01,0.06,0.16,0.13,0.09,7.04
7,456,0.00,0.07,0.17,0.18,0.09,8.22
8,448,0.00,0.08,0.19,0.16,0.10,9.56
9,453,0.01,0.09,0.21,0.14,0.10,10.84
10,457,0.01,0.10,0.26,0.14,0.11,12.18
11,455,0.00,0.09,0.25,0.17,0.10,13.55
12,452,0.01,0.11,0.28,0.17,0.11,14.95
13,455,0.01,0.11,0.28,0.17,0.11,16.37
14,459,0.01,0.12,0.29,0.19,0.11,17.84
15,458,0.01,0.13,0.27,0.16,0.12,19.32
16,460,0.01,0.12,0.28,0.16,0.11,20.77
17,459,0.01,0.12,0.29,0.19,0.11,22.30
18,462,0.02,0.15,0.32,0.19,0.12,23.85
19,463,0.01,0.15,0.32,0.19,0.12,25.39
20,478,0.02,0.16,0.34,0.15,0.12,26.92
21,471,0.00,0.14,0.31,0.16,0.12,28.46
22,470,0.01,0.15,0.33,0.20,0.12,30.09
23,472,0.01,0.15,0.34,0.19,0.12,31.70
24,459,0.01,0.16,0.32,0.17,0.13,33.22
25,477,0.02,0.17,0.35,0.18,0.12,34.83
26,479,0.02,0.17,0.34,0.18,0.12,36.49
27,470,0.01,0.18,0.37,0.16,0.12,38.04
28,465,0.01,0.16,0.37,0.19,0.12,39.65
29,461,0.01,0.17,0.37,0.19,0.13,41.24
30,486,0.01,0.18,0.37,0.17,0.13,42.96
31,482,0.01,0.18,0.37,0.20,0.12,44.70
32,480,0.02,0.18,0.39,0.18,0.13,46.46
33,471,0.02,0.17,0.37,0.22,0.13,48.21
34,463,0.01,0.17,0.40,0.19,0.13,49.93
35,483,0.01,0.18,0.40,0.19,0.14,51.66
36,484,0.01,0.18,0.39,0.17,0.13,53.42
37,478,0.01,0.18,0.39,0.17,0.13,55.14
