Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,430,-42.85,-12.83,-5.99,0.03,0.20,0.66
1,440,-43.71,-10.06,-6.37,0.28,0.25,1.77
2,451,-33.51,-8.26,-5.92,0.36,0.19,2.83
3,454,-42.50,-9.17,-5.51,0.26,0.30,4.11
4,457,-34.72,-8.15,-5.75,0.32,0.28,5.37
5,460,-26.57,-7.84,-4.48,0.46,0.27,6.86
6,460,-29.04,-7.71,-2.88,0.39,0.21,8.10
7,455,-35.79,-7.71,-2.62,0.31,0.38,9.51
8,460,-27.33,-7.55,-4.04,0.23,0.33,10.76
9,466,-20.60,-7.59,-5.01,0.38,0.26,12.10
10,473,-27.22,-6.70,-4.23,0.40,0.36,13.87
11,474,-29.10,-7.46,-4.59,0.40,0.40,15.48
12,472,-21.06,-6.89,-4.68,0.37,0.33,16.99
13,469,-33.86,-7.23,-5.03,0.38,0.40,18.63
14,472,-43.33,-7.89,-4.45,0.23,0.37,20.01
15,478,-38.38,-7.18,-4.84,0.38,0.32,21.41
16,481,-27.62,-6.89,-2.93,0.45,0.32,22.92
17,485,-29.03,-6.43,-3.19,0.43,0.42,24.62
18,490,-34.11,-7.11,-4.55,0.40,0.51,26.32
19,487,-33.57,-6.89,-4.60,0.25,0.54,27.90
20,495,-28.81,-6.79,-4.52,0.30,0.51,29.60
21,486,-26.44,-6.50,-4.22,0.34,0.49,31.31
22,493,-27.39,-6.59,-4.35,0.35,0.52,33.06
23,485,-41.80,-6.79,-4.39,0.34,0.50,34.72
24,491,-24.15,-6.45,-4.48,0.49,0.42,36.61
25,489,-24.24,-6.39,0.31,0.28,0.46,38.32
26,489,-23.07,-6.33,-2.29,0.40,0.49,40.10
27,497,-27.53,-6.21,-3.17,0.29,0.62,41.93
28,497,-41.13,-6.84,-3.09,0.37,0.54,43.79
29,497,-34.46,-6.30,-3.22,0.45,0.53,45.83
30,501,-25.64,-5.88,-3.54,0.29,0.49,47.48
31,503,-21.69,-6.07,-3.83,0.31,0.49,49.17
32,499,-33.67,-6.18,-3.45,0.34,0.55,50.98
33,494,-22.91,-5.46,-2.04,0.32,0.58,52.86
34,492,-39.94,-5.81,-3.51,0.26,0.63,54.75
35,497,-28.41,-5.70,-2.07,0.23,0.60,56.50
36,493,-35.69,-5.79,-1.37,0.34,0.67,58.40
37,489,-42.72,-5.79,-0.61,0.21,0.70,60.28
38,488,-31.87,-5.84,-1.50,0.37,0.63,62.29
39,501,-27.40,-5.62,0.10,0.38,0.66,64.46
