Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,430,-42.85,-12.83,-5.99,0.03,0.19,0.47
1,440,-43.71,-10.06,-6.37,0.25,0.18,2.18
2,451,-33.51,-8.26,-5.92,0.30,0.18,4.93
3,454,-42.50,-9.17,-5.51,0.40,0.19,7.83
4,457,-34.72,-8.15,-5.75,0.40,0.20,10.85
5,462,-40.02,-8.27,-5.55,0.26,0.21,13.90
6,459,-35.23,-7.65,-0.75,0.34,0.34,17.13
7,463,-52.24,-7.74,-3.28,0.34,0.21,20.18
8,463,-34.47,-7.33,-4.29,0.41,0.22,23.58
9,459,-27.02,-7.63,-4.91,0.32,0.22,26.70
10,466,-27.52,-6.55,2.35,0.52,0.32,30.44
11,475,-30.31,-7.64,-2.44,0.36,0.40,34.14
12,467,-18.00,-6.90,-2.43,0.28,0.35,37.68
13,466,-23.01,-7.14,-3.63,0.33,0.35,41.34
14,471,-41.80,-7.84,-4.00,0.35,0.34,45.13
15,471,-35.77,-7.40,-4.23,0.47,0.24,48.70
16,464,-28.06,-6.93,-4.16,0.43,0.30,52.63
17,467,-29.58,-6.45,-1.56,0.41,0.31,56.23
18,465,-38.01,-7.11,-3.65,0.37,0.42,60.23
19,471,-35.82,-6.93,-3.39,0.45,0.41,64.20
20,467,-29.21,-6.99,-4.03,0.44,0.41,68.21
21,469,-26.47,-6.59,-4.02,0.51,0.29,72.31
22,473,-24.94,-6.61,-4.12,0.38,0.30,76.07
23,467,-31.43,-6.81,-4.45,0.47,0.30,80.30
24,475,-24.17,-6.92,-4.52,0.51,0.33,84.64
25,490,-29.71,-6.87,-3.46,0.32,0.45,88.81
26,493,-28.36,-6.53,-4.59,0.54,0.31,93.05
27,494,-42.25,-6.29,-4.05,0.39,0.38,97.44
28,496,-34.93,-7.03,-3.63,0.37,0.43,101.59
29,496,-22.13,-6.51,-3.53,0.48,0.32,105.83
30,511,-35.28,-6.09,-3.63,0.42,0.38,109.80
31,502,-26.15,-6.16,-4.01,0.39,0.39,114.44
32,508,-44.18,-6.42,-1.83,0.42,0.33,118.83
33,504,-36.88,-6.05,-1.75,0.47,0.48,123.71
34,506,-33.80,-6.18,-1.88,0.47,0.39,128.15
35,529,-33.17,-5.92,0.90,0.41,0.45,132.79
36,519,-30.27,-5.99,-1.33,0.44,0.44,137.46
37,521,-36.73,-6.48,-1.67,0.42,0.37,142.10
38,519,-22.91,-5.69,-2.08,0.55,0.50,146.94
39,523,-23.00,-5.82,-2.03,0.48,0.43,151.85
40,525,-41.32,-5.43,1.61,0.48,0.60,156.72
41,521,-23.50,-5.48,-0.28,0.47,0.46,161.30
42,523,-29.41,-5.38,0.53,0.55,0.53,166.00
43,519,-23.61,-5.73,-0.93,0.49,0.55,171.06
44,518,-26.33,-5.50,0.15,0.50,0.59,175.90
45,518,-23.65,-4.89,-0.55,0.54,0.55,180.85
46,513,-35.85,-5.66,-1.94,0.50,0.59,185.77
47,519,-23.21,-4.77,-0.14,0.35,0.52,190.38
48,518,-22.92,-5.27,-2.25,0.35,0.70,195.36
49,515,-30.66,-4.65,1.07,0.42,0.64,200.50
50,539,-23.01,-4.78,0.31,0.39,0.64,205.92
51,536,-44.07,-5.35,-0.92,0.40,0.61,211.47
52,526,-30.42,-4.43,0.38,0.35,0.63,216.74
53,520,-23.00,-4.98,-0.64,0.50,0.64,222.89
54,525,-22.99,-4.85,-1.05,0.57,0.73,228.88
55,547,-38.73,-5.26,-1.13,0.48,0.72,234.87
56,548,-22.65,-4.54,-1.47,0.44,0.68,240.90
57,544,-22.47,-4.92,-1.77,0.44,0.70,246.68
58,540,-30.25,-5.11,-1.74,0.44,0.70,252.80
59,544,-32.50,-4.99,-1.85,0.46,0.72,259.26
60,565,-23.36,-4.99,-2.01,0.39,0.73,265.23
61,566,-22.20,-4.69,-1.72,0.47,0.78,271.14
62,565,-23.62,-5.11,-1.84,0.43,0.75,276.82
63,558,-22.68,-4.30,1.34,0.43,0.74,282.89
64,557,-22.32,-4.79,-0.06,0.52,0.74,289.03
65,584,-22.05,-4.64,-1.34,0.48,0.72,295.16
66,578,-28.92,-4.89,-0.17,0.65,0.72,301.44
67,565,-43.17,-4.03,8.29,0.38,0.72,307.60
68,566,-23.24,-4.71,2.48,0.60,0.78,313.93
69,560,-22.10,-4.59,0.52,0.40,0.76,319.84
70,588,-22.33,-4.11,2.36,0.52,0.77,325.99
71,582,-22.27,-4.70,0.73,0.48,0.72,332.12
72,583,-24.12,-4.83,0.29,0.36,0.72,338.39
73,577,-35.35,-3.89,2.46,0.52,0.69,344.94
74,574,-28.37,-4.81,1.25,0.54,0.68,351.14
75,602,-29.90,-4.76,0.48,0.49,0.70,357.70
76,598,-22.63,-3.29,6.03,0.49,0.60,364.00
77,593,-26.41,-3.77,3.56,0.27,0.67,370.19
78,594,-27.41,-4.72,0.82,0.50,0.73,376.48
79,585,-22.31,-4.22,-0.14,0.38,0.79,382.77
80,609,-22.21,-4.48,-0.49,0.73,0.78,389.52
81,608,-22.14,-4.63,-0.45,0.48,0.74,396.34
82,599,-34.34,-4.50,-0.13,0.41,0.73,402.92
83,595,-41.76,-4.51,0.24,0.56,0.75,409.48
84,591,-22.44,-4.58,0.09,0.39,0.71,415.82
85,623,-35.98,-4.16,3.43,0.42,0.69,422.15
86,614,-38.36,-4.38,-0.17,0.54,0.74,428.34
87,616,-35.83,-4.58,4.51,0.39,0.69,434.50
88,615,-41.44,-3.27,5.78,0.47,0.73,440.81
89,598,-31.10,-4.02,0.84,0.45,0.62,446.81
90,619,-31.27,-3.32,4.59,0.48,0.55,453.22
91,616,-22.75,-4.18,3.33,0.34,0.68,459.31
92,605,-29.88,-3.76,2.41,0.45,0.61,465.87
93,604,-28.21,-3.75,1.61,0.43,0.69,472.10
94,599,-23.64,-3.61,1.07,0.46,0.75,478.68
95,622,-22.71,-2.19,3.64,0.41,0.66,484.94
96,612,-23.84,-3.66,2.02,0.28,0.68,491.23
97,605,-28.57,-3.69,0.50,0.80,0.77,497.93
98,595,-29.84,-3.82,0.31,0.42,0.61,504.15
99,592,-24.35,-3.66,0.66,0.63,0.72,510.64
100,612,-22.31,-3.90,0.21,0.35,0.69,517.34
101,607,-22.30,-2.72,3.70,0.59,0.61,523.61
102,606,-28.09,-3.68,1.11,0.33,0.69,529.85
103,605,-22.16,-3.76,-0.09,0.51,0.68,536.65
104,600,-22.10,-3.46,-0.12,0.32,0.79,542.68
105,627,-24.41,-3.15,2.52,0.37,0.73,548.98
106,625,-41.82,-2.77,5.75,0.36,0.58,555.01
107,623,-24.75,-3.15,1.48,0.42,0.67,561.02
108,616,-36.95,-3.16,0.95,0.64,0.88,568.11
109,610,-21.98,-3.20,0.96,0.40,0.85,574.19
110,661,-22.13,-3.68,0.60,0.45,0.73,580.45
111,653,-43.33,-3.81,1.43,0.47,0.74,586.43
112,648,-30.01,-3.34,0.64,0.51,0.91,592.79
113,644,-21.89,-3.24,0.54,0.42,0.77,599.02
114,636,-32.22,-2.15,3.52,0.36,0.65,604.94
115,659,-32.49,-2.68,1.62,0.47,0.66,611.15
116,635,-25.28,-3.24,0.91,0.47,0.90,617.61
117,620,-30.66,-3.20,0.66,0.36,0.84,624.02
118,614,-23.10,-2.84,1.43,0.35,0.88,630.18
119,614,-21.69,-3.34,1.58,0.28,0.91,636.74
120,671,-36.46,-3.19,1.33,0.51,0.78,643.48
121,663,-35.16,-2.80,1.77,0.39,0.78,649.57
122,652,-29.42,-3.23,1.84,0.27,0.85,656.07
123,646,-32.73,-2.44,2.25,0.33,0.77,662.43
124,639,-36.02,-1.83,3.77,0.44,0.72,668.50
125,708,-39.44,-3.08,2.11,0.37,0.93,674.92
126,693,-38.60,-3.42,2.20,0.52,0.82,681.09
127,684,-40.70,-3.44,2.01,0.32,0.93,687.14
128,676,-24.82,-3.02,1.85,0.42,0.73,693.04
129,670,-21.48,-3.21,1.84,0.41,0.90,699.39
130,746,-30.35,-3.00,2.49,0.42,0.73,705.61
131,729,-44.40,-4.38,2.54,0.38,0.83,711.78
132,732,-48.93,-4.13,1.98,0.46,0.90,718.11
133,729,-42.30,-1.29,4.32,0.40,0.79,724.44
134,723,-36.78,-0.91,3.42,0.35,0.73,730.33
135,739,-37.18,-1.10,4.62,0.48,0.77,736.30
136,719,-21.58,-1.16,4.64,0.39,0.75,743.05
137,713,-35.69,-2.86,4.69,0.39,0.76,749.32
138,707,-35.52,-1.40,4.67,0.60,0.71,755.53
139,708,-27.67,-1.47,4.78,0.32,0.90,761.98
140,746,-43.36,-1.65,4.30,0.52,0.67,768.11
141,732,-42.63,-0.54,4.86,0.40,0.84,774.26
142,715,-36.94,-3.15,4.14,0.33,0.84,780.13
143,701,-27.44,-2.01,4.19,0.31,0.78,786.17
144,699,-36.37,-1.38,4.93,0.52,0.73,791.87
145,744,-34.04,-2.23,4.79,0.56,0.79,797.73
146,740,-34.85,-1.20,5.16,0.49,0.67,803.91
147,739,-37.66,-2.53,4.19,0.60,0.70,810.00
148,739,-24.15,-1.38,4.08,0.65,0.88,817.62
149,739,-43.29,-2.65,3.98,0.61,0.74,823.88
150,762,-43.04,0.29,7.27,0.58,0.65,830.16
151,759,-41.70,-1.85,4.84,0.49,0.65,836.21
152,757,-36.20,-1.94,4.88,0.58,0.67,842.29
153,750,-41.71,-0.61,7.33,0.50,0.77,848.70
154,755,-44.16,-2.10,6.07,0.77,0.68,855.36
155,819,-36.26,-0.88,4.98,0.49,0.68,861.29
156,812,-43.47,-2.48,4.42,0.68,0.58,867.85
157,797,-44.59,-1.29,4.03,0.41,0.67,874.39
158,794,-34.18,-2.11,3.78,0.43,0.70,880.38
159,782,-42.70,-2.17,3.72,0.67,0.76,886.92
160,809,-41.92,-2.04,4.87,0.62,0.61,893.17
161,804,-37.04,-1.81,3.62,0.44,0.75,899.50
162,800,-37.80,-0.68,7.28,0.69,0.86,906.10
163,801,-41.33,-1.58,6.08,0.69,0.65,912.52
164,791,-42.89,0.37,7.36,0.59,0.63,918.76
165,858,-31.50,-2.01,4.95,0.56,0.72,924.95
