Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,430,-42.85,-12.83,-5.99,0.03,0.16,0.39
1,440,-43.71,-10.06,-6.37,0.23,0.19,1.22
2,451,-33.51,-8.26,-5.92,0.25,0.18,2.09
3,454,-42.50,-9.17,-5.51,0.25,0.19,3.01
4,457,-34.72,-8.15,-5.75,0.28,0.20,3.98
5,460,-26.57,-7.84,-4.48,0.36,0.20,5.08
6,460,-29.04,-7.71,-2.88,0.22,0.21,6.00
7,455,-35.79,-7.71,-2.62,0.25,0.21,6.96
8,460,-27.33,-7.55,-4.04,0.23,0.22,7.90
9,466,-20.60,-7.59,-5.01,0.27,0.23,8.92
10,473,-27.22,-6.70,-4.23,0.40,0.23,10.19
11,474,-29.10,-7.46,-4.59,0.32,0.24,11.33
12,472,-21.06,-6.89,-4.68,0.37,0.24,12.52
13,469,-33.86,-7.23,-5.03,0.36,0.26,13.75
14,472,-43.33,-7.89,-4.45,0.24,0.26,14.76
15,478,-38.38,-7.19,-4.84,0.27,0.25,15.82
16,481,-37.13,-7.04,-2.81,0.27,0.26,16.92
17,483,-41.75,-6.55,-2.83,0.35,0.27,18.23
18,481,-43.07,-7.01,-4.34,0.28,0.27,19.39
19,484,-31.00,-7.16,-4.10,0.31,0.29,20.56
20,490,-29.68,-6.88,-4.54,0.32,0.29,21.82
21,486,-29.63,-6.74,-4.27,0.33,0.31,23.11
22,488,-44.13,-6.77,-4.60,0.33,0.31,24.40
23,486,-44.54,-6.92,-4.21,0.30,0.32,25.71
24,499,-24.15,-6.79,-4.09,0.33,0.33,27.03
25,497,-25.52,-6.72,-4.06,0.43,0.48,28.70
26,504,-29.83,-6.57,-4.07,0.44,0.48,30.57
27,504,-23.83,-6.27,-3.97,0.52,0.48,32.54
28,498,-33.88,-7.23,-4.34,0.46,0.53,34.60
29,497,-35.21,-6.44,-3.77,0.39,0.56,36.61
30,511,-34.12,-6.17,-3.73,0.60,0.59,38.89
31,506,-24.85,-6.25,-4.13,0.40,0.55,40.97
32,497,-34.43,-6.53,-3.68,0.36,0.55,43.04
33,495,-36.92,-5.96,-3.28,0.47,0.60,45.24
34,493,-24.78,-5.89,-3.59,0.37,0.62,47.27
35,500,-32.70,-6.13,-2.53,0.53,0.66,49.58
36,501,-36.61,-6.25,-2.50,0.46,0.63,51.77
37,499,-42.16,-6.06,-1.95,0.44,0.60,54.02
38,501,-38.77,-6.07,-2.94,0.41,0.60,56.15
39,505,-38.78,-5.94,-2.39,0.38,0.63,58.22
40,506,-44.43,-5.59,-1.76,0.28,0.67,60.26
41,512,-35.05,-5.82,-2.21,0.38,0.76,62.57
42,508,-45.45,-5.60,-0.10,0.43,0.70,64.97
43,515,-40.89,-6.20,-2.33,0.48,0.73,67.38
44,510,-39.53,-5.66,-2.51,0.33,0.76,69.72
45,511,-43.53,-5.23,-2.64,0.37,0.67,72.06
46,510,-38.50,-5.87,-2.83,0.49,0.73,74.73
47,508,-41.05,-5.89,-2.52,0.52,0.65,77.12
48,513,-34.09,-5.97,-2.70,0.60,0.86,79.76
49,510,-33.54,-5.57,-2.24,0.38,0.70,82.50
50,520,-65.43,-5.85,-1.45,0.47,0.73,85.03
51,518,-44.27,-5.47,-1.55,0.44,0.72,87.51
52,508,-33.37,-5.60,-1.33,0.37,0.72,89.76
53,510,-44.11,-5.96,-1.63,0.58,0.82,92.47
54,506,-44.29,-5.79,-1.69,0.41,1.02,95.22
55,522,-40.05,-6.22,-2.06,0.39,0.76,97.57
56,530,-42.05,-5.69,-2.32,0.42,0.78,100.07
57,525,-33.29,-5.78,-2.44,0.39,0.75,102.40
58,522,-40.38,-5.84,-2.45,0.33,0.84,104.91
59,523,-41.57,-5.57,-2.68,0.43,0.79,107.39
60,549,-34.33,-5.46,-2.89,0.21,0.77,109.59
61,537,-34.79,-5.23,-3.11,0.44,0.79,112.10
62,528,-35.92,-5.48,-2.97,0.29,0.92,114.63
63,520,-26.25,-4.48,-2.72,0.41,0.87,117.37
64,512,-26.35,-4.52,-2.71,0.35,0.93,120.04
65,514,-24.89,-5.02,-2.72,0.28,0.90,122.68
66,522,-44.40,-5.06,-2.87,0.45,0.95,125.53
67,518,-40.47,-4.63,1.84,0.27,0.95,128.07
68,514,-39.12,-4.97,0.21,0.27,1.06,130.70
69,513,-28.60,-5.07,-1.87,0.29,1.00,133.21
70,517,-36.79,-4.94,0.05,0.31,1.00,135.75
71,514,-25.29,-5.10,-1.10,0.35,0.98,138.26
72,511,-38.83,-4.88,-1.55,0.38,1.04,140.89
73,502,-30.79,-4.69,-1.59,0.23,1.06,143.52
74,510,-41.45,-5.59,-1.92,0.36,0.97,145.94
75,525,-35.47,-4.97,-1.71,0.26,1.06,148.71
76,523,-37.68,-4.58,0.61,0.26,1.04,151.24
77,519,-23.63,-4.41,1.65,0.37,1.03,153.94
78,520,-27.41,-4.85,-1.75,0.25,0.98,156.44
79,517,-30.51,-4.93,-1.95,0.20,0.91,158.86
80,526,-22.71,-4.80,-2.02,0.47,0.98,161.64
81,527,-38.57,-5.22,-2.02,0.41,0.89,164.49
82,534,-30.18,-4.67,-2.02,0.48,0.96,167.33
83,529,-39.02,-4.59,-0.97,0.30,1.03,169.99
84,524,-37.66,-5.21,-2.14,0.34,1.07,172.88
85,545,-34.14,-4.76,-1.74,0.33,1.09,175.69
86,547,-43.19,-4.73,-2.30,0.31,1.02,178.48
87,553,-26.57,-4.89,-2.13,0.27,0.94,181.08
88,552,-41.44,-4.60,1.68,0.37,1.03,184.02
89,553,-39.40,-5.31,-1.21,0.38,1.02,186.76
90,563,-28.22,-4.55,-0.34,0.39,1.02,189.72
91,563,-35.43,-4.83,-0.78,0.34,1.02,192.56
92,563,-37.33,-4.55,-1.21,0.35,1.03,195.39
93,560,-30.66,-4.85,-1.50,0.22,1.04,198.07
94,558,-42.04,-4.83,-1.92,0.31,1.01,200.89
95,562,-33.20,-4.39,1.70,0.29,1.12,203.74
96,570,-32.98,-5.01,0.14,0.45,0.88,206.54
97,560,-22.59,-4.51,-1.28,0.33,1.01,209.18
98,559,-27.39,-4.76,-2.04,0.28,0.94,211.95
99,558,-33.48,-4.81,1.31,0.32,0.98,214.64
100,585,-37.57,-4.61,-1.99,0.48,0.98,217.62
101,591,-30.21,-5.61,-1.95,0.37,0.98,220.40
102,591,-25.58,-4.96,-2.01,0.45,0.92,223.31
103,584,-33.08,-5.31,-2.25,0.43,0.92,226.11
104,585,-33.72,-5.16,-2.37,0.50,0.97,228.92
105,594,-24.83,-4.47,1.46,0.61,0.95,232.03
106,597,-35.09,-4.88,1.08,0.41,0.98,234.76
107,597,-24.24,-4.83,-0.73,0.46,0.89,237.69
108,596,-40.27,-4.85,-1.18,0.49,0.95,240.51
109,592,-38.72,-5.15,-0.75,0.37,1.00,243.34
110,612,-26.70,-4.73,-1.26,0.42,0.92,246.19
111,604,-34.45,-5.15,-1.00,0.48,0.92,249.20
112,597,-29.19,-5.15,-1.45,0.47,0.94,252.21
113,598,-38.62,-5.11,-1.64,0.46,0.98,255.12
114,588,-33.73,-4.95,1.42,0.35,0.95,258.16
115,611,-23.85,-4.96,0.37,0.41,0.92,261.17
116,609,-21.96,-4.65,0.04,0.50,0.91,264.24
117,604,-32.46,-4.61,-1.44,0.35,0.96,266.91
118,597,-23.52,-3.35,0.44,0.59,0.84,269.69
119,594,-42.72,-3.22,2.22,0.42,0.69,272.55
120,602,-34.84,-4.48,0.19,0.48,0.72,275.26
121,594,-35.14,-3.47,0.82,0.39,0.70,277.80
122,583,-25.69,-2.91,0.65,0.24,0.66,280.34
123,579,-41.97,-2.25,2.09,0.35,0.71,282.75
124,574,-44.72,-1.43,2.96,0.43,0.71,285.38
125,610,-35.71,-2.32,2.46,0.35,0.70,288.08
126,603,-28.29,-3.91,4.70,0.54,0.64,290.80
127,596,-28.48,-3.89,3.47,0.49,0.63,293.48
128,600,-39.31,-3.70,3.06,0.38,0.66,295.79
129,605,-39.55,-4.51,2.57,0.44,0.74,298.31
130,624,-34.30,-4.01,2.51,0.35,0.72,300.84
131,630,-32.42,-4.33,2.49,0.54,0.73,303.68
132,625,-33.12,-4.05,2.46,0.40,0.77,306.59
133,621,-27.67,-3.54,3.17,0.44,0.65,309.12
134,618,-30.72,-3.15,3.34,0.34,0.67,311.74
135,656,-22.45,-3.52,4.62,0.51,0.63,314.36
136,646,-39.16,-3.88,4.64,0.53,0.63,317.09
137,643,-33.68,-3.43,4.64,0.39,0.67,319.48
138,635,-40.68,-3.42,4.41,0.48,0.51,322.00
139,626,-37.34,-2.69,7.00,0.50,0.50,324.05
140,660,-33.19,-3.31,4.52,0.38,0.51,325.93
141,657,-42.63,-3.27,4.82,0.54,0.53,328.05
142,645,-28.94,-2.70,4.20,0.46,0.53,329.98
