Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,520,0.01,0.03,0.12,0.08,0.69,3.07
1,539,0.01,0.04,0.13,0.86,0.87,9.83
2,540,0.01,0.05,0.12,0.90,1.00,19.58
3,548,0.01,0.06,0.14,0.93,0.96,29.39
4,554,0.01,0.06,0.16,0.95,0.88,38.58
5,555,0.01,0.07,0.20,1.11,1.41,50.50
6,548,0.01,0.08,0.22,1.82,1.36,62.53
7,560,0.01,0.09,0.21,0.64,0.98,74.21
8,555,0.01,0.10,0.24,0.98,1.02,84.21
9,556,0.01,0.11,0.28,0.92,1.08,94.25
10,565,0.01,0.12,0.27,0.77,1.02,104.11
11,565,0.01,0.13,0.29,0.69,0.92,112.43
12,574,0.01,0.13,0.28,0.86,0.95,121.18
13,572,0.01,0.14,0.36,0.66,1.02,130.33
14,579,0.01,0.14,0.34,1.00,0.99,139.49
15,583,0.01,0.16,0.34,0.85,0.97,148.36
16,575,0.01,0.15,0.35,0.77,0.95,157.55
17,571,0.01,0.16,0.35,0.63,0.97,166.78
18,570,0.01,0.15,0.35,0.90,0.97,176.12
19,563,0.01,0.16,0.35,0.58,0.99,185.00
20,604,0.01,0.14,0.32,0.59,0.96,194.50
21,596,0.01,0.15,0.34,0.67,0.96,203.37
22,591,0.00,0.16,0.35,0.73,0.99,213.28
23,581,0.00,0.16,0.39,0.88,1.02,223.49
24,576,0.01,0.17,0.37,0.74,1.06,233.66
25,609,0.01,0.19,0.39,0.56,1.08,243.22
26,604,0.01,0.17,0.38,0.84,1.08,253.42
27,602,0.02,0.18,0.37,0.92,1.07,263.39
28,586,0.01,0.21,0.41,0.69,1.14,273.16
29,587,0.01,0.21,0.42,0.71,1.14,283.21
30,626,0.01,0.19,0.42,0.98,1.09,293.47
31,621,0.02,0.22,0.43,0.78,1.14,303.74
32,621,0.02,0.21,0.42,0.98,1.14,314.08
33,606,0.02,0.21,0.43,1.04,1.17,324.32
34,597,0.01,0.22,0.46,0.81,1.13,334.84
35,638,0.01,0.21,0.45,0.77,1.15,345.29
36,635,0.02,0.22,0.44,0.72,1.12,355.67
37,622,0.01,0.22,0.44,0.63,1.14,366.09
38,617,0.02,0.22,0.44,0.93,1.13,377.13
39,610,0.02,0.22,0.44,0.77,1.16,387.97
40,646,0.01,0.22,0.44,0.83,1.18,398.79
41,630,0.01,0.20,0.44,0.68,1.11,409.04
42,613,0.01,0.20,0.44,0.96,1.12,419.80
43,599,0.01,0.24,0.44,0.79,1.21,430.23
44,594,0.01,0.23,0.45,1.07,1.33,440.92
45,632,0.02,0.23,0.45,0.65,1.30,451.59
46,623,0.01,0.22,0.45,0.77,1.19,462.69
47,608,0.01,0.20,0.44,1.13,1.12,473.93
48,604,0.01,0.22,0.44,0.73,1.21,484.49
49,598,0.01,0.21,0.44,0.63,1.21,494.71
50,649,0.01,0.22,0.44,1.04,1.25,504.91
51,639,0.01,0.23,0.44,0.63,1.25,515.85
52,628,0.02,0.20,0.44,0.76,1.11,526.08
53,608,0.02,0.20,0.44,0.69,1.08,536.87
54,608,0.01,0.24,0.45,0.68,1.21,547.54
55,655,0.01,0.24,0.46,0.79,1.23,558.58
56,633,0.01,0.24,0.47,0.72,1.32,569.34
57,619,0.01,0.24,0.47,0.84,1.24,580.19
58,611,0.01,0.24,0.47,0.86,1.29,590.61
59,608,0.02,0.25,0.48,1.14,1.32,601.59
60,651,0.01,0.26,0.48,0.59,1.36,612.21
61,655,0.01,0.25,0.48,0.68,1.41,623.25
62,639,0.01,0.25,0.47,1.05,1.47,634.50
63,630,0.01,0.24,0.47,0.74,1.36,646.04
64,619,0.02,0.23,0.47,0.99,1.23,657.55
65,656,0.01,0.24,0.47,1.06,1.25,668.74
66,648,0.01,0.23,0.47,0.65,1.31,680.04
67,642,0.01,0.25,0.48,0.88,1.31,691.71
68,636,0.01,0.23,0.47,0.79,1.33,703.03
69,630,0.01,0.23,0.47,1.14,1.36,714.67
70,676,0.01,0.23,0.47,0.60,1.34,725.61
71,670,0.01,0.25,0.47,0.76,1.30,736.90
72,655,0.01,0.23,0.47,1.00,1.31,748.49
73,647,0.01,0.21,0.47,0.89,1.25,760.12
74,644,0.01,0.23,0.46,0.80,1.42,771.03
75,697,0.02,0.23,0.47,0.84,1.36,782.33
76,694,0.01,0.21,0.47,1.05,1.22,793.78
77,689,0.01,0.22,0.47,1.04,1.25,805.44
78,687,0.02,0.23,0.47,1.03,1.39,817.32
79,676,0.01,0.25,0.47,1.08,1.39,828.90
