Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,520,0.01,0.03,0.12,0.08,0.73,0.82
1,539,0.01,0.04,0.13,0.89,0.79,6.36
2,540,0.01,0.05,0.12,1.06,1.03,15.85
3,548,0.01,0.06,0.14,0.92,0.97,25.70
4,554,0.01,0.06,0.16,0.95,0.90,34.86
5,555,0.01,0.07,0.18,1.21,1.30,45.76
6,548,0.01,0.08,0.19,1.35,1.11,57.18
7,555,0.02,0.10,0.22,1.66,1.00,70.47
8,554,0.01,0.10,0.24,0.93,0.98,80.35
9,564,0.02,0.11,0.24,1.01,1.00,90.29
10,578,0.01,0.12,0.24,0.90,1.01,100.43
11,572,0.01,0.12,0.30,0.89,0.88,109.20
12,580,0.01,0.13,0.30,0.67,0.91,117.46
13,578,0.01,0.13,0.33,0.98,0.91,126.72
14,579,0.01,0.14,0.34,0.61,0.95,135.70
15,594,0.02,0.15,0.33,0.59,1.01,144.76
16,589,0.01,0.16,0.33,0.82,0.96,153.94
17,591,0.01,0.15,0.32,0.88,0.98,163.22
18,586,0.01,0.16,0.35,0.90,1.04,172.32
19,584,0.01,0.18,0.35,0.70,1.04,181.74
20,611,0.01,0.17,0.35,0.99,1.01,190.75
21,593,0.01,0.17,0.34,0.81,1.03,199.93
22,596,0.01,0.18,0.38,1.03,1.06,209.74
23,590,0.01,0.18,0.36,0.96,1.05,219.47
24,581,0.01,0.17,0.35,0.98,1.03,229.71
25,616,0.01,0.19,0.35,0.95,1.05,239.55
26,600,0.02,0.19,0.37,1.13,1.08,249.59
27,594,0.01,0.18,0.37,1.09,1.10,259.66
28,593,0.01,0.18,0.38,0.98,1.09,269.54
29,587,0.01,0.19,0.38,1.00,1.07,279.25
30,629,0.01,0.20,0.40,1.02,1.12,289.35
31,624,0.01,0.19,0.38,0.95,1.11,299.82
32,616,0.01,0.19,0.40,0.97,1.13,310.04
33,602,0.01,0.19,0.39,0.79,1.15,320.11
34,597,0.01,0.21,0.43,1.12,1.13,331.01
35,630,0.01,0.19,0.41,0.98,1.18,341.47
36,626,0.01,0.20,0.42,0.98,1.16,351.84
37,610,0.01,0.20,0.41,1.14,1.12,362.33
38,604,0.02,0.19,0.41,1.13,1.14,372.69
39,605,0.01,0.20,0.42,1.08,1.18,383.62
40,638,0.01,0.19,0.42,1.04,1.12,394.48
41,632,0.01,0.18,0.41,0.98,1.11,405.25
42,635,0.01,0.20,0.43,1.14,1.11,415.39
43,626,0.01,0.21,0.44,1.11,1.12,426.07
44,614,0.01,0.21,0.42,0.86,1.16,436.54
45,649,0.02,0.22,0.44,0.96,1.18,447.54
46,639,0.01,0.21,0.45,1.27,1.13,458.49
47,629,0.01,0.20,0.43,1.27,1.14,469.53
48,628,0.01,0.20,0.43,0.91,1.13,480.34
49,613,0.01,0.20,0.43,0.91,1.13,490.47
50,667,0.01,0.20,0.43,0.84,1.10,500.43
51,659,0.02,0.21,0.43,1.29,1.16,511.59
52,650,0.02,0.19,0.43,0.98,1.07,522.04
53,636,0.01,0.20,0.43,1.16,1.06,532.68
54,635,0.01,0.22,0.45,0.97,1.10,543.27
55,676,0.01,0.22,0.45,1.09,1.15,554.23
56,670,0.02,0.21,0.46,1.11,1.13,564.92
57,655,0.01,0.23,0.47,1.10,1.14,575.96
58,639,0.01,0.21,0.46,0.85,1.11,586.23
59,623,0.01,0.20,0.46,0.78,1.09,596.90
60,652,0.01,0.22,0.48,0.90,1.16,608.14
61,644,0.01,0.21,0.44,1.08,1.22,618.84
62,634,0.01,0.21,0.44,0.75,1.27,629.55
63,620,0.01,0.20,0.44,0.92,1.23,641.39
64,612,0.01,0.19,0.44,1.02,1.10,652.71
65,648,0.01,0.23,0.44,0.71,1.20,663.97
66,642,0.01,0.24,0.46,1.15,1.22,675.88
67,633,0.01,0.24,0.45,0.79,1.34,687.03
68,627,0.01,0.22,0.44,0.80,1.31,698.77
69,620,0.02,0.25,0.44,0.75,1.41,709.82
70,656,0.01,0.22,0.43,0.62,1.25,721.22
71,645,0.01,0.22,0.47,0.81,1.30,732.46
72,637,0.01,0.25,0.48,0.69,1.34,743.75
73,629,0.01,0.22,0.46,1.09,1.36,755.48
74,632,0.01,0.22,0.46,0.71,1.31,766.62
75,678,0.01,0.22,0.46,0.81,1.33,777.74
76,671,0.02,0.21,0.46,0.83,1.19,789.23
77,661,0.01,0.22,0.46,0.96,1.22,800.71
78,653,0.01,0.23,0.45,0.72,1.29,812.35
79,642,0.02,0.22,0.46,0.81,1.30,824.05
