Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,520,0.01,0.03,0.12,0.08,0.69,2.29
1,539,0.01,0.04,0.13,0.94,0.78,8.08
2,540,0.01,0.05,0.12,0.92,0.89,17.67
3,548,0.01,0.06,0.14,0.83,0.94,27.49
4,554,0.01,0.06,0.16,0.97,0.90,36.74
5,557,0.01,0.07,0.18,0.91,1.27,47.96
6,547,0.01,0.08,0.19,1.07,1.04,59.32
7,559,0.01,0.09,0.21,1.07,1.02,72.58
8,556,0.01,0.10,0.22,0.83,1.01,82.20
9,555,0.01,0.11,0.23,0.93,1.00,92.23
10,566,0.01,0.11,0.27,0.88,0.98,102.30
11,567,0.01,0.12,0.29,0.71,0.87,110.81
12,569,0.01,0.12,0.30,0.87,0.99,119.35
13,570,0.01,0.13,0.29,0.91,0.98,128.63
14,578,0.01,0.15,0.33,0.77,1.00,137.48
15,587,0.02,0.16,0.33,0.71,1.04,146.53
16,582,0.02,0.17,0.33,0.81,1.05,155.81
17,564,0.02,0.17,0.33,0.89,1.04,165.16
18,571,0.01,0.16,0.32,0.81,1.07,174.23
19,565,0.01,0.18,0.33,0.50,1.14,183.40
20,585,0.02,0.18,0.32,1.00,1.15,192.92
21,585,0.01,0.20,0.34,0.55,1.21,201.71
22,587,0.01,0.19,0.35,0.66,1.13,211.54
23,587,0.01,0.20,0.36,0.82,1.25,221.56
24,582,0.01,0.19,0.34,0.84,1.27,231.84
25,612,0.01,0.22,0.39,0.74,1.25,241.56
26,606,0.02,0.21,0.38,0.61,1.25,251.47
27,605,0.02,0.20,0.38,0.47,1.22,261.37
28,597,0.02,0.21,0.37,0.53,1.21,271.31
29,595,0.01,0.22,0.38,0.84,1.24,281.34
30,617,0.01,0.20,0.38,0.73,1.26,291.37
31,617,0.01,0.20,0.38,0.72,1.23,301.80
32,614,0.01,0.19,0.37,0.71,1.15,311.94
33,605,0.01,0.19,0.37,0.75,1.20,322.08
34,604,0.01,0.22,0.40,0.62,1.23,332.88
35,628,0.01,0.21,0.41,0.62,1.24,343.35
36,623,0.01,0.20,0.39,0.67,1.26,353.80
37,612,0.01,0.22,0.42,0.65,1.29,364.29
38,607,0.01,0.22,0.41,0.96,1.36,375.04
39,604,0.01,0.22,0.43,0.97,1.40,386.02
40,635,0.01,0.23,0.41,0.79,1.45,396.75
41,632,0.01,0.21,0.41,0.58,1.37,407.22
42,627,0.01,0.22,0.41,0.88,1.39,417.69
43,615,0.01,0.24,0.43,0.77,1.34,428.21
44,607,0.01,0.22,0.41,0.58,1.34,438.50
45,640,0.01,0.23,0.44,0.74,1.31,449.61
46,630,0.01,0.23,0.44,0.86,1.32,460.69
47,621,0.01,0.22,0.42,0.72,1.38,471.66
48,617,0.01,0.20,0.47,0.80,1.35,482.52
49,602,0.02,0.21,0.44,0.94,1.41,492.85
50,645,0.01,0.22,0.44,0.84,1.29,502.59
51,640,0.01,0.24,0.46,0.96,1.36,513.94
52,632,0.01,0.21,0.44,0.77,1.34,524.18
53,630,0.02,0.24,0.48,0.97,1.41,535.08
54,627,0.01,0.24,0.47,0.92,1.41,545.62
55,661,0.01,0.23,0.45,0.85,1.40,556.52
56,659,0.01,0.23,0.46,0.91,1.42,567.28
57,646,0.02,0.23,0.47,0.78,1.32,578.09
58,636,0.01,0.21,0.46,0.89,1.27,588.43
59,625,0.02,0.20,0.46,0.93,1.25,599.10
60,651,0.02,0.22,0.46,0.77,1.29,610.23
61,638,0.01,0.24,0.47,0.89,1.37,621.12
62,639,0.02,0.22,0.46,0.97,1.40,631.95
63,633,0.01,0.24,0.46,1.09,1.40,643.91
64,631,0.01,0.23,0.46,1.14,1.42,655.30
65,659,0.01,0.22,0.46,1.01,1.40,666.41
66,646,0.01,0.22,0.46,0.90,1.23,678.04
67,640,0.01,0.25,0.46,1.04,1.39,689.49
68,639,0.02,0.23,0.46,0.71,1.37,700.88
69,638,0.01,0.22,0.46,0.93,1.35,712.14
70,659,0.01,0.23,0.46,0.95,1.43,723.63
71,652,0.01,0.23,0.46,1.00,1.32,734.81
72,642,0.01,0.25,0.46,0.93,1.43,746.14
73,631,0.02,0.23,0.46,0.99,1.44,757.94
74,627,0.01,0.23,0.47,0.77,1.36,768.78
75,668,0.02,0.23,0.46,0.81,1.50,780.09
76,661,0.01,0.22,0.46,0.81,1.39,791.46
77,656,0.01,0.25,0.46,0.95,1.43,803.12
78,645,0.01,0.22,0.46,1.09,1.39,814.86
79,640,0.02,0.23,0.46,0.91,1.40,826.40
