Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,520,0.01,0.03,0.12,0.07,0.68,2.28
1,539,0.01,0.04,0.13,0.87,0.77,7.97
2,540,0.01,0.05,0.12,0.76,0.78,14.27
3,548,0.01,0.06,0.14,0.76,0.78,20.48
4,554,0.01,0.06,0.16,0.92,0.88,27.43
5,557,0.01,0.07,0.20,0.69,0.98,34.09
6,548,0.01,0.08,0.19,0.83,0.78,41.16
7,555,0.01,0.09,0.21,0.88,0.79,47.84
8,554,0.01,0.10,0.24,0.97,0.82,54.71
9,560,0.01,0.11,0.27,0.76,0.92,61.04
10,565,0.01,0.12,0.29,0.65,0.86,67.13
11,565,0.01,0.14,0.32,0.63,0.89,73.75
12,566,0.01,0.14,0.35,1.04,0.90,81.49
13,574,0.01,0.15,0.35,0.69,0.95,88.98
14,571,0.02,0.17,0.35,0.92,1.03,96.79
15,587,0.01,0.17,0.33,0.93,1.05,104.60
16,578,0.01,0.17,0.36,0.81,1.04,111.84
17,567,0.01,0.17,0.35,0.82,1.03,119.32
18,563,0.01,0.17,0.35,0.61,1.05,126.59
19,568,0.01,0.18,0.36,0.98,1.11,134.60
20,578,0.01,0.19,0.35,0.58,1.12,141.91
21,569,0.01,0.18,0.38,0.92,1.09,150.00
22,565,0.01,0.19,0.40,0.69,1.07,157.23
23,565,0.02,0.21,0.40,0.77,1.12,164.74
24,569,0.01,0.19,0.39,0.76,1.20,172.49
25,587,0.02,0.20,0.40,0.97,1.11,180.63
26,587,0.01,0.20,0.40,0.94,1.13,188.76
27,589,0.01,0.20,0.40,0.68,1.14,196.36
28,589,0.02,0.21,0.40,1.03,1.18,205.05
29,582,0.01,0.22,0.40,0.63,1.20,212.55
30,605,0.01,0.21,0.42,0.96,1.18,220.68
31,602,0.02,0.22,0.42,1.09,1.24,229.53
32,596,0.02,0.24,0.43,0.77,1.31,237.78
33,592,0.01,0.23,0.42,0.87,1.34,246.62
34,588,0.01,0.23,0.45,0.89,1.24,255.11
35,620,0.02,0.23,0.43,1.03,1.33,264.26
36,603,0.01,0.24,0.45,0.95,1.28,272.94
37,599,0.01,0.23,0.43,1.12,1.27,282.16
38,597,0.01,0.23,0.44,0.94,1.29,291.12
39,599,0.01,0.24,0.44,1.16,1.29,300.62
40,609,0.01,0.22,0.43,1.02,1.32,309.72
41,609,0.01,0.23,0.43,1.09,1.32,319.64
42,602,0.01,0.24,0.44,1.11,1.26,328.74
43,590,0.01,0.23,0.44,0.99,1.24,337.19
44,586,0.01,0.24,0.43,0.85,1.24,345.38
45,612,0.02,0.26,0.43,0.92,1.29,354.01
46,606,0.01,0.26,0.43,1.05,1.38,363.01
47,605,0.01,0.24,0.46,1.09,1.23,371.84
48,604,0.01,0.25,0.45,0.83,1.29,380.32
49,589,0.01,0.24,0.45,1.05,1.37,389.09
50,623,0.01,0.25,0.46,0.93,1.32,398.07
51,616,0.01,0.25,0.46,0.97,1.34,407.28
52,601,0.01,0.22,0.45,0.82,1.25,416.06
53,597,0.02,0.25,0.45,0.93,1.28,425.10
54,597,0.01,0.24,0.49,0.85,1.37,433.83
55,623,0.01,0.24,0.47,0.95,1.33,443.00
56,619,0.01,0.24,0.48,1.00,1.29,452.17
57,609,0.02,0.26,0.50,0.95,1.33,461.47
58,602,0.01,0.26,0.49,0.99,1.37,470.80
59,596,0.01,0.26,0.51,0.83,1.34,479.44
60,626,0.02,0.28,0.50,1.00,1.43,488.79
61,620,0.01,0.25,0.49,0.83,1.30,497.27
62,616,0.01,0.24,0.49,0.90,1.30,506.22
63,607,0.01,0.24,0.49,0.95,1.31,515.29
64,597,0.01,0.23,0.49,0.88,1.28,523.80
65,617,0.01,0.22,0.49,0.95,1.14,532.55
66,622,0.01,0.22,0.49,1.06,1.14,541.35
67,608,0.01,0.26,0.49,0.89,1.25,550.17
68,609,0.01,0.24,0.50,1.01,1.34,559.12
69,602,0.01,0.24,0.49,0.96,1.32,568.43
70,645,0.01,0.25,0.49,0.82,1.32,577.17
71,641,0.01,0.28,0.52,0.77,1.34,585.61
72,634,0.02,0.26,0.51,0.88,1.36,594.92
73,626,0.01,0.23,0.50,0.82,1.39,603.75
74,613,0.01,0.24,0.50,0.70,1.31,612.47
75,659,0.01,0.21,0.49,0.91,1.19,621.10
76,662,0.01,0.23,0.49,0.87,1.21,629.79
77,657,0.02,0.24,0.49,0.84,1.23,638.22
78,654,0.01,0.22,0.49,1.08,1.20,647.16
79,649,0.01,0.24,0.50,0.83,1.27,655.92
