Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,520,0.01,0.03,0.12,0.08,0.67,3.03
1,539,0.01,0.04,0.13,0.87,0.76,9.61
2,540,0.01,0.05,0.12,0.76,0.78,15.81
3,548,0.01,0.06,0.14,0.76,0.79,22.03
4,554,0.01,0.06,0.16,0.92,0.88,29.24
5,557,0.01,0.07,0.20,0.70,0.90,35.71
6,549,0.01,0.08,0.20,0.69,0.77,42.63
7,554,0.01,0.09,0.21,0.76,0.82,49.43
8,556,0.01,0.10,0.22,0.57,0.85,56.15
9,554,0.00,0.11,0.25,0.61,0.90,62.56
10,566,0.01,0.12,0.26,0.66,0.89,68.70
11,565,0.01,0.13,0.32,0.87,0.92,75.55
12,574,0.01,0.14,0.31,1.20,1.02,83.73
13,570,0.01,0.14,0.31,0.84,0.99,90.82
14,574,0.01,0.16,0.32,0.82,1.02,98.65
15,580,0.02,0.16,0.31,0.86,1.05,106.53
16,579,0.01,0.16,0.33,0.84,1.03,113.73
17,573,0.00,0.17,0.36,0.93,1.04,121.30
18,571,0.01,0.16,0.38,0.89,1.04,128.53
19,574,0.02,0.17,0.36,0.91,1.08,136.60
20,594,0.01,0.17,0.35,0.94,1.10,143.97
21,584,0.01,0.17,0.36,0.97,1.09,152.08
22,580,0.01,0.18,0.37,0.89,1.07,159.21
23,571,0.01,0.19,0.41,0.68,1.13,166.57
24,571,0.01,0.19,0.37,0.86,1.21,174.58
25,590,0.01,0.19,0.39,0.85,1.16,182.66
26,586,0.01,0.19,0.39,0.79,1.21,190.78
27,592,0.01,0.19,0.38,1.00,1.25,198.62
28,593,0.01,0.20,0.38,0.76,1.20,207.03
29,589,0.01,0.21,0.38,0.62,1.33,214.52
30,602,0.01,0.21,0.37,0.94,1.25,222.89
31,608,0.01,0.24,0.39,0.61,1.35,231.51
32,607,0.01,0.23,0.44,1.11,1.29,240.20
33,599,0.01,0.22,0.43,0.80,1.31,248.76
34,595,0.01,0.25,0.43,0.88,1.34,257.35
35,622,0.01,0.23,0.41,0.83,1.35,266.47
36,610,0.01,0.23,0.42,1.14,1.30,275.41
37,604,0.02,0.21,0.42,0.86,1.25,284.29
38,599,0.02,0.22,0.42,1.00,1.24,293.39
39,601,0.01,0.24,0.42,0.75,1.29,302.67
40,622,0.01,0.23,0.42,0.88,1.49,312.12
41,618,0.02,0.22,0.42,0.88,1.36,321.90
42,612,0.01,0.22,0.42,0.66,1.24,330.67
43,598,0.01,0.21,0.42,0.73,1.16,339.11
44,597,0.02,0.21,0.42,0.90,1.24,347.55
45,621,0.02,0.23,0.42,0.82,1.28,356.14
46,615,0.01,0.22,0.42,0.86,1.27,365.17
47,609,0.01,0.22,0.42,0.90,1.28,374.05
48,597,0.01,0.22,0.44,0.85,1.21,382.40
49,588,0.02,0.23,0.46,0.99,1.28,391.39
50,618,0.01,0.23,0.45,0.84,1.39,400.33
51,611,0.01,0.25,0.43,0.92,1.52,409.74
52,606,0.01,0.23,0.44,0.86,1.49,418.43
53,597,0.02,0.25,0.46,0.78,1.44,427.34
54,592,0.01,0.25,0.46,1.01,1.43,436.30
55,619,0.01,0.23,0.44,0.88,1.35,445.26
56,611,0.02,0.24,0.46,1.04,1.31,454.54
57,612,0.01,0.26,0.48,1.00,1.35,463.86
58,611,0.02,0.24,0.47,0.88,1.35,473.06
59,600,0.01,0.24,0.47,1.03,1.32,481.82
60,629,0.02,0.23,0.46,0.86,1.26,490.94
61,619,0.01,0.25,0.47,0.93,1.29,499.51
62,610,0.01,0.21,0.46,1.11,1.19,508.54
63,604,0.01,0.22,0.47,0.92,1.22,517.46
64,590,0.01,0.23,0.47,1.07,1.26,526.16
65,614,0.01,0.22,0.47,0.94,1.32,534.84
66,611,0.02,0.24,0.47,0.86,1.30,543.54
67,608,0.01,0.22,0.47,1.11,1.21,552.51
68,599,0.01,0.26,0.49,1.18,1.28,561.60
69,598,0.01,0.23,0.47,0.94,1.37,570.77
70,646,0.01,0.24,0.47,0.97,1.31,579.47
71,640,0.01,0.22,0.47,1.07,1.36,588.07
72,637,0.01,0.25,0.49,0.89,1.28,597.12
73,638,0.01,0.24,0.48,1.14,1.31,606.23
74,625,0.02,0.24,0.47,0.81,1.30,614.61
75,674,0.01,0.21,0.48,1.14,1.26,623.53
76,663,0.00,0.24,0.49,0.87,1.29,631.98
77,658,0.01,0.21,0.48,0.75,1.30,640.30
78,645,0.01,0.23,0.49,0.96,1.36,649.52
79,641,0.01,0.24,0.48,0.90,1.44,658.29
