Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,520,0.01,0.03,0.12,0.08,0.68,0.77
1,539,0.01,0.04,0.13,0.87,0.76,4.68
2,540,0.01,0.05,0.12,0.75,0.77,11.15
3,548,0.01,0.06,0.14,0.76,0.78,17.37
4,554,0.01,0.06,0.16,0.81,0.92,23.78
5,555,0.01,0.07,0.20,0.67,0.88,30.81
6,552,0.01,0.08,0.18,1.20,0.88,37.81
7,561,0.01,0.09,0.22,0.95,0.80,44.40
8,554,0.01,0.10,0.26,0.82,0.84,51.11
9,562,0.01,0.11,0.26,0.69,0.86,57.73
10,570,0.01,0.12,0.26,0.58,0.92,64.07
11,566,0.01,0.13,0.34,1.02,0.94,70.68
12,562,0.00,0.14,0.35,1.05,0.95,77.58
13,565,0.02,0.15,0.35,0.87,1.02,85.64
14,568,0.01,0.16,0.37,0.99,1.03,92.86
15,582,0.01,0.15,0.35,0.84,1.02,100.53
16,575,0.01,0.15,0.34,0.58,0.98,108.12
17,575,0.01,0.17,0.37,0.74,1.01,115.51
18,568,0.01,0.18,0.35,0.85,1.07,123.24
19,565,0.01,0.18,0.35,0.67,1.12,130.35
20,593,0.01,0.18,0.35,0.76,1.08,138.48
21,584,0.01,0.18,0.35,0.92,1.05,145.98
22,573,0.01,0.19,0.36,0.53,1.03,153.66
23,575,0.01,0.20,0.39,0.59,1.10,160.93
24,570,0.01,0.19,0.37,0.89,1.12,168.62
25,595,0.01,0.19,0.39,0.69,1.12,176.44
26,585,0.02,0.19,0.37,0.76,1.13,184.58
27,587,0.02,0.17,0.37,0.77,1.10,192.68
28,575,0.01,0.17,0.37,0.92,1.02,200.59
29,571,0.01,0.18,0.38,0.73,1.06,208.84
30,602,0.01,0.18,0.37,0.72,1.08,216.35
31,602,0.02,0.20,0.41,0.84,1.08,224.85
32,601,0.01,0.21,0.40,0.84,1.18,233.56
33,594,0.01,0.20,0.40,0.82,1.14,242.20
34,587,0.01,0.22,0.45,0.82,1.18,250.79
35,629,0.01,0.19,0.42,0.91,1.24,259.54
36,618,0.02,0.21,0.43,0.69,1.18,268.37
37,607,0.01,0.20,0.42,0.73,1.17,277.35
38,601,0.01,0.19,0.42,0.91,1.12,286.36
39,593,0.02,0.21,0.42,0.89,1.32,295.63
40,627,0.01,0.20,0.42,1.01,1.23,304.96
41,618,0.01,0.21,0.42,1.13,1.44,314.73
42,614,0.02,0.19,0.42,0.89,1.13,323.96
43,602,0.01,0.19,0.42,0.80,1.16,332.66
44,586,0.01,0.20,0.42,0.82,1.18,341.14
45,628,0.02,0.21,0.42,0.69,1.25,349.53
46,621,0.01,0.20,0.42,0.90,1.13,358.21
47,611,0.01,0.20,0.42,0.79,1.14,367.14
48,594,0.01,0.18,0.43,0.88,1.08,376.04
49,588,0.00,0.19,0.43,0.71,1.16,384.30
50,635,0.01,0.20,0.45,0.90,1.15,393.47
51,633,0.01,0.20,0.44,0.94,1.20,402.51
52,631,0.02,0.23,0.42,0.75,1.34,411.87
53,618,0.01,0.23,0.45,0.77,1.34,420.58
54,605,0.01,0.20,0.43,0.90,1.16,429.44
55,657,0.01,0.19,0.43,0.92,1.14,438.40
56,641,0.01,0.20,0.44,0.99,1.19,447.48
57,635,0.01,0.23,0.45,1.03,1.25,456.87
58,630,0.01,0.22,0.44,0.87,1.27,466.03
59,620,0.01,0.21,0.46,0.76,1.19,475.05
60,677,0.01,0.20,0.44,0.76,1.25,483.88
61,663,0.01,0.21,0.44,0.76,1.21,492.96
62,654,0.01,0.20,0.44,0.93,1.23,501.72
63,652,0.02,0.19,0.44,0.89,1.16,510.63
64,638,0.01,0.20,0.44,0.89,1.12,519.51
65,685,0.01,0.19,0.44,1.04,1.06,528.31
66,668,0.01,0.19,0.44,0.94,1.07,536.89
67,666,0.02,0.21,0.44,0.98,1.24,545.80
68,656,0.01,0.21,0.44,0.74,1.18,554.48
69,649,0.01,0.20,0.45,1.03,1.16,563.84
70,697,0.01,0.19,0.44,0.77,1.17,572.77
71,683,0.01,0.21,0.47,0.64,1.17,581.33
72,672,0.01,0.21,0.46,1.07,1.20,590.38
73,659,0.02,0.21,0.45,0.96,1.24,599.36
74,651,0.01,0.21,0.46,0.93,1.21,608.42
75,710,0.02,0.21,0.45,0.82,1.31,616.80
76,688,0.01,0.18,0.45,0.85,1.10,625.54
77,679,0.01,0.21,0.45,0.79,1.20,634.01
78,667,0.01,0.22,0.45,0.89,1.26,642.50
79,659,0.02,0.23,0.45,0.95,1.22,651.74
