Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,420,0.01,0.03,0.09,0.03,0.24,0.59
1,431,0.01,0.05,0.14,0.16,0.14,1.70
2,442,0.00,0.06,0.14,0.30,0.08,3.31
3,440,0.01,0.06,0.17,0.15,0.15,4.72
4,440,0.01,0.08,0.18,0.26,0.25,6.52
5,450,0.01,0.08,0.22,0.14,0.16,8.15
6,451,0.01,0.09,0.20,0.29,0.28,9.91
7,447,0.01,0.10,0.25,0.15,0.23,11.64
8,447,0.01,0.11,0.26,0.29,0.32,13.60
9,453,0.01,0.12,0.29,0.14,0.14,15.21
10,465,0.01,0.11,0.26,0.29,0.32,17.15
11,457,0.01,0.12,0.31,0.14,0.23,18.75
12,449,0.01,0.13,0.33,0.42,0.12,20.73
13,451,0.01,0.14,0.31,0.33,0.32,22.83
14,452,0.01,0.12,0.31,0.16,0.22,24.52
15,469,0.02,0.15,0.32,0.41,0.24,26.62
16,471,0.00,0.14,0.31,0.12,0.25,28.40
17,463,0.01,0.14,0.31,0.31,0.37,30.55
18,466,0.02,0.16,0.33,0.27,0.17,32.44
19,464,0.01,0.16,0.33,0.20,0.25,34.39
20,489,0.01,0.14,0.32,0.22,0.19,36.32
21,484,0.01,0.14,0.33,0.27,0.34,38.45
22,484,0.01,0.15,0.34,0.23,0.17,40.32
23,473,0.02,0.15,0.34,0.34,0.18,42.30
24,467,0.01,0.16,0.35,0.23,0.18,44.10
25,495,0.01,0.15,0.35,0.39,0.20,46.23
26,488,0.01,0.16,0.38,0.34,0.34,48.54
27,483,0.02,0.16,0.37,0.18,0.26,50.49
28,478,0.01,0.15,0.37,0.25,0.19,52.64
29,471,0.01,0.16,0.37,0.14,0.14,54.86
30,517,0.01,0.17,0.41,0.41,0.32,57.21
31,509,0.01,0.17,0.42,0.21,0.29,59.32
32,510,0.02,0.16,0.41,0.32,0.15,61.49
33,508,0.01,0.18,0.42,0.33,0.19,64.07
34,508,0.01,0.21,0.41,0.23,0.18,66.38
35,559,0.01,0.18,0.40,0.39,0.39,68.87
36,553,0.01,0.20,0.42,0.36,0.16,71.09
37,547,0.01,0.21,0.43,0.25,0.25,73.67
38,539,0.01,0.19,0.42,0.23,0.26,76.27
39,531,0.01,0.21,0.43,0.30,0.16,78.71
40,590,0.01,0.21,0.42,0.53,0.16,81.17
41,584,0.01,0.20,0.42,0.49,0.16,83.72
42,572,0.02,0.20,0.44,0.49,0.18,86.33
43,560,0.01,0.18,0.44,0.55,0.16,88.88
44,559,0.01,0.20,0.44,0.52,0.15,91.41
45,623,0.01,0.20,0.44,0.47,0.16,93.78
46,619,0.01,0.22,0.46,0.31,0.25,96.43
47,608,0.01,0.20,0.47,0.37,0.15,98.64
48,598,0.01,0.18,0.45,0.52,0.14,101.13
49,588,0.02,0.19,0.45,0.46,0.15,103.66
50,644,0.01,0.19,0.46,0.47,0.14,106.13
51,625,0.01,0.17,0.45,0.57,0.14,108.88
52,595,0.01,0.17,0.45,0.54,0.14,111.48
53,572,0.00,0.16,0.45,0.53,0.13,113.99
54,552,0.01,0.15,0.45,0.41,0.26,116.52
55,608,0.01,0.18,0.45,0.27,0.20,118.68
56,596,0.01,0.19,0.45,0.31,0.29,121.20
57,586,0.02,0.19,0.45,0.29,0.23,123.61
58,576,0.01,0.18,0.45,0.35,0.24,126.06
59,565,0.01,0.18,0.45,0.39,0.18,128.57
60,649,0.01,0.17,0.45,0.28,0.22,131.11
61,635,0.01,0.17,0.46,0.31,0.25,133.71
62,621,0.01,0.18,0.45,0.42,0.15,136.21
63,616,0.01,0.18,0.46,0.41,0.14,138.90
64,599,0.01,0.19,0.45,0.30,0.24,141.77
65,676,0.01,0.18,0.45,0.36,0.20,144.50
66,665,0.01,0.18,0.45,0.35,0.17,147.27
67,649,0.01,0.21,0.47,0.39,0.15,149.95
68,640,0.01,0.19,0.45,0.39,0.27,152.64
69,612,0.01,0.19,0.45,0.36,0.30,155.26
70,662,0.01,0.16,0.45,0.37,0.17,157.49
71,649,0.01,0.20,0.48,0.43,0.14,160.16
72,635,0.01,0.20,0.48,0.33,0.32,163.12
