Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,173,-45.11,-14.74,-6.76,0.03,1.30,2.68
1,180,-45.59,-10.82,-6.86,0.42,1.43,6.38
2,177,-42.27,-9.19,-6.18,0.31,1.15,9.31
3,183,-43.93,-9.35,-5.89,0.39,1.36,12.85
4,183,-30.61,-8.15,-5.89,0.41,1.21,16.07
5,184,-29.25,-8.00,-5.68,0.48,1.19,19.44
6,185,-30.57,-8.34,-5.36,0.46,1.29,22.97
7,185,-38.82,-8.31,-5.31,0.39,1.27,26.49
8,184,-44.37,-7.62,-4.84,0.35,1.44,29.86
9,183,-23.00,-7.63,-3.44,0.38,1.35,33.40
10,182,-38.04,-6.83,-4.71,0.39,1.27,36.70
11,184,-22.87,-7.56,-3.37,0.48,1.88,41.14
12,185,-14.48,-6.82,-3.37,0.45,1.41,44.51
13,183,-35.72,-7.15,-3.37,0.39,1.18,47.93
14,187,-38.47,-8.16,-3.37,0.49,1.27,51.36
15,186,-33.69,-7.06,-1.99,0.38,1.19,54.49
16,187,-21.90,-6.76,-1.74,0.26,1.13,57.55
17,183,-39.46,-7.08,-1.74,0.21,1.29,60.82
18,185,-33.17,-6.88,-1.74,0.39,1.32,64.39
19,189,-23.42,-6.39,-1.74,0.64,1.25,68.07
20,185,-43.02,-7.19,-1.74,0.35,1.16,71.21
21,191,-27.86,-6.77,-1.74,0.41,1.26,74.58
22,191,-46.09,-7.14,-1.74,0.57,1.23,78.23
23,192,-41.36,-6.48,-1.74,0.27,1.15,81.23
24,195,-20.27,-6.82,-1.74,0.38,1.31,84.71
25,196,-39.07,-6.73,-1.74,0.59,1.24,88.14
26,194,-36.06,-6.46,-1.74,0.42,1.29,91.44
27,193,-14.96,-6.22,-1.74,0.43,1.22,94.76
28,194,-27.90,-6.76,-1.74,0.55,1.28,98.45
29,201,-35.90,-7.10,-3.37,0.30,1.31,101.61
30,195,-36.76,-6.44,-1.74,0.22,1.14,104.92
31,200,-18.97,-6.18,-1.74,0.45,1.36,108.77
32,197,-26.94,-6.30,-1.74,0.32,1.36,112.41
33,199,-28.54,-6.51,0.58,0.44,1.21,115.84
34,197,-32.37,-6.43,-0.52,0.43,1.26,119.47
35,198,-30.18,-6.20,-0.52,0.27,1.45,123.07
36,199,-38.84,-6.11,-0.52,0.34,1.29,126.60
37,199,-40.74,-6.44,-0.52,0.22,1.51,130.24
38,196,-32.32,-6.22,-0.52,0.25,1.26,133.74
39,200,-40.59,-6.86,-0.52,0.27,1.38,137.07
40,198,-24.43,-5.99,-0.52,0.25,1.32,140.43
41,199,-15.85,-5.60,-0.52,0.38,1.52,144.07
42,203,-44.04,-6.37,-0.52,0.43,1.65,147.85
43,200,-10.89,-5.92,-0.52,0.42,1.38,151.51
44,200,-39.91,-6.28,-0.52,0.29,1.35,154.80
45,205,-13.21,-5.10,-0.52,0.25,1.58,158.44
46,205,-11.45,-5.60,-0.52,0.37,1.71,162.67
47,205,-33.40,-5.89,-0.52,0.34,1.42,166.44
48,204,-33.41,-5.85,-0.52,0.42,1.34,169.92
49,202,-32.05,-5.47,-0.52,0.40,1.31,173.39
50,203,-37.62,-6.47,-0.52,0.23,1.31,176.90
51,207,-24.04,-5.62,-0.52,0.37,1.39,180.72
52,206,-39.36,-5.91,-0.52,0.22,1.45,184.47
53,211,-22.46,-5.48,-0.52,0.30,1.64,188.48
54,210,-31.00,-5.49,0.10,0.35,1.42,192.50
55,207,-33.10,-5.78,-0.52,0.34,1.55,196.57
56,210,-13.66,-5.27,-0.52,0.30,1.44,200.39
57,209,-27.29,-5.26,-0.52,0.35,1.42,203.92
58,214,-26.69,-5.66,-0.52,0.38,1.51,207.95
59,211,-30.97,-5.70,-0.52,0.38,1.40,211.97
60,213,-39.49,-5.82,-0.52,0.24,1.39,215.86
61,214,-34.58,-5.49,-0.52,0.55,1.33,219.78
62,214,-12.68,-5.25,-0.52,0.23,1.36,223.74
63,216,-44.03,-5.39,1.33,0.36,1.32,228.15
64,215,-35.50,-5.94,-0.92,0.22,1.60,232.44
65,215,-20.48,-5.35,-0.52,0.43,1.33,236.67
66,219,-36.98,-5.97,-0.52,0.34,1.43,240.78
67,215,-40.39,-6.12,0.42,0.31,1.24,244.46
68,216,-34.01,-5.58,-0.52,0.33,1.58,248.82
69,217,-38.60,-5.50,-0.52,0.31,1.40,252.81
70,217,-40.33,-6.31,-0.52,0.30,1.36,256.77
71,216,-23.09,-5.60,-0.52,0.43,1.47,260.91
72,215,-30.35,-5.69,-0.52,0.16,1.23,264.58
73,217,-39.76,-5.92,-0.52,0.47,1.41,268.68
74,216,-24.63,-5.63,-0.52,0.32,1.35,272.61
75,216,-27.55,-6.05,-0.52,0.37,1.33,276.65
76,217,-38.80,-6.14,-0.52,0.50,1.35,281.00
77,216,-40.07,-5.87,-0.52,0.43,1.38,285.65
78,214,-25.99,-5.59,-0.52,0.39,1.31,289.53
79,218,-32.61,-5.76,-0.52,0.30,1.23,293.18
