Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,430,-42.85,-12.83,-5.99,0.03,0.47,0.50
1,440,-43.71,-10.06,-6.37,0.26,0.30,1.86
2,451,-33.51,-8.26,-5.92,0.35,0.30,4.18
3,454,-42.50,-9.17,-5.51,0.38,0.20,6.54
4,457,-34.72,-8.15,-5.75,0.30,0.34,9.11
5,462,-40.02,-8.27,-5.55,0.37,0.22,11.66
6,459,-35.23,-7.65,-0.75,0.38,0.26,14.21
7,463,-52.24,-7.74,-3.28,0.36,0.36,17.03
8,463,-34.47,-7.33,-4.29,0.33,0.36,20.02
9,459,-27.02,-7.63,-4.91,0.43,0.27,22.64
10,466,-33.99,-6.81,2.35,0.34,0.42,25.84
11,475,-33.96,-7.67,-2.44,0.49,0.28,28.92
12,467,-27.28,-6.95,-2.41,0.30,0.36,31.91
13,463,-30.52,-7.16,-3.63,0.27,0.38,34.67
14,465,-39.09,-7.93,-4.00,0.43,0.34,37.89
15,471,-25.41,-7.31,-4.23,0.36,0.35,40.88
16,466,-36.37,-6.94,-3.48,0.38,0.34,43.96
17,474,-29.00,-6.38,-1.35,0.30,0.42,47.27
18,479,-37.11,-7.08,-3.56,0.28,0.39,50.11
19,478,-40.18,-6.70,-2.47,0.28,0.43,53.19
20,484,-28.34,-6.80,-3.46,0.39,0.37,56.16
21,473,-24.15,-6.58,-3.71,0.37,0.44,59.38
22,479,-37.68,-6.82,-4.18,0.40,0.32,62.51
23,475,-38.29,-6.78,-4.44,0.34,0.50,65.97
24,479,-23.87,-6.83,-4.38,0.39,0.33,69.31
25,474,-37.19,-6.70,-4.26,0.42,0.40,72.34
26,485,-25.60,-6.43,-4.09,0.59,0.33,75.87
27,489,-36.58,-6.31,-4.07,0.47,0.38,79.52
28,488,-29.95,-6.86,-4.15,0.37,0.39,82.69
29,486,-41.35,-6.48,-4.17,0.38,0.48,86.27
30,498,-21.62,-5.90,-3.67,0.35,0.40,89.67
31,490,-28.04,-6.17,-3.81,0.31,0.52,93.02
32,491,-31.54,-6.20,1.09,0.27,0.47,96.69
33,483,-22.19,-5.80,-1.17,0.35,0.48,100.24
34,483,-22.23,-5.81,-3.35,0.53,0.43,104.40
35,496,-28.13,-5.68,-2.42,0.41,0.52,108.46
36,494,-30.50,-5.80,-3.49,0.22,0.48,112.27
37,498,-45.89,-6.42,-3.91,0.39,0.47,115.92
38,501,-26.98,-5.63,-3.95,0.28,0.59,119.34
39,495,-22.79,-5.69,-3.96,0.29,0.57,122.86
40,495,-38.30,-5.30,-2.62,0.27,0.61,126.69
41,496,-29.16,-5.42,-2.81,0.36,0.55,130.44
42,497,-30.01,-5.44,-1.35,0.30,0.69,134.17
