Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,430,-42.85,-12.83,-5.99,0.06,0.27,1.16
1,440,-43.71,-10.06,-6.37,0.26,0.17,3.42
2,451,-33.51,-8.26,-5.92,0.30,0.21,5.71
3,454,-42.50,-9.17,-5.51,0.27,0.32,8.23
4,457,-34.72,-8.15,-5.75,0.33,0.23,10.91
5,456,-35.78,-8.15,-3.61,0.36,0.41,13.61
6,457,-25.75,-7.60,-3.08,0.28,0.35,16.27
7,463,-41.53,-8.10,-2.82,0.42,0.42,19.38
8,461,-28.94,-7.65,-3.85,0.30,0.51,22.28
9,467,-29.12,-7.81,-4.57,0.39,0.32,25.30
10,475,-35.86,-7.05,2.35,0.41,0.41,28.47
11,478,-29.64,-8.06,-2.44,0.47,0.28,31.60
12,474,-25.10,-7.01,-2.41,0.44,0.42,34.45
13,471,-34.61,-7.30,-3.63,0.57,0.39,37.60
14,476,-37.94,-8.26,-4.95,0.44,0.24,40.84
15,474,-32.34,-7.67,-5.00,0.39,0.27,44.21
16,468,-34.37,-7.16,-4.57,0.59,0.29,47.45
17,476,-34.32,-7.26,-2.32,0.32,0.44,50.26
18,474,-41.78,-7.34,-4.25,0.51,0.34,53.58
19,474,-36.59,-7.08,-3.67,0.47,0.35,56.76
20,482,-30.21,-7.08,-4.39,0.41,0.27,60.03
21,478,-33.25,-6.92,-4.44,0.44,0.31,63.16
22,490,-35.10,-6.97,-4.63,0.69,0.34,66.88
23,475,-34.50,-7.05,-4.25,0.34,0.33,70.22
24,481,-31.17,-7.06,-4.90,0.28,0.32,73.35
25,484,-25.34,-6.98,-2.21,0.42,0.52,77.10
26,490,-36.18,-6.80,-4.45,0.54,0.33,80.34
27,488,-33.94,-6.65,-3.60,0.72,0.38,84.35
28,486,-36.35,-7.04,-1.76,0.41,0.69,88.49
29,491,-39.39,-6.81,-2.69,0.36,0.52,91.94
30,493,-27.25,-6.06,-3.22,0.27,0.46,95.62
31,491,-21.44,-6.03,-3.88,0.36,0.56,99.43
32,490,-31.90,-6.15,-0.73,0.47,0.49,103.22
33,493,-30.93,-5.87,0.89,0.59,0.41,107.08
34,495,-27.04,-5.97,-1.73,0.31,0.48,110.62
35,495,-32.14,-5.57,-0.96,0.48,0.58,114.46
36,495,-36.82,-6.00,-0.47,0.25,0.46,118.01
37,486,-36.88,-5.38,0.22,0.33,0.56,121.67
38,483,-29.20,-5.64,-1.21,0.43,0.39,125.27
39,484,-40.93,-4.51,-0.56,0.34,0.56,128.51
40,488,-43.12,-3.00,2.06,0.26,0.43,131.69
41,489,-31.71,-4.78,-0.82,0.30,0.52,135.21
42,484,-41.03,-5.02,-1.09,0.25,0.48,138.51
43,488,-36.15,-4.81,-1.74,0.37,0.45,141.94
44,488,-37.29,-4.24,-0.83,0.27,0.51,145.20
45,490,-30.16,-5.61,0.03,0.21,0.58,148.61
46,489,-40.02,-4.68,-1.87,0.29,0.51,152.00
47,476,-23.30,-4.03,-0.94,0.30,0.49,155.14
48,484,-34.26,-5.25,-2.39,0.41,0.54,158.85
