Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,430,-42.85,-12.83,-5.99,0.03,0.24,0.61
1,440,-43.71,-10.06,-6.37,0.29,0.29,2.65
2,451,-33.51,-8.26,-5.92,0.36,0.27,5.63
3,454,-42.50,-9.17,-5.51,0.37,0.22,8.67
4,457,-34.72,-8.15,-5.75,0.39,0.26,11.84
5,462,-40.02,-8.27,-5.55,0.33,0.28,15.14
6,459,-35.23,-7.65,-0.75,0.33,0.34,18.60
7,463,-52.24,-7.74,-3.28,0.37,0.29,21.86
8,463,-34.47,-7.33,-4.29,0.34,0.34,25.35
9,459,-27.02,-7.63,-4.91,0.40,0.32,28.73
10,466,-27.52,-6.55,2.35,0.48,0.29,32.76
11,475,-30.31,-7.69,-2.44,0.44,0.29,36.62
12,467,-18.00,-6.90,-2.43,0.36,0.28,40.53
13,464,-36.99,-7.23,-3.63,0.39,0.37,44.26
14,470,-37.91,-7.42,-4.00,0.43,0.30,48.10
15,470,-30.10,-7.32,-4.23,0.33,0.32,51.78
16,469,-29.01,-6.81,0.44,0.44,0.33,55.57
17,471,-33.96,-6.92,1.87,0.55,0.40,59.89
18,473,-37.53,-7.19,-2.80,0.27,0.37,63.72
19,473,-42.00,-6.66,-2.93,0.29,0.37,67.54
20,476,-30.50,-6.80,-3.86,0.42,0.35,71.49
21,470,-24.78,-6.57,-2.58,0.38,0.39,75.50
22,475,-29.64,-6.65,-4.05,0.38,0.42,79.66
23,473,-24.58,-6.61,-4.32,0.29,0.44,83.75
24,476,-22.75,-6.84,-4.54,0.30,0.42,87.96
25,484,-35.00,-7.03,0.95,0.42,0.42,92.16
26,491,-24.48,-6.28,-1.35,0.31,0.41,96.30
27,498,-27.44,-6.07,-1.25,0.38,0.40,100.49
28,490,-26.75,-6.90,-1.58,0.40,0.40,104.88
29,492,-34.41,-6.50,-1.17,0.38,0.47,109.27
30,508,-35.67,-5.92,-2.59,0.31,0.48,113.77
31,498,-33.08,-6.02,-1.66,0.49,0.47,118.41
32,497,-29.51,-6.09,-1.21,0.39,0.42,123.08
33,497,-38.14,-6.11,0.11,0.34,0.53,127.84
34,495,-31.26,-6.03,-0.86,0.33,0.44,132.05
35,508,-22.15,-5.70,-0.64,0.39,0.52,136.65
36,507,-31.43,-5.77,-0.16,0.40,0.54,141.52
